ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1;DonorregisterVastgelegdeKeuze_2
329;Totaal wel of niet geregistreerd;Midden-Limburg (CR);2019;211.9;100.0
330;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2014;544.3;100.0
331;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2015;543.1;100.0
332;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2016;542.8;100.0
333;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2017;542.5;100.0
334;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2018;541.8;100.0
335;Totaal wel of niet geregistreerd;Zuid-Limburg (CR);2019;540.4;100.0
336;Totaal wel of niet geregistreerd;Flevoland (CR);2014;335.4;100.0
337;Totaal wel of niet geregistreerd;Flevoland (CR);2015;338.2;100.0
338;Totaal wel of niet geregistreerd;Flevoland (CR);2016;341.3;100.0
339;Totaal wel of niet geregistreerd;Flevoland (CR);2017;345.4;100.0
340;Totaal wel of niet geregistreerd;Flevoland (CR);2018;349.4;100.0
341;Totaal wel of niet geregistreerd;Flevoland (CR);2019;354.3;100.0
342;Totaal wel of niet geregistreerd;Aa en Hunze;2014;22.4;100.0
343;Totaal wel of niet geregistreerd;Aa en Hunze;2015;22.4;100.0
344;Totaal wel of niet geregistreerd;Aa en Hunze;2016;22.5;100.0
345;Totaal wel of niet geregistreerd;Aa en Hunze;2017;22.6;100.0
346;Totaal wel of niet geregistreerd;Aa en Hunze;2018;22.8;100.0
347;Totaal wel of niet geregistreerd;Aa en Hunze;2019;22.8;100.0
348;Totaal wel of niet geregistreerd;Aalburg;2014;10.8;100.0
349;Totaal wel of niet geregistreerd;Aalburg;2015;10.9;100.0
350;Totaal wel of niet geregistreerd;Aalburg;2016;11.0;100.0
351;Totaal wel of niet geregistreerd;Aalburg;2017;11.1;100.0
352;Totaal wel of niet geregistreerd;Aalburg;2018;11.2;100.0
353;Totaal wel of niet geregistreerd;Aalburg;2019;11.3;100.0
354;Totaal wel of niet geregistreerd;Aalsmeer;2014;25.9;100.0
355;Totaal wel of niet geregistreerd;Aalsmeer;2015;26.3;100.0
356;Totaal wel of niet geregistreerd;Aalsmeer;2016;26.6;100.0
357;Totaal wel of niet geregistreerd;Aalsmeer;2017;26.8;100.0
358;Totaal wel of niet geregistreerd;Aalsmeer;2018;27.0;100.0
359;Totaal wel of niet geregistreerd;Aalsmeer;2019;27.3;100.0
360;Totaal wel of niet geregistreerd;Aalten;2014;23.3;100.0
361;Totaal wel of niet geregistreerd;Aalten;2015;23.3;100.0
362;Totaal wel of niet geregistreerd;Aalten;2016;23.4;100.0
363;Totaal wel of niet geregistreerd;Aalten;2017;23.6;100.0
364;Totaal wel of niet geregistreerd;Aalten;2018;23.6;100.0
365;Totaal wel of niet geregistreerd;Aalten;2019;23.7;100.0
366;Totaal wel of niet geregistreerd;Achtkarspelen;2014;23.8;100.0
367;Totaal wel of niet geregistreerd;Achtkarspelen;2015;23.8;100.0
368;Totaal wel of niet geregistreerd;Achtkarspelen;2016;23.9;100.0
369;Totaal wel of niet geregistreerd;Achtkarspelen;2017;23.9;100.0
370;Totaal wel of niet geregistreerd;Achtkarspelen;2018;24.0;100.0
371;Totaal wel of niet geregistreerd;Achtkarspelen;2019;24.0;100.0
372;Totaal wel of niet geregistreerd;Alblasserdam;2014;16.6;100.0
373;Totaal wel of niet geregistreerd;Alblasserdam;2015;16.7;100.0
374;Totaal wel of niet geregistreerd;Alblasserdam;2016;16.8;100.0
375;Totaal wel of niet geregistreerd;Alblasserdam;2017;16.9;100.0
376;Totaal wel of niet geregistreerd;Alblasserdam;2018;16.9;100.0
377;Totaal wel of niet geregistreerd;Alblasserdam;2019;16.9;100.0
378;Totaal wel of niet geregistreerd;Albrandswaard;2014;21.2;100.0
379;Totaal wel of niet geregistreerd;Albrandswaard;2015;21.3;100.0
380;Totaal wel of niet geregistreerd;Albrandswaard;2016;21.3;100.0
381;Totaal wel of niet geregistreerd;Albrandswaard;2017;21.4;100.0
382;Totaal wel of niet geregistreerd;Albrandswaard;2018;21.6;100.0
383;Totaal wel of niet geregistreerd;Albrandswaard;2019;21.7;100.0
384;Totaal wel of niet geregistreerd;Alkmaar;2014;92.9;100.0
385;Totaal wel of niet geregistreerd;Alkmaar;2015;93.2;100.0
386;Totaal wel of niet geregistreerd;Alkmaar;2016;93.8;100.0
387;Totaal wel of niet geregistreerd;Alkmaar;2017;94.7;100.0
388;Totaal wel of niet geregistreerd;Alkmaar;2018;94.9;100.0
389;Totaal wel of niet geregistreerd;Alkmaar;2019;95.1;100.0
390;Totaal wel of niet geregistreerd;Almelo;2014;62.3;100.0
391;Totaal wel of niet geregistreerd;Almelo;2015;62.4;100.0
392;Totaal wel of niet geregistreerd;Almelo;2016;62.8;100.0
393;Totaal wel of niet geregistreerd;Almelo;2017;63.1;100.0
394;Totaal wel of niet geregistreerd;Almelo;2018;63.3;100.0
395;Totaal wel of niet geregistreerd;Almelo;2019;63.8;100.0
396;Totaal wel of niet geregistreerd;Almere;2014;164.6;100.0
397;Totaal wel of niet geregistreerd;Almere;2015;165.9;100.0
398;Totaal wel of niet geregistreerd;Almere;2016;167.5;100.0
399;Totaal wel of niet geregistreerd;Almere;2017;170.2;100.0
400;Totaal wel of niet geregistreerd;Almere;2018;173.2;100.0
401;Totaal wel of niet geregistreerd;Almere;2019;176.8;100.0
402;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2014;91.7;100.0
403;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2015;92.5;100.0
404;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2016;93.2;100.0
405;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2017;94.3;100.0
406;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2018;95.1;100.0
407;Totaal wel of niet geregistreerd;Alphen aan den Rijn;2019;96.4;100.0
408;Totaal wel of niet geregistreerd;Alphen-Chaam;2014;8.5;100.0
409;Totaal wel of niet geregistreerd;Alphen-Chaam;2015;8.6;100.0
410;Totaal wel of niet geregistreerd;Alphen-Chaam;2016;8.8;100.0
411;Totaal wel of niet geregistreerd;Alphen-Chaam;2017;8.9;100.0
412;Totaal wel of niet geregistreerd;Alphen-Chaam;2018;8.9;100.0
413;Totaal wel of niet geregistreerd;Alphen-Chaam;2019;8.9;100.0
414;Totaal wel of niet geregistreerd;Altena;2014;;
415;Totaal wel of niet geregistreerd;Altena;2015;;
416;Totaal wel of niet geregistreerd;Altena;2016;;
417;Totaal wel of niet geregistreerd;Altena;2017;;
418;Totaal wel of niet geregistreerd;Altena;2018;;
419;Totaal wel of niet geregistreerd;Altena;2019;;
420;Totaal wel of niet geregistreerd;Ameland;2014;3.1;100.0
421;Totaal wel of niet geregistreerd;Ameland;2015;3.1;100.0
422;Totaal wel of niet geregistreerd;Ameland;2016;3.1;100.0
423;Totaal wel of niet geregistreerd;Ameland;2017;3.1;100.0
424;Totaal wel of niet geregistreerd;Ameland;2018;3.2;100.0
425;Totaal wel of niet geregistreerd;Ameland;2019;3.2;100.0
426;Totaal wel of niet geregistreerd;Amersfoort;2014;126.4;100.0
427;Totaal wel of niet geregistreerd;Amersfoort;2015;128.2;100.0
428;Totaal wel of niet geregistreerd;Amersfoort;2016;129.6;100.0
429;Totaal wel of niet geregistreerd;Amersfoort;2017;130.9;100.0
430;Totaal wel of niet geregistreerd;Amersfoort;2018;132.0;100.0
431;Totaal wel of niet geregistreerd;Amersfoort;2019;133.4;100.0
432;Totaal wel of niet geregistreerd;Amstelveen;2014;73.4;100.0
433;Totaal wel of niet geregistreerd;Amstelveen;2015;75.1;100.0
434;Totaal wel of niet geregistreerd;Amstelveen;2016;76.1;100.0
435;Totaal wel of niet geregistreerd;Amstelveen;2017;76.6;100.0
436;Totaal wel of niet geregistreerd;Amstelveen;2018;76.9;100.0
437;Totaal wel of niet geregistreerd;Amstelveen;2019;77.8;100.0
438;Totaal wel of niet geregistreerd;Amsterdam;2014;705.9;100.0
439;Totaal wel of niet geregistreerd;Amsterdam;2015;716.4;100.0
440;Totaal wel of niet geregistreerd;Amsterdam;2016;726.7;100.0
441;Totaal wel of niet geregistreerd;Amsterdam;2017;737.9;100.0
442;Totaal wel of niet geregistreerd;Amsterdam;2018;749.7;100.0
443;Totaal wel of niet geregistreerd;Amsterdam;2019;759.1;100.0
444;Totaal wel of niet geregistreerd;Apeldoorn;2014;136.9;100.0
445;Totaal wel of niet geregistreerd;Apeldoorn;2015;137.8;100.0
446;Totaal wel of niet geregistreerd;Apeldoorn;2016;138.9;100.0
447;Totaal wel of niet geregistreerd;Apeldoorn;2017;139.9;100.0
448;Totaal wel of niet geregistreerd;Apeldoorn;2018;141.1;100.0
449;Totaal wel of niet geregistreerd;Apeldoorn;2019;142.5;100.0
450;Totaal wel of niet geregistreerd;Appingedam;2014;10.6;100.0
451;Totaal wel of niet geregistreerd;Appingedam;2015;10.6;100.0
452;Totaal wel of niet geregistreerd;Appingedam;2016;10.6;100.0
453;Totaal wel of niet geregistreerd;Appingedam;2017;10.6;100.0
454;Totaal wel of niet geregistreerd;Appingedam;2018;10.4;100.0
455;Totaal wel of niet geregistreerd;Appingedam;2019;10.4;100.0
456;Totaal wel of niet geregistreerd;Arnhem;2014;130.4;100.0
457;Totaal wel of niet geregistreerd;Arnhem;2015;131.8;100.0
458;Totaal wel of niet geregistreerd;Arnhem;2016;133.3;100.0
459;Totaal wel of niet geregistreerd;Arnhem;2017;135.2;100.0
460;Totaal wel of niet geregistreerd;Arnhem;2018;136.9;100.0
461;Totaal wel of niet geregistreerd;Arnhem;2019;139.0;100.0
462;Totaal wel of niet geregistreerd;Assen;2014;57.6;100.0
463;Totaal wel of niet geregistreerd;Assen;2015;57.8;100.0
464;Totaal wel of niet geregistreerd;Assen;2016;58.0;100.0
465;Totaal wel of niet geregistreerd;Assen;2017;58.6;100.0
466;Totaal wel of niet geregistreerd;Assen;2018;58.9;100.0
467;Totaal wel of niet geregistreerd;Assen;2019;59.4;100.0
468;Totaal wel of niet geregistreerd;Asten;2014;14.3;100.0
469;Totaal wel of niet geregistreerd;Asten;2015;14.5;100.0
470;Totaal wel of niet geregistreerd;Asten;2016;14.6;100.0
471;Totaal wel of niet geregistreerd;Asten;2017;14.7;100.0
472;Totaal wel of niet geregistreerd;Asten;2018;14.8;100.0
473;Totaal wel of niet geregistreerd;Asten;2019;14.8;100.0
474;Totaal wel of niet geregistreerd;Baarle-Nassau;2014;5.9;100.0
475;Totaal wel of niet geregistreerd;Baarle-Nassau;2015;5.9;100.0
476;Totaal wel of niet geregistreerd;Baarle-Nassau;2016;5.9;100.0
477;Totaal wel of niet geregistreerd;Baarle-Nassau;2017;6.0;100.0
478;Totaal wel of niet geregistreerd;Baarle-Nassau;2018;6.1;100.0
479;Totaal wel of niet geregistreerd;Baarle-Nassau;2019;6.1;100.0
480;Totaal wel of niet geregistreerd;Baarn;2014;21.2;100.0
481;Totaal wel of niet geregistreerd;Baarn;2015;21.3;100.0
482;Totaal wel of niet geregistreerd;Baarn;2016;21.5;100.0
483;Totaal wel of niet geregistreerd;Baarn;2017;21.4;100.0
484;Totaal wel of niet geregistreerd;Baarn;2018;21.5;100.0
485;Totaal wel of niet geregistreerd;Baarn;2019;21.7;100.0
486;Totaal wel of niet geregistreerd;Barendrecht;2014;39.7;100.0
487;Totaal wel of niet geregistreerd;Barendrecht;2015;40.0;100.0
488;Totaal wel of niet geregistreerd;Barendrecht;2016;40.6;100.0
489;Totaal wel of niet geregistreerd;Barendrecht;2017;41.1;100.0
490;Totaal wel of niet geregistreerd;Barendrecht;2018;41.4;100.0
491;Totaal wel of niet geregistreerd;Barendrecht;2019;41.8;100.0
492;Totaal wel of niet geregistreerd;Barneveld;2014;44.7;100.0
493;Totaal wel of niet geregistreerd;Barneveld;2015;45.2;100.0
494;Totaal wel of niet geregistreerd;Barneveld;2016;45.9;100.0
495;Totaal wel of niet geregistreerd;Barneveld;2017;46.7;100.0
496;Totaal wel of niet geregistreerd;Barneveld;2018;47.4;100.0
497;Totaal wel of niet geregistreerd;Barneveld;2019;48.0;100.0
498;Totaal wel of niet geregistreerd;Bedum;2014;9.1;100.0
499;Totaal wel of niet geregistreerd;Bedum;2015;9.1;100.0
500;Totaal wel of niet geregistreerd;Bedum;2016;9.1;100.0
501;Totaal wel of niet geregistreerd;Bedum;2017;9.2;100.0
502;Totaal wel of niet geregistreerd;Bedum;2018;9.2;100.0
503;Totaal wel of niet geregistreerd;Bedum;2019;9.1;100.0
504;Totaal wel of niet geregistreerd;Beek (L.);2014;14.7;100.0
505;Totaal wel of niet geregistreerd;Beek (L.);2015;14.6;100.0
506;Totaal wel of niet geregistreerd;Beek (L.);2016;14.6;100.0
507;Totaal wel of niet geregistreerd;Beek (L.);2017;14.5;100.0
508;Totaal wel of niet geregistreerd;Beek (L.);2018;14.4;100.0
509;Totaal wel of niet geregistreerd;Beek (L.);2019;14.5;100.0
510;Totaal wel of niet geregistreerd;Beekdaelen;2014;;
511;Totaal wel of niet geregistreerd;Beekdaelen;2015;;
512;Totaal wel of niet geregistreerd;Beekdaelen;2016;;
513;Totaal wel of niet geregistreerd;Beekdaelen;2017;;
514;Totaal wel of niet geregistreerd;Beekdaelen;2018;;
515;Totaal wel of niet geregistreerd;Beekdaelen;2019;;
516;Totaal wel of niet geregistreerd;Beemster;2014;7.8;100.0
517;Totaal wel of niet geregistreerd;Beemster;2015;7.8;100.0
518;Totaal wel of niet geregistreerd;Beemster;2016;7.8;100.0
519;Totaal wel of niet geregistreerd;Beemster;2017;8.0;100.0
520;Totaal wel of niet geregistreerd;Beemster;2018;8.3;100.0
521;Totaal wel of niet geregistreerd;Beemster;2019;8.4;100.0
522;Totaal wel of niet geregistreerd;Beesel;2014;11.9;100.0
523;Totaal wel of niet geregistreerd;Beesel;2015;11.9;100.0
524;Totaal wel of niet geregistreerd;Beesel;2016;11.8;100.0
525;Totaal wel of niet geregistreerd;Beesel;2017;11.9;100.0
526;Totaal wel of niet geregistreerd;Beesel;2018;12.0;100.0
527;Totaal wel of niet geregistreerd;Beesel;2019;12.1;100.0
528;Totaal wel of niet geregistreerd;Bellingwedde;2014;;
529;Totaal wel of niet geregistreerd;Bellingwedde;2015;;
530;Totaal wel of niet geregistreerd;Bellingwedde;2016;;
531;Totaal wel of niet geregistreerd;Bellingwedde;2017;;
532;Totaal wel of niet geregistreerd;Bellingwedde;2018;;
533;Totaal wel of niet geregistreerd;Bellingwedde;2019;;
534;Totaal wel of niet geregistreerd;Berg en Dal;2014;30.4;100.0
535;Totaal wel of niet geregistreerd;Berg en Dal;2015;30.5;100.0
536;Totaal wel of niet geregistreerd;Berg en Dal;2016;30.9;100.0
537;Totaal wel of niet geregistreerd;Berg en Dal;2017;31.1;100.0
538;Totaal wel of niet geregistreerd;Berg en Dal;2018;31.1;100.0
539;Totaal wel of niet geregistreerd;Berg en Dal;2019;31.2;100.0
540;Totaal wel of niet geregistreerd;Bergambacht;2014;;
541;Totaal wel of niet geregistreerd;Bergambacht;2015;;
542;Totaal wel of niet geregistreerd;Bergambacht;2016;;
543;Totaal wel of niet geregistreerd;Bergambacht;2017;;
544;Totaal wel of niet geregistreerd;Bergambacht;2018;;
545;Totaal wel of niet geregistreerd;Bergambacht;2019;;
546;Totaal wel of niet geregistreerd;Bergeijk;2014;16.0;100.0
547;Totaal wel of niet geregistreerd;Bergeijk;2015;16.0;100.0
548;Totaal wel of niet geregistreerd;Bergeijk;2016;16.1;100.0
549;Totaal wel of niet geregistreerd;Bergeijk;2017;16.2;100.0
550;Totaal wel of niet geregistreerd;Bergeijk;2018;16.3;100.0
551;Totaal wel of niet geregistreerd;Bergeijk;2019;16.4;100.0
552;Totaal wel of niet geregistreerd;Bergen (L.);2014;11.7;100.0
553;Totaal wel of niet geregistreerd;Bergen (L.);2015;11.7;100.0
554;Totaal wel of niet geregistreerd;Bergen (L.);2016;11.7;100.0
555;Totaal wel of niet geregistreerd;Bergen (L.);2017;11.7;100.0
556;Totaal wel of niet geregistreerd;Bergen (L.);2018;11.7;100.0
557;Totaal wel of niet geregistreerd;Bergen (L.);2019;11.8;100.0
558;Totaal wel of niet geregistreerd;Bergen (NH.);2014;27.0;100.0
559;Totaal wel of niet geregistreerd;Bergen (NH.);2015;27.1;100.0
560;Totaal wel of niet geregistreerd;Bergen (NH.);2016;27.1;100.0
561;Totaal wel of niet geregistreerd;Bergen (NH.);2017;27.1;100.0
562;Totaal wel of niet geregistreerd;Bergen (NH.);2018;27.3;100.0
563;Totaal wel of niet geregistreerd;Bergen (NH.);2019;27.4;100.0
564;Totaal wel of niet geregistreerd;Bergen op Zoom;2014;58.3;100.0
565;Totaal wel of niet geregistreerd;Bergen op Zoom;2015;58.3;100.0
566;Totaal wel of niet geregistreerd;Bergen op Zoom;2016;58.4;100.0
567;Totaal wel of niet geregistreerd;Bergen op Zoom;2017;58.3;100.0
568;Totaal wel of niet geregistreerd;Bergen op Zoom;2018;58.5;100.0
569;Totaal wel of niet geregistreerd;Bergen op Zoom;2019;59.0;100.0
570;Totaal wel of niet geregistreerd;Berkelland;2014;39.0;100.0
571;Totaal wel of niet geregistreerd;Berkelland;2015;38.9;100.0
572;Totaal wel of niet geregistreerd;Berkelland;2016;39.2;100.0
573;Totaal wel of niet geregistreerd;Berkelland;2017;39.1;100.0
574;Totaal wel of niet geregistreerd;Berkelland;2018;39.1;100.0
575;Totaal wel of niet geregistreerd;Berkelland;2019;39.2;100.0
576;Totaal wel of niet geregistreerd;Bernheze;2014;25.6;100.0
577;Totaal wel of niet geregistreerd;Bernheze;2015;25.7;100.0
578;Totaal wel of niet geregistreerd;Bernheze;2016;26.0;100.0
579;Totaal wel of niet geregistreerd;Bernheze;2017;26.4;100.0
580;Totaal wel of niet geregistreerd;Bernheze;2018;26.8;100.0
581;Totaal wel of niet geregistreerd;Bernheze;2019;27.1;100.0
582;Totaal wel of niet geregistreerd;Bernisse;2014;;
583;Totaal wel of niet geregistreerd;Bernisse;2015;;
584;Totaal wel of niet geregistreerd;Bernisse;2016;;
585;Totaal wel of niet geregistreerd;Bernisse;2017;;
586;Totaal wel of niet geregistreerd;Bernisse;2018;;
587;Totaal wel of niet geregistreerd;Bernisse;2019;;
588;Totaal wel of niet geregistreerd;Best;2014;24.7;100.0
589;Totaal wel of niet geregistreerd;Best;2015;25.0;100.0
590;Totaal wel of niet geregistreerd;Best;2016;25.3;100.0
591;Totaal wel of niet geregistreerd;Best;2017;25.6;100.0
592;Totaal wel of niet geregistreerd;Best;2018;25.9;100.0
593;Totaal wel of niet geregistreerd;Best;2019;26.3;100.0
594;Totaal wel of niet geregistreerd;Beuningen;2014;22.1;100.0
595;Totaal wel of niet geregistreerd;Beuningen;2015;22.2;100.0
596;Totaal wel of niet geregistreerd;Beuningen;2016;22.3;100.0
597;Totaal wel of niet geregistreerd;Beuningen;2017;22.5;100.0
598;Totaal wel of niet geregistreerd;Beuningen;2018;22.8;100.0
599;Totaal wel of niet geregistreerd;Beuningen;2019;22.9;100.0
600;Totaal wel of niet geregistreerd;Beverwijk;2014;34.6;100.0
601;Totaal wel of niet geregistreerd;Beverwijk;2015;34.7;100.0
602;Totaal wel of niet geregistreerd;Beverwijk;2016;34.9;100.0
603;Totaal wel of niet geregistreerd;Beverwijk;2017;35.4;100.0
604;Totaal wel of niet geregistreerd;Beverwijk;2018;35.7;100.0
605;Totaal wel of niet geregistreerd;Beverwijk;2019;35.9;100.0
606;Totaal wel of niet geregistreerd;het Bildt;2014;;
607;Totaal wel of niet geregistreerd;het Bildt;2015;;
608;Totaal wel of niet geregistreerd;het Bildt;2016;;
609;Totaal wel of niet geregistreerd;het Bildt;2017;;
610;Totaal wel of niet geregistreerd;het Bildt;2018;;
611;Totaal wel of niet geregistreerd;het Bildt;2019;;
612;Totaal wel of niet geregistreerd;De Bilt;2014;36.5;100.0
613;Totaal wel of niet geregistreerd;De Bilt;2015;36.7;100.0
614;Totaal wel of niet geregistreerd;De Bilt;2016;36.8;100.0
615;Totaal wel of niet geregistreerd;De Bilt;2017;37.2;100.0
616;Totaal wel of niet geregistreerd;De Bilt;2018;37.3;100.0
617;Totaal wel of niet geregistreerd;De Bilt;2019;37.2;100.0
618;Totaal wel of niet geregistreerd;Binnenmaas;2014;24.9;100.0
619;Totaal wel of niet geregistreerd;Binnenmaas;2015;25.0;100.0
620;Totaal wel of niet geregistreerd;Binnenmaas;2016;25.1;100.0
621;Totaal wel of niet geregistreerd;Binnenmaas;2017;25.5;100.0
622;Totaal wel of niet geregistreerd;Binnenmaas;2018;25.5;100.0
623;Totaal wel of niet geregistreerd;Binnenmaas;2019;25.7;100.0
624;Totaal wel of niet geregistreerd;Bladel;2014;17.2;100.0
625;Totaal wel of niet geregistreerd;Bladel;2015;17.4;100.0
626;Totaal wel of niet geregistreerd;Bladel;2016;17.5;100.0
627;Totaal wel of niet geregistreerd;Bladel;2017;17.6;100.0
628;Totaal wel of niet geregistreerd;Bladel;2018;17.7;100.0
629;Totaal wel of niet geregistreerd;Bladel;2019;17.8;100.0
630;Totaal wel of niet geregistreerd;Blaricum;2014;8.0;100.0
631;Totaal wel of niet geregistreerd;Blaricum;2015;8.2;100.0
632;Totaal wel of niet geregistreerd;Blaricum;2016;8.5;100.0
633;Totaal wel of niet geregistreerd;Blaricum;2017;8.9;100.0
634;Totaal wel of niet geregistreerd;Blaricum;2018;9.4;100.0
635;Totaal wel of niet geregistreerd;Blaricum;2019;9.6;100.0
636;Totaal wel of niet geregistreerd;Bloemendaal;2014;19.2;100.0
637;Totaal wel of niet geregistreerd;Bloemendaal;2015;19.4;100.0
638;Totaal wel of niet geregistreerd;Bloemendaal;2016;19.4;100.0
639;Totaal wel of niet geregistreerd;Bloemendaal;2017;19.8;100.0
640;Totaal wel of niet geregistreerd;Bloemendaal;2018;20.1;100.0
641;Totaal wel of niet geregistreerd;Bloemendaal;2019;20.3;100.0
642;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2014;28.1;100.0
643;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2015;28.4;100.0
644;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2016;28.7;100.0
645;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2017;29.0;100.0
646;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2018;29.2;100.0
647;Totaal wel of niet geregistreerd;Bodegraven-Reeuwijk;2019;29.7;100.0
648;Totaal wel of niet geregistreerd;Boekel;2014;8.7;100.0
649;Totaal wel of niet geregistreerd;Boekel;2015;8.7;100.0
650;Totaal wel of niet geregistreerd;Boekel;2016;8.9;100.0
651;Totaal wel of niet geregistreerd;Boekel;2017;9.1;100.0
652;Totaal wel of niet geregistreerd;Boekel;2018;9.2;100.0
653;Totaal wel of niet geregistreerd;Boekel;2019;9.3;100.0
654;Totaal wel of niet geregistreerd;Ten Boer;2014;6.3;100.0
655;Totaal wel of niet geregistreerd;Ten Boer;2015;6.4;100.0
