ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
354;Totaal onroerendezaakbelasting;Limburg (PV);2006;176.0;155.0
355;Totaal onroerendezaakbelasting;Limburg (PV);2007;179.0;158.0
356;Totaal onroerendezaakbelasting;Limburg (PV);2008;188.0;168.0
357;Totaal onroerendezaakbelasting;Limburg (PV);2009;195.0;174.0
358;Totaal onroerendezaakbelasting;Limburg (PV);2010;202.0;180.0
359;Totaal onroerendezaakbelasting;Limburg (PV);2011;211.0;188.0
360;Totaal onroerendezaakbelasting;Limburg (PV);2012;226.0;201.0
361;Totaal onroerendezaakbelasting;Limburg (PV);2013;236.0;210.0
362;Totaal onroerendezaakbelasting;Limburg (PV);2014;246.0;220.0
363;Totaal onroerendezaakbelasting;Limburg (PV);2015;255.0;228.0
364;Totaal onroerendezaakbelasting;Limburg (PV);2016;263.0;236.0
365;Totaal onroerendezaakbelasting;Limburg (PV);2017;272.0;244.0
366;Totaal onroerendezaakbelasting;Limburg (PV);2018;282.0;253.0
367;Totaal onroerendezaakbelasting;Limburg (PV);2019;296.0;265.0
368;Totaal onroerendezaakbelasting;Limburg (PV);2020;310.0;278.0
369;Totaal onroerendezaakbelasting;Limburg (PV);2021;323.0;289.0
370;Totaal onroerendezaakbelasting;Limburg (PV);2022;334.0;298.0
371;Totaal onroerendezaakbelasting;Limburg (PV);2023;347.0;307.0
372;Totaal onroerendezaakbelasting;Limburg (PV);2024;365.0;322.0
373;Totaal onroerendezaakbelasting;Limburg (PV);2025;383.0;337.0
374;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2004;28.0;182.0
375;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2005;29.0;187.0
376;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2006;21.0;134.0
377;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2007;21.0;136.0
378;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2008;21.0;140.0
379;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2009;22.0;144.0
380;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2010;23.0;150.0
381;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2011;24.0;159.0
382;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2012;26.0;173.0
383;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2013;27.0;183.0
384;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2014;28.0;189.0
385;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2015;31.0;207.0
386;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2016;32.0;215.0
387;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2017;34.0;229.0
388;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2018;32.0;239.0
389;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2019;34.0;250.0
390;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2020;36.0;265.0
391;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2021;38.0;280.0
392;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2022;40.0;293.0
393;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2023;41.0;301.0
394;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2024;43.0;310.0
395;Totaal onroerendezaakbelasting;Oost-Groningen (CR);2025;44.0;314.0
396;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2004;12.0;231.0
397;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2005;13.0;243.0
398;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2006;10.0;188.0
399;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2007;10.0;192.0
400;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2008;10.0;204.0
401;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2009;11.0;223.0
402;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2010;12.0;235.0
403;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2011;12.0;246.0
404;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2012;13.0;257.0
405;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2013;13.0;270.0
406;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2014;13.0;280.0
407;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2015;14.0;289.0
408;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2016;14.0;307.0
409;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2017;15.0;322.0
410;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2018;15.0;330.0
411;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2019;16.0;342.0
412;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2020;16.0;355.0
413;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2021;17.0;379.0
414;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2022;17.0;383.0
415;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2023;19.0;427.0
416;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2024;20.0;439.0
417;Totaal onroerendezaakbelasting;Delfzijl en omgeving (CR);2025;22.0;482.0
418;Totaal onroerendezaakbelasting;Overig Groningen (CR);2004;81.0;221.0
419;Totaal onroerendezaakbelasting;Overig Groningen (CR);2005;88.0;238.0
420;Totaal onroerendezaakbelasting;Overig Groningen (CR);2006;66.0;178.0
421;Totaal onroerendezaakbelasting;Overig Groningen (CR);2007;67.0;182.0
422;Totaal onroerendezaakbelasting;Overig Groningen (CR);2008;71.0;192.0
423;Totaal onroerendezaakbelasting;Overig Groningen (CR);2009;76.0;204.0
424;Totaal onroerendezaakbelasting;Overig Groningen (CR);2010;79.0;211.0
425;Totaal onroerendezaakbelasting;Overig Groningen (CR);2011;83.0;220.0
426;Totaal onroerendezaakbelasting;Overig Groningen (CR);2012;93.0;243.0
427;Totaal onroerendezaakbelasting;Overig Groningen (CR);2013;97.0;254.0
428;Totaal onroerendezaakbelasting;Overig Groningen (CR);2014;101.0;262.0
429;Totaal onroerendezaakbelasting;Overig Groningen (CR);2015;103.0;266.0
430;Totaal onroerendezaakbelasting;Overig Groningen (CR);2016;107.0;275.0
431;Totaal onroerendezaakbelasting;Overig Groningen (CR);2017;109.0;281.0
432;Totaal onroerendezaakbelasting;Overig Groningen (CR);2018;116.0;288.0
433;Totaal onroerendezaakbelasting;Overig Groningen (CR);2019;127.0;316.0
434;Totaal onroerendezaakbelasting;Overig Groningen (CR);2020;140.0;347.0
435;Totaal onroerendezaakbelasting;Overig Groningen (CR);2021;151.0;372.0
436;Totaal onroerendezaakbelasting;Overig Groningen (CR);2022;160.0;393.0
437;Totaal onroerendezaakbelasting;Overig Groningen (CR);2023;170.0;412.0
438;Totaal onroerendezaakbelasting;Overig Groningen (CR);2024;184.0;439.0
439;Totaal onroerendezaakbelasting;Overig Groningen (CR);2025;191.0;456.0
440;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2004;71.0;215.0
441;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2005;75.0;227.0
442;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2006;55.0;166.0
443;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2007;49.0;147.0
444;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2008;52.0;157.0
445;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2009;55.0;167.0
446;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2010;58.0;176.0
447;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2011;61.0;182.0
448;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2012;63.0;191.0
449;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2013;66.0;197.0
450;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2014;66.0;202.0
451;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2015;67.0;208.0
452;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2016;68.0;211.0
453;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2017;69.0;213.0
454;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2018;69.0;217.0
455;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2019;71.0;222.0
456;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2020;74.0;229.0
457;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2021;78.0;242.0
458;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2022;80.0;247.0
459;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2023;84.0;257.0
460;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2024;90.0;274.0
461;Totaal onroerendezaakbelasting;Noord-Friesland (CR);2025;95.0;289.0
462;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2004;18.0;173.0
463;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2005;19.0;185.0
464;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2006;14.0;134.0
465;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2007;15.0;138.0
466;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2008;15.0;145.0
467;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2009;16.0;150.0
468;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2010;17.0;158.0
469;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2011;17.0;163.0
470;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2012;18.0;172.0
471;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2013;19.0;178.0
472;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2014;24.0;180.0
473;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2015;26.0;193.0
474;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2016;27.0;202.0
475;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2017;28.0;205.0
476;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2018;30.0;211.0
477;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2019;31.0;217.0
478;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2020;31.0;221.0
479;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2021;32.0;226.0
480;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2022;34.0;240.0
481;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2023;36.0;251.0
482;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2024;38.0;265.0
483;Totaal onroerendezaakbelasting;Zuidwest-Friesland (CR);2025;41.0;289.0
484;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2004;36.0;175.0
485;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2005;39.0;187.0
486;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2006;27.0;131.0
487;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2007;28.0;135.0
488;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2008;30.0;143.0
489;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2009;31.0;151.0
490;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2010;33.0;157.0
491;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2011;33.0;161.0
492;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2012;35.0;169.0
493;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2013;36.0;175.0
494;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2014;36.0;193.0
495;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2015;37.0;198.0
496;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2016;38.0;205.0
497;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2017;39.0;209.0
498;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2018;39.0;206.0
499;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2019;39.0;210.0
500;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2020;40.0;213.0
501;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2021;41.0;220.0
502;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2022;43.0;228.0
503;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2023;44.0;230.0
504;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2024;46.0;244.0
505;Totaal onroerendezaakbelasting;Zuidoost-Friesland (CR);2025;48.0;252.0
506;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2004;32.0;171.0
507;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2005;33.0;179.0
508;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2006;24.0;130.0
509;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2007;25.0;132.0
510;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2008;25.0;135.0
511;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2009;27.0;142.0
512;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2010;27.0;144.0
513;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2011;28.0;149.0
514;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2012;31.0;164.0
515;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2013;33.0;172.0
516;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2014;35.0;183.0
517;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2015;36.0;189.0
518;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2016;36.0;192.0
519;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2017;37.0;193.0
520;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2018;38.0;196.0
521;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2019;39.0;203.0
522;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2020;40.0;208.0
523;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2021;43.0;222.0
524;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2022;44.0;230.0
525;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2023;47.0;238.0
526;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2024;50.0;255.0
527;Totaal onroerendezaakbelasting;Noord-Drenthe (CR);2025;53.0;268.0
528;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2004;36.0;209.0
529;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2005;37.0;219.0
530;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2006;27.0;158.0
531;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2007;27.0;158.0
532;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2008;29.0;167.0
533;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2009;31.0;181.0
534;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2010;31.0;182.0
535;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2011;32.0;188.0
536;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2012;34.0;201.0
537;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2013;36.0;210.0
538;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2014;37.0;220.0
539;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2015;38.0;223.0
540;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2016;39.0;231.0
541;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2017;39.0;235.0
542;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2018;39.0;234.0
543;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2019;40.0;238.0
544;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2020;41.0;241.0
545;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2021;43.0;258.0
546;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2022;44.0;259.0
547;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2023;44.0;260.0
548;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2024;45.0;265.0
549;Totaal onroerendezaakbelasting;Zuidoost-Drenthe (CR);2025;47.0;271.0
550;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2004;23.0;179.0
551;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2005;24.0;185.0
552;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2006;17.0;130.0
553;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2007;17.0;131.0
554;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2008;17.0;135.0
555;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2009;18.0;139.0
556;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2010;19.0;145.0
557;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2011;19.0;149.0
558;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2012;21.0;158.0
559;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2013;22.0;165.0
560;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2014;22.0;172.0
561;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2015;24.0;182.0
562;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2016;25.0;189.0
563;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2017;25.0;192.0
564;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2018;26.0;197.0
565;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2019;27.0;203.0
566;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2020;29.0;217.0
567;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2021;34.0;256.0
568;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2022;34.0;253.0
569;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2023;35.0;260.0
570;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2024;38.0;274.0
571;Totaal onroerendezaakbelasting;Zuidwest-Drenthe (CR);2025;37.0;270.0
572;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2004;63.0;184.0
573;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2005;65.0;190.0
574;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2006;49.0;143.0
575;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2007;50.0;144.0
576;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2008;52.0;150.0
577;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2009;56.0;159.0
578;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2010;59.0;166.0
579;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2011;61.0;172.0
580;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2012;65.0;183.0
581;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2013;69.0;191.0
582;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2014;71.0;198.0
583;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2015;74.0;204.0
584;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2016;77.0;210.0
585;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2017;80.0;218.0
586;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2018;82.0;223.0
587;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2019;86.0;232.0
588;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2020;93.0;248.0
589;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2021;99.0;262.0
590;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2022;103.0;272.0
591;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2023;107.0;278.0
592;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2024;116.0;299.0
593;Totaal onroerendezaakbelasting;Noord-Overijssel (CR);2025;125.0;320.0
594;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2004;27.0;182.0
595;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2005;28.0;190.0
596;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2006;23.0;150.0
597;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2007;23.0;152.0
598;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2008;24.0;156.0
599;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2009;25.0;165.0
600;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2010;26.0;170.0
601;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2011;27.0;177.0
602;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2012;29.0;188.0
603;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2013;30.0;198.0
604;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2014;32.0;208.0
605;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2015;34.0;219.0
606;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2016;35.0;225.0
607;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2017;36.0;233.0
608;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2018;37.0;242.0
609;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2019;38.0;247.0
610;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2020;40.0;253.0
611;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2021;41.0;259.0
612;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2022;43.0;270.0
613;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2023;44.0;278.0
614;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2024;46.0;285.0
615;Totaal onroerendezaakbelasting;Zuidwest-Overijssel (CR);2025;49.0;302.0
616;Totaal onroerendezaakbelasting;Twente (CR);2004;121.0;198.0
617;Totaal onroerendezaakbelasting;Twente (CR);2005;127.0;207.0
618;Totaal onroerendezaakbelasting;Twente (CR);2006;95.0;153.0
619;Totaal onroerendezaakbelasting;Twente (CR);2007;96.0;155.0
620;Totaal onroerendezaakbelasting;Twente (CR);2008;100.0;162.0
621;Totaal onroerendezaakbelasting;Twente (CR);2009;104.0;168.0
622;Totaal onroerendezaakbelasting;Twente (CR);2010;110.0;176.0
623;Totaal onroerendezaakbelasting;Twente (CR);2011;114.0;182.0
624;Totaal onroerendezaakbelasting;Twente (CR);2012;119.0;189.0
625;Totaal onroerendezaakbelasting;Twente (CR);2013;125.0;199.0
626;Totaal onroerendezaakbelasting;Twente (CR);2014;129.0;206.0
627;Totaal onroerendezaakbelasting;Twente (CR);2015;134.0;214.0
628;Totaal onroerendezaakbelasting;Twente (CR);2016;138.0;220.0
629;Totaal onroerendezaakbelasting;Twente (CR);2017;142.0;226.0
630;Totaal onroerendezaakbelasting;Twente (CR);2018;148.0;236.0
631;Totaal onroerendezaakbelasting;Twente (CR);2019;157.0;250.0
632;Totaal onroerendezaakbelasting;Twente (CR);2020;168.0;267.0
633;Totaal onroerendezaakbelasting;Twente (CR);2021;176.0;279.0
634;Totaal onroerendezaakbelasting;Twente (CR);2022;181.0;286.0
635;Totaal onroerendezaakbelasting;Twente (CR);2023;186.0;292.0
636;Totaal onroerendezaakbelasting;Twente (CR);2024;198.0;309.0
637;Totaal onroerendezaakbelasting;Twente (CR);2025;213.0;332.0
638;Totaal onroerendezaakbelasting;Veluwe (CR);2004;126.0;197.0
639;Totaal onroerendezaakbelasting;Veluwe (CR);2005;125.0;195.0
640;Totaal onroerendezaakbelasting;Veluwe (CR);2006;94.0;145.0
641;Totaal onroerendezaakbelasting;Veluwe (CR);2007;98.0;151.0
642;Totaal onroerendezaakbelasting;Veluwe (CR);2008;103.0;159.0
