ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;PeriodeLevensverwachting_4
6666;Mannen;48 jaar;2022;0.00171;97734;167;34.98
6667;Mannen;48 jaar;2023;0.00169;97781;165;35.11
6668;Mannen;48 jaar;2024;0.00166;97827;162;35.25
6669;Mannen;48 jaar;2025;0.00163;97873;160;35.4
6670;Mannen;48 jaar;2026;0.0016;97917;157;35.55
6671;Mannen;48 jaar;2027;0.00158;97961;154;35.7
6672;Mannen;48 jaar;2028;0.00155;98003;152;35.84
6673;Mannen;48 jaar;2029;0.00152;98044;149;35.99
6674;Mannen;48 jaar;2030;0.0015;98084;147;36.13
6675;Mannen;48 jaar;2031;0.00147;98123;145;36.26
6676;Mannen;48 jaar;2032;0.00145;98162;142;36.4
6677;Mannen;48 jaar;2033;0.00142;98199;140;36.54
6678;Mannen;48 jaar;2034;0.0014;98236;138;36.68
6679;Mannen;48 jaar;2035;0.00138;98271;135;36.82
6680;Mannen;48 jaar;2036;0.00135;98306;133;36.95
6681;Mannen;48 jaar;2037;0.00133;98340;131;37.09
6682;Mannen;48 jaar;2038;0.00131;98374;129;37.22
6683;Mannen;48 jaar;2039;0.00129;98406;127;37.36
6684;Mannen;48 jaar;2040;0.00127;98438;125;37.49
6685;Mannen;48 jaar;2041;0.00125;98469;123;37.63
6686;Mannen;48 jaar;2042;0.00123;98500;121;37.76
6687;Mannen;48 jaar;2043;0.00121;98529;119;37.89
6688;Mannen;48 jaar;2044;0.00119;98558;117;38.02
6689;Mannen;48 jaar;2045;0.00117;98587;115;38.15
6690;Mannen;48 jaar;2046;0.00115;98614;113;38.28
6691;Mannen;48 jaar;2047;0.00113;98642;111;38.41
6692;Mannen;48 jaar;2048;0.00111;98668;109;38.53
6693;Mannen;48 jaar;2049;0.00109;98694;108;38.66
6694;Mannen;48 jaar;2050;0.00107;98719;106;38.79
6695;Mannen;48 jaar;2051;0.00105;98744;104;38.91
6696;Mannen;48 jaar;2052;0.00104;98769;102;39.04
6697;Mannen;48 jaar;2053;0.00102;98792;101;39.16
6698;Mannen;48 jaar;2054;0.001;98815;99;39.28
6699;Mannen;48 jaar;2055;0.00099;98838;97;39.4
6700;Mannen;48 jaar;2056;0.00097;98860;96;39.53
6701;Mannen;48 jaar;2057;0.00095;98882;94;39.65
6702;Mannen;48 jaar;2058;0.00094;98904;93;39.77
6703;Mannen;48 jaar;2059;0.00092;98924;91;39.88
6704;Mannen;48 jaar;2060;0.00091;98945;90;40.0
6705;Mannen;49 jaar;2016;0.00218;97160;212;32.83
6706;Mannen;49 jaar;2017;0.00212;97239;206;33.12
6707;Mannen;49 jaar;2018;0.00206;97313;201;33.35
6708;Mannen;49 jaar;2019;0.00202;97381;196;33.55
6709;Mannen;49 jaar;2020;0.00198;97445;193;33.72
6710;Mannen;49 jaar;2021;0.00194;97507;189;33.88
6711;Mannen;49 jaar;2022;0.0019;97567;186;34.04
6712;Mannen;49 jaar;2023;0.00187;97616;183;34.17
6713;Mannen;49 jaar;2024;0.00184;97665;180;34.31
6714;Mannen;49 jaar;2025;0.00181;97713;177;34.45
6715;Mannen;49 jaar;2026;0.00178;97760;174;34.6
6716;Mannen;49 jaar;2027;0.00175;97806;171;34.75
6717;Mannen;49 jaar;2028;0.00172;97851;168;34.9
6718;Mannen;49 jaar;2029;0.00169;97895;165;35.04
6719;Mannen;49 jaar;2030;0.00166;97937;163;35.18
6720;Mannen;49 jaar;2031;0.00163;97979;160;35.32
6721;Mannen;49 jaar;2032;0.00161;98019;158;35.45
6722;Mannen;49 jaar;2033;0.00158;98059;155;35.59
6723;Mannen;49 jaar;2034;0.00155;98098;152;35.73
6724;Mannen;49 jaar;2035;0.00153;98136;150;35.87
6725;Mannen;49 jaar;2036;0.0015;98173;148;36.0
6726;Mannen;49 jaar;2037;0.00148;98209;145;36.14
6727;Mannen;49 jaar;2038;0.00145;98245;143;36.27
6728;Mannen;49 jaar;2039;0.00143;98279;140;36.41
6729;Mannen;49 jaar;2040;0.0014;98313;138;36.54
6730;Mannen;49 jaar;2041;0.00138;98346;136;36.67
6731;Mannen;49 jaar;2042;0.00136;98379;134;36.8
6732;Mannen;49 jaar;2043;0.00134;98410;131;36.93
6733;Mannen;49 jaar;2044;0.00131;98441;129;37.06
6734;Mannen;49 jaar;2045;0.00129;98472;127;37.19
6735;Mannen;49 jaar;2046;0.00127;98501;125;37.32
6736;Mannen;49 jaar;2047;0.00125;98530;123;37.45
6737;Mannen;49 jaar;2048;0.00123;98559;121;37.58
6738;Mannen;49 jaar;2049;0.00121;98586;119;37.7
6739;Mannen;49 jaar;2050;0.00119;98614;117;37.83
6740;Mannen;49 jaar;2051;0.00117;98640;115;37.95
6741;Mannen;49 jaar;2052;0.00115;98666;113;38.08
6742;Mannen;49 jaar;2053;0.00113;98692;111;38.2
6743;Mannen;49 jaar;2054;0.00111;98716;109;38.32
6744;Mannen;49 jaar;2055;0.00109;98741;108;38.44
6745;Mannen;49 jaar;2056;0.00107;98765;106;38.56
6746;Mannen;49 jaar;2057;0.00105;98788;104;38.68
6747;Mannen;49 jaar;2058;0.00104;98811;102;38.8
6748;Mannen;49 jaar;2059;0.00102;98833;101;38.92
6749;Mannen;49 jaar;2060;0.001;98855;99;39.04
6750;Mannen;50 jaar;2016;0.00242;96948;235;31.9
6751;Mannen;50 jaar;2017;0.00235;97034;228;32.19
6752;Mannen;50 jaar;2018;0.00229;97112;222;32.42
6753;Mannen;50 jaar;2019;0.00224;97185;218;32.62
6754;Mannen;50 jaar;2020;0.00219;97253;213;32.79
6755;Mannen;50 jaar;2021;0.00215;97318;210;32.94
6756;Mannen;50 jaar;2022;0.00211;97381;206;33.1
6757;Mannen;50 jaar;2023;0.00208;97433;203;33.23
6758;Mannen;50 jaar;2024;0.00205;97485;199;33.37
6759;Mannen;50 jaar;2025;0.00201;97536;196;33.52
6760;Mannen;50 jaar;2026;0.00197;97586;193;33.66
6761;Mannen;50 jaar;2027;0.00194;97635;189;33.81
6762;Mannen;50 jaar;2028;0.00191;97683;186;33.96
6763;Mannen;50 jaar;2029;0.00187;97729;183;34.1
6764;Mannen;50 jaar;2030;0.00184;97775;180;34.24
6765;Mannen;50 jaar;2031;0.00181;97819;177;34.37
6766;Mannen;50 jaar;2032;0.00178;97862;174;34.51
6767;Mannen;50 jaar;2033;0.00175;97904;172;34.65
6768;Mannen;50 jaar;2034;0.00172;97945;169;34.78
6769;Mannen;50 jaar;2035;0.00169;97986;166;34.92
6770;Mannen;50 jaar;2036;0.00167;98026;163;35.06
6771;Mannen;50 jaar;2037;0.00164;98064;161;35.19
6772;Mannen;50 jaar;2038;0.00161;98102;158;35.32
6773;Mannen;50 jaar;2039;0.00158;98139;155;35.46
6774;Mannen;50 jaar;2040;0.00156;98175;153;35.59
6775;Mannen;50 jaar;2041;0.00153;98211;150;35.72
6776;Mannen;50 jaar;2042;0.0015;98245;148;35.85
6777;Mannen;50 jaar;2043;0.00148;98279;145;35.98
6778;Mannen;50 jaar;2044;0.00145;98312;143;36.11
6779;Mannen;50 jaar;2045;0.00143;98345;141;36.24
6780;Mannen;50 jaar;2046;0.0014;98376;138;36.37
6781;Mannen;50 jaar;2047;0.00138;98407;136;36.5
6782;Mannen;50 jaar;2048;0.00136;98438;134;36.62
6783;Mannen;50 jaar;2049;0.00133;98468;131;36.75
6784;Mannen;50 jaar;2050;0.00131;98497;129;36.87
6785;Mannen;50 jaar;2051;0.00129;98525;127;37.0
6786;Mannen;50 jaar;2052;0.00127;98553;125;37.12
6787;Mannen;50 jaar;2053;0.00125;98580;123;37.24
6788;Mannen;50 jaar;2054;0.00123;98607;121;37.36
6789;Mannen;50 jaar;2055;0.00121;98633;119;37.48
6790;Mannen;50 jaar;2056;0.00119;98659;117;37.6
6791;Mannen;50 jaar;2057;0.00117;98684;115;37.72
6792;Mannen;50 jaar;2058;0.00115;98708;113;37.84
6793;Mannen;50 jaar;2059;0.00113;98732;111;37.96
6794;Mannen;50 jaar;2060;0.00111;98756;109;38.08
6795;Mannen;51 jaar;2016;0.00269;96713;260;30.98
6796;Mannen;51 jaar;2017;0.00261;96806;253;31.26
6797;Mannen;51 jaar;2018;0.00254;96890;246;31.49
6798;Mannen;51 jaar;2019;0.00249;96967;241;31.69
6799;Mannen;51 jaar;2020;0.00244;97039;236;31.86
6800;Mannen;51 jaar;2021;0.00239;97108;232;32.01
6801;Mannen;51 jaar;2022;0.00234;97176;228;32.17
6802;Mannen;51 jaar;2023;0.00231;97231;224;32.3
6803;Mannen;51 jaar;2024;0.00227;97285;221;32.44
6804;Mannen;51 jaar;2025;0.00223;97340;217;32.58
6805;Mannen;51 jaar;2026;0.00219;97393;213;32.73
6806;Mannen;51 jaar;2027;0.00215;97446;210;32.88
6807;Mannen;51 jaar;2028;0.00211;97497;206;33.02
6808;Mannen;51 jaar;2029;0.00208;97546;203;33.16
6809;Mannen;51 jaar;2030;0.00204;97594;199;33.3
6810;Mannen;51 jaar;2031;0.00201;97641;196;33.44
6811;Mannen;51 jaar;2032;0.00198;97687;193;33.57
6812;Mannen;51 jaar;2033;0.00194;97733;190;33.71
6813;Mannen;51 jaar;2034;0.00191;97777;187;33.84
6814;Mannen;51 jaar;2035;0.00188;97820;184;33.98
6815;Mannen;51 jaar;2036;0.00184;97862;181;34.11
6816;Mannen;51 jaar;2037;0.00181;97904;178;34.25
6817;Mannen;51 jaar;2038;0.00178;97944;175;34.38
6818;Mannen;51 jaar;2039;0.00175;97984;172;34.51
6819;Mannen;51 jaar;2040;0.00172;98023;169;34.64
6820;Mannen;51 jaar;2041;0.00169;98060;166;34.78
6821;Mannen;51 jaar;2042;0.00166;98098;163;34.91
6822;Mannen;51 jaar;2043;0.00164;98134;161;35.03
6823;Mannen;51 jaar;2044;0.00161;98169;158;35.16
6824;Mannen;51 jaar;2045;0.00158;98204;155;35.29
6825;Mannen;51 jaar;2046;0.00155;98238;153;35.42
6826;Mannen;51 jaar;2047;0.00153;98272;150;35.55
6827;Mannen;51 jaar;2048;0.0015;98304;148;35.67
6828;Mannen;51 jaar;2049;0.00148;98336;145;35.8
6829;Mannen;51 jaar;2050;0.00145;98367;143;35.92
6830;Mannen;51 jaar;2051;0.00143;98398;140;36.04
6831;Mannen;51 jaar;2052;0.0014;98428;138;36.17
6832;Mannen;51 jaar;2053;0.00138;98457;136;36.29
6833;Mannen;51 jaar;2054;0.00135;98486;133;36.41
6834;Mannen;51 jaar;2055;0.00133;98514;131;36.53
6835;Mannen;51 jaar;2056;0.00131;98542;129;36.65
6836;Mannen;51 jaar;2057;0.00129;98569;127;36.77
6837;Mannen;51 jaar;2058;0.00126;98595;125;36.88
6838;Mannen;51 jaar;2059;0.00124;98621;123;37.0
6839;Mannen;51 jaar;2060;0.00122;98647;121;37.12
6840;Mannen;52 jaar;2016;0.00299;96453;288;30.06
6841;Mannen;52 jaar;2017;0.0029;96553;280;30.34
6842;Mannen;52 jaar;2018;0.00282;96643;273;30.57
6843;Mannen;52 jaar;2019;0.00276;96726;267;30.77
6844;Mannen;52 jaar;2020;0.0027;96803;262;30.93
6845;Mannen;52 jaar;2021;0.00265;96876;257;31.09
6846;Mannen;52 jaar;2022;0.0026;96948;252;31.24
6847;Mannen;52 jaar;2023;0.00256;97006;248;31.37
6848;Mannen;52 jaar;2024;0.00252;97065;244;31.51
6849;Mannen;52 jaar;2025;0.00247;97123;240;31.65
6850;Mannen;52 jaar;2026;0.00243;97180;236;31.8
6851;Mannen;52 jaar;2027;0.00239;97236;232;31.95
6852;Mannen;52 jaar;2028;0.00234;97291;228;32.09
6853;Mannen;52 jaar;2029;0.0023;97344;224;32.23
6854;Mannen;52 jaar;2030;0.00226;97395;221;32.37
6855;Mannen;52 jaar;2031;0.00223;97445;217;32.5
6856;Mannen;52 jaar;2032;0.00219;97495;213;32.64
6857;Mannen;52 jaar;2033;0.00215;97543;210;32.77
6858;Mannen;52 jaar;2034;0.00211;97590;206;32.91
6859;Mannen;52 jaar;2035;0.00208;97636;203;33.04
6860;Mannen;52 jaar;2036;0.00204;97682;200;33.18
6861;Mannen;52 jaar;2037;0.00201;97726;196;33.31
6862;Mannen;52 jaar;2038;0.00197;97770;193;33.44
6863;Mannen;52 jaar;2039;0.00194;97812;190;33.57
6864;Mannen;52 jaar;2040;0.00191;97854;187;33.7
6865;Mannen;52 jaar;2041;0.00187;97894;183;33.83
6866;Mannen;52 jaar;2042;0.00184;97934;180;33.96
6867;Mannen;52 jaar;2043;0.00181;97973;177;34.09
6868;Mannen;52 jaar;2044;0.00178;98011;174;34.22
6869;Mannen;52 jaar;2045;0.00175;98049;171;34.35
6870;Mannen;52 jaar;2046;0.00172;98086;169;34.47
6871;Mannen;52 jaar;2047;0.00169;98121;166;34.6
6872;Mannen;52 jaar;2048;0.00166;98157;163;34.72
6873;Mannen;52 jaar;2049;0.00163;98191;160;34.85
6874;Mannen;52 jaar;2050;0.0016;98225;158;34.97
6875;Mannen;52 jaar;2051;0.00158;98258;155;35.09
6876;Mannen;52 jaar;2052;0.00155;98290;152;35.22
6877;Mannen;52 jaar;2053;0.00152;98322;150;35.34
6878;Mannen;52 jaar;2054;0.0015;98353;147;35.46
6879;Mannen;52 jaar;2055;0.00147;98383;145;35.58
6880;Mannen;52 jaar;2056;0.00145;98413;142;35.7
6881;Mannen;52 jaar;2057;0.00142;98442;140;35.81
6882;Mannen;52 jaar;2058;0.0014;98471;138;35.93
6883;Mannen;52 jaar;2059;0.00137;98499;135;36.05
6884;Mannen;52 jaar;2060;0.00135;98526;133;36.16
6885;Mannen;53 jaar;2016;0.00331;96165;318;29.15
6886;Mannen;53 jaar;2017;0.00321;96273;309;29.43
6887;Mannen;53 jaar;2018;0.00312;96371;301;29.66
6888;Mannen;53 jaar;2019;0.00305;96459;295;29.85
6889;Mannen;53 jaar;2020;0.00299;96541;289;30.02
6890;Mannen;53 jaar;2021;0.00293;96619;283;30.17
6891;Mannen;53 jaar;2022;0.00288;96696;278;30.32
6892;Mannen;53 jaar;2023;0.00283;96758;274;30.45
6893;Mannen;53 jaar;2024;0.00278;96820;270;30.59
6894;Mannen;53 jaar;2025;0.00273;96883;265;30.73
6895;Mannen;53 jaar;2026;0.00269;96944;260;30.88
6896;Mannen;53 jaar;2027;0.00264;97004;256;31.02
6897;Mannen;53 jaar;2028;0.00259;97063;252;31.16
6898;Mannen;53 jaar;2029;0.00255;97119;247;31.3
6899;Mannen;53 jaar;2030;0.0025;97174;243;31.44
6900;Mannen;53 jaar;2031;0.00246;97228;239;31.57
6901;Mannen;53 jaar;2032;0.00242;97281;235;31.71
6902;Mannen;53 jaar;2033;0.00238;97333;231;31.84
6903;Mannen;53 jaar;2034;0.00233;97384;227;31.97
6904;Mannen;53 jaar;2035;0.00229;97433;224;32.11
6905;Mannen;53 jaar;2036;0.00225;97482;220;32.24
6906;Mannen;53 jaar;2037;0.00222;97530;216;32.37
6907;Mannen;53 jaar;2038;0.00218;97577;212;32.51
6908;Mannen;53 jaar;2039;0.00214;97622;209;32.64
6909;Mannen;53 jaar;2040;0.0021;97667;205;32.77
6910;Mannen;53 jaar;2041;0.00207;97711;202;32.9
6911;Mannen;53 jaar;2042;0.00203;97754;198;33.02
6912;Mannen;53 jaar;2043;0.002;97796;195;33.15
6913;Mannen;53 jaar;2044;0.00196;97837;192;33.28
6914;Mannen;53 jaar;2045;0.00193;97877;189;33.41
6915;Mannen;53 jaar;2046;0.00189;97917;185;33.53
6916;Mannen;53 jaar;2047;0.00186;97956;182;33.66
6917;Mannen;53 jaar;2048;0.00183;97994;179;33.78
6918;Mannen;53 jaar;2049;0.0018;98031;176;33.9
6919;Mannen;53 jaar;2050;0.00177;98067;173;34.03
6920;Mannen;53 jaar;2051;0.00174;98103;170;34.15
6921;Mannen;53 jaar;2052;0.00171;98138;167;34.27
6922;Mannen;53 jaar;2053;0.00168;98172;164;34.39
6923;Mannen;53 jaar;2054;0.00165;98205;162;34.51
6924;Mannen;53 jaar;2055;0.00162;98238;159;34.63
6925;Mannen;53 jaar;2056;0.00159;98271;156;34.75
6926;Mannen;53 jaar;2057;0.00156;98302;154;34.86
6927;Mannen;53 jaar;2058;0.00154;98333;151;34.98
6928;Mannen;53 jaar;2059;0.00151;98363;148;35.1
6929;Mannen;53 jaar;2060;0.00148;98393;146;35.21
6930;Mannen;54 jaar;2016;0.00366;95847;350;28.25
6931;Mannen;54 jaar;2017;0.00354;95964;340;28.52
6932;Mannen;54 jaar;2018;0.00345;96070;331;28.75
6933;Mannen;54 jaar;2019;0.00337;96165;324;28.94
6934;Mannen;54 jaar;2020;0.0033;96253;317;29.11
6935;Mannen;54 jaar;2021;0.00324;96336;312;29.26
6936;Mannen;54 jaar;2022;0.00317;96417;306;29.41
6937;Mannen;54 jaar;2023;0.00312;96484;301;29.54
6938;Mannen;54 jaar;2024;0.00307;96551;296;29.67
6939;Mannen;54 jaar;2025;0.00301;96618;291;29.81
6940;Mannen;54 jaar;2026;0.00296;96684;286;29.96
6941;Mannen;54 jaar;2027;0.00291;96748;281;30.1
6942;Mannen;54 jaar;2028;0.00285;96811;276;30.24
6943;Mannen;54 jaar;2029;0.0028;96872;272;30.38
6944;Mannen;54 jaar;2030;0.00275;96931;267;30.52
6945;Mannen;54 jaar;2031;0.00271;96989;263;30.65
6946;Mannen;54 jaar;2032;0.00266;97046;258;30.78
6947;Mannen;54 jaar;2033;0.00261;97102;254;30.92
6948;Mannen;54 jaar;2034;0.00257;97156;249;31.05
6949;Mannen;54 jaar;2035;0.00252;97210;245;31.18
6950;Mannen;54 jaar;2036;0.00248;97262;241;31.31
6951;Mannen;54 jaar;2037;0.00243;97314;237;31.45
6952;Mannen;54 jaar;2038;0.00239;97364;233;31.58
6953;Mannen;54 jaar;2039;0.00235;97414;229;31.71
6954;Mannen;54 jaar;2040;0.00231;97462;225;31.84
6955;Mannen;54 jaar;2041;0.00227;97509;221;31.96
6956;Mannen;54 jaar;2042;0.00223;97555;217;32.09
6957;Mannen;54 jaar;2043;0.00219;97601;214;32.22
6958;Mannen;54 jaar;2044;0.00215;97645;210;32.34
6959;Mannen;54 jaar;2045;0.00211;97689;206;32.47
6960;Mannen;54 jaar;2046;0.00208;97732;203;32.59
6961;Mannen;54 jaar;2047;0.00204;97773;199;32.72
6962;Mannen;54 jaar;2048;0.002;97814;196;32.84
6963;Mannen;54 jaar;2049;0.00197;97855;193;32.96
6964;Mannen;54 jaar;2050;0.00193;97894;189;33.09
6965;Mannen;54 jaar;2051;0.0019;97933;186;33.21
6966;Mannen;54 jaar;2052;0.00187;97970;183;33.33
6967;Mannen;54 jaar;2053;0.00183;98007;180;33.45
6968;Mannen;54 jaar;2054;0.0018;98044;177;33.57
6969;Mannen;54 jaar;2055;0.00177;98079;174;33.68
6970;Mannen;54 jaar;2056;0.00174;98114;171;33.8
6971;Mannen;54 jaar;2057;0.00171;98148;168;33.92
6972;Mannen;54 jaar;2058;0.00168;98182;165;34.03
6973;Mannen;54 jaar;2059;0.00165;98215;162;34.15
6974;Mannen;54 jaar;2060;0.00162;98247;159;34.26
6975;Mannen;55 jaar;2016;0.00403;95497;385;27.35
6976;Mannen;55 jaar;2017;0.0039;95625;373;27.62
6977;Mannen;55 jaar;2018;0.0038;95739;364;27.85
6978;Mannen;55 jaar;2019;0.00371;95841;355;28.04
6979;Mannen;55 jaar;2020;0.00363;95935;348;28.2
6980;Mannen;55 jaar;2021;0.00356;96024;342;28.35
6981;Mannen;55 jaar;2022;0.00349;96111;336;28.5
6982;Mannen;55 jaar;2023;0.00344;96183;331;28.63
6983;Mannen;55 jaar;2024;0.00338;96255;325;28.76
6984;Mannen;55 jaar;2025;0.00332;96326;320;28.9
6985;Mannen;55 jaar;2026;0.00326;96398;314;29.05
6986;Mannen;55 jaar;2027;0.0032;96467;308;29.19
6987;Mannen;55 jaar;2028;0.00314;96535;303;29.33
6988;Mannen;55 jaar;2029;0.00308;96600;298;29.47
6989;Mannen;55 jaar;2030;0.00303;96664;293;29.6
6990;Mannen;55 jaar;2031;0.00297;96727;288;29.73
6991;Mannen;55 jaar;2032;0.00292;96788;283;29.86
6992;Mannen;55 jaar;2033;0.00287;96848;278;30.0
6993;Mannen;55 jaar;2034;0.00282;96907;273;30.13
6994;Mannen;55 jaar;2035;0.00277;96965;269;30.26
6995;Mannen;55 jaar;2036;0.00272;97021;264;30.39
6996;Mannen;55 jaar;2037;0.00267;97077;259;30.52
6997;Mannen;55 jaar;2038;0.00262;97131;255;30.65
6998;Mannen;55 jaar;2039;0.00258;97185;251;30.78
6999;Mannen;55 jaar;2040;0.00253;97237;246;30.91
7000;Mannen;55 jaar;2041;0.00249;97288;242;31.03
7001;Mannen;55 jaar;2042;0.00244;97338;238;31.16
7002;Mannen;55 jaar;2043;0.0024;97387;234;31.29
7003;Mannen;55 jaar;2044;0.00236;97435;230;31.41
7004;Mannen;55 jaar;2045;0.00232;97482;226;31.54
7005;Mannen;55 jaar;2046;0.00227;97529;222;31.66
7006;Mannen;55 jaar;2047;0.00223;97574;218;31.78
7007;Mannen;55 jaar;2048;0.00219;97618;214;31.91
7008;Mannen;55 jaar;2049;0.00216;97662;211;32.03
7009;Mannen;55 jaar;2050;0.00212;97705;207;32.15
7010;Mannen;55 jaar;2051;0.00208;97746;203;32.27
7011;Mannen;55 jaar;2052;0.00204;97787;200;32.39
7012;Mannen;55 jaar;2053;0.00201;97828;196;32.51
7013;Mannen;55 jaar;2054;0.00197;97867;193;32.63
7014;Mannen;55 jaar;2055;0.00194;97906;190;32.74
7015;Mannen;55 jaar;2056;0.0019;97944;186;32.86
7016;Mannen;55 jaar;2057;0.00187;97981;183;32.97
7017;Mannen;55 jaar;2058;0.00183;98017;180;33.09
7018;Mannen;55 jaar;2059;0.0018;98053;177;33.2
7019;Mannen;55 jaar;2060;0.00177;98088;174;33.32
7020;Mannen;56 jaar;2016;0.00445;95112;423;26.46
7021;Mannen;56 jaar;2017;0.0043;95251;410;26.73
7022;Mannen;56 jaar;2018;0.00418;95375;399;26.95
7023;Mannen;56 jaar;2019;0.00408;95485;390;27.14
7024;Mannen;56 jaar;2020;0.004;95587;382;27.3
7025;Mannen;56 jaar;2021;0.00392;95682;375;27.45
7026;Mannen;56 jaar;2022;0.00385;95776;368;27.6
7027;Mannen;56 jaar;2023;0.00378;95852;363;27.72
7028;Mannen;56 jaar;2024;0.00372;95929;357;27.86
7029;Mannen;56 jaar;2025;0.00365;96007;350;28.0
7030;Mannen;56 jaar;2026;0.00358;96084;344;28.14
7031;Mannen;56 jaar;2027;0.00351;96159;338;28.28
7032;Mannen;56 jaar;2028;0.00345;96232;332;28.42
7033;Mannen;56 jaar;2029;0.00339;96303;326;28.56
7034;Mannen;56 jaar;2030;0.00333;96372;321;28.69
7035;Mannen;56 jaar;2031;0.00327;96439;315;28.82
7036;Mannen;56 jaar;2032;0.00321;96505;310;28.95
7037;Mannen;56 jaar;2033;0.00315;96570;304;29.08
7038;Mannen;56 jaar;2034;0.0031;96633;299;29.21
7039;Mannen;56 jaar;2035;0.00304;96696;294;29.34
7040;Mannen;56 jaar;2036;0.00299;96757;289;29.47
7041;Mannen;56 jaar;2037;0.00293;96818;284;29.6
7042;Mannen;56 jaar;2038;0.00288;96876;279;29.73
7043;Mannen;56 jaar;2039;0.00283;96934;274;29.86
7044;Mannen;56 jaar;2040;0.00278;96991;269;29.98
7045;Mannen;56 jaar;2041;0.00273;97046;265;30.11
7046;Mannen;56 jaar;2042;0.00268;97100;260;30.24
7047;Mannen;56 jaar;2043;0.00263;97153;256;30.36
7048;Mannen;56 jaar;2044;0.00258;97205;251;30.49
7049;Mannen;56 jaar;2045;0.00254;97257;247;30.61
7050;Mannen;56 jaar;2046;0.00249;97307;242;30.73
7051;Mannen;56 jaar;2047;0.00245;97356;238;30.85
7052;Mannen;56 jaar;2048;0.0024;97404;234;30.98
7053;Mannen;56 jaar;2049;0.00236;97451;230;31.1
7054;Mannen;56 jaar;2050;0.00232;97498;226;31.22
7055;Mannen;56 jaar;2051;0.00228;97543;222;31.34
7056;Mannen;56 jaar;2052;0.00223;97588;218;31.45
7057;Mannen;56 jaar;2053;0.00219;97631;214;31.57
7058;Mannen;56 jaar;2054;0.00215;97674;210;31.69
7059;Mannen;56 jaar;2055;0.00212;97716;207;31.81
7060;Mannen;56 jaar;2056;0.00208;97757;203;31.92
7061;Mannen;56 jaar;2057;0.00204;97798;200;32.04
7062;Mannen;56 jaar;2058;0.002;97837;196;32.15
7063;Mannen;56 jaar;2059;0.00197;97876;193;32.26
7064;Mannen;56 jaar;2060;0.00193;97914;189;32.38
7065;Mannen;57 jaar;2016;0.00491;94688;465;25.57
7066;Mannen;57 jaar;2017;0.00475;94841;450;25.84
7067;Mannen;57 jaar;2018;0.00461;94976;438;26.06
7068;Mannen;57 jaar;2019;0.0045;95095;428;26.25
7069;Mannen;57 jaar;2020;0.00441;95204;420;26.41
7070;Mannen;57 jaar;2021;0.00432;95307;412;26.56
7071;Mannen;57 jaar;2022;0.00424;95407;404;26.7
7072;Mannen;57 jaar;2023;0.00417;95489;398;26.83
7073;Mannen;57 jaar;2024;0.0041;95573;391;26.96
7074;Mannen;57 jaar;2025;0.00402;95656;385;27.1
7075;Mannen;57 jaar;2026;0.00394;95740;378;27.24
7076;Mannen;57 jaar;2027;0.00387;95821;371;27.38
7077;Mannen;57 jaar;2028;0.0038;95900;364;27.52
7078;Mannen;57 jaar;2029;0.00373;95976;358;27.65
7079;Mannen;57 jaar;2030;0.00366;96051;351;27.78
7080;Mannen;57 jaar;2031;0.00359;96124;345;27.91
7081;Mannen;57 jaar;2032;0.00353;96195;339;28.04
7082;Mannen;57 jaar;2033;0.00347;96265;334;28.17
7083;Mannen;57 jaar;2034;0.0034;96334;328;28.3
7084;Mannen;57 jaar;2035;0.00334;96402;322;28.43
7085;Mannen;57 jaar;2036;0.00328;96468;316;28.56
7086;Mannen;57 jaar;2037;0.00322;96534;311;28.69
7087;Mannen;57 jaar;2038;0.00316;96597;305;28.81
7088;Mannen;57 jaar;2039;0.0031;96660;300;28.94
7089;Mannen;57 jaar;2040;0.00305;96721;295;29.07
7090;Mannen;57 jaar;2041;0.00299;96781;290;29.19
7091;Mannen;57 jaar;2042;0.00294;96840;284;29.32
7092;Mannen;57 jaar;2043;0.00288;96898;279;29.44
7093;Mannen;57 jaar;2044;0.00283;96954;275;29.56
7094;Mannen;57 jaar;2045;0.00278;97010;270;29.69
7095;Mannen;57 jaar;2046;0.00273;97064;265;29.81
7096;Mannen;57 jaar;2047;0.00268;97118;260;29.93
7097;Mannen;57 jaar;2048;0.00263;97170;256;30.05
7098;Mannen;57 jaar;2049;0.00258;97221;251;30.17
7099;Mannen;57 jaar;2050;0.00254;97272;247;30.29
7100;Mannen;57 jaar;2051;0.00249;97321;242;30.41
7101;Mannen;57 jaar;2052;0.00245;97370;238;30.52
7102;Mannen;57 jaar;2053;0.0024;97417;234;30.64
7103;Mannen;57 jaar;2054;0.00236;97464;230;30.76
7104;Mannen;57 jaar;2055;0.00231;97509;226;30.87
7105;Mannen;57 jaar;2056;0.00227;97554;222;30.99
7106;Mannen;57 jaar;2057;0.00223;97598;218;31.1
7107;Mannen;57 jaar;2058;0.00219;97641;214;31.21
7108;Mannen;57 jaar;2059;0.00215;97684;210;31.33
7109;Mannen;57 jaar;2060;0.00211;97725;206;31.44
7110;Mannen;58 jaar;2016;0.00545;94223;514;24.7
7111;Mannen;58 jaar;2017;0.00526;94391;497;24.96
7112;Mannen;58 jaar;2018;0.00511;94538;483;25.18
7113;Mannen;58 jaar;2019;0.00499;94668;472;25.36
7114;Mannen;58 jaar;2020;0.00488;94785;463;25.52
