ID;Grensovergang;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Periode;AantalReizen_1;Laadvermogen_2;VaartuigkilometersTotaal_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;Laadvermogen_6;VaartuigkilometersTotaal_7;VaartuigkilometersInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25
8276;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8277;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8278;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8279;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8280;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8281;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282;Lobith;0;Maas en Sambre;Sleepvrachtschip;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8283;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8284;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8285;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8286;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8287;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8288;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8289;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8290;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8291;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8292;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8293;Lobith;0;Maas en Sambre;Sleepvrachtschip;Zwitserse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8294;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8295;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8296;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8297;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8298;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8299;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8300;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8301;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8302;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8303;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8304;Lobith;0;Maas en Sambre;Sleepvrachtschip;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8305;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8306;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8307;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8308;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8309;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8310;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8311;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8312;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8313;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8314;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8315;Lobith;0;Maas en Sambre;Sleepvrachtschip;Franse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8316;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8317;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8318;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8319;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8320;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8321;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8322;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8323;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8324;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8325;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8326;Lobith;0;Maas en Sambre;Sleepvrachtschip;Luxemburgse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8327;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8328;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8329;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8330;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8331;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8332;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8333;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8334;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8335;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8336;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8337;Lobith;0;Maas en Sambre;Sleepvrachtschip;Poolse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8338;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8339;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8340;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8341;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8342;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8343;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8344;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8345;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8346;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8347;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8348;Lobith;0;Maas en Sambre;Sleepvrachtschip;Overige vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8349;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8350;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8351;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8352;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8353;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8354;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8355;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8356;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8357;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8358;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8359;Lobith;0;Maas en Sambre;Sleeptankschip;Alle vlaggen;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8360;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8361;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8362;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8363;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8364;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8365;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8366;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8367;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8368;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8369;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8370;Lobith;0;Maas en Sambre;Sleeptankschip;Nederlandse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8371;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8372;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8373;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8374;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8375;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8376;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8377;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8378;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8379;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8380;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8381;Lobith;0;Maas en Sambre;Sleeptankschip;Duitse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8382;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8383;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8384;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8385;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8386;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8387;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8388;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8389;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8390;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8391;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8392;Lobith;0;Maas en Sambre;Sleeptankschip;Belgische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8393;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8394;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8395;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8396;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8397;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8398;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8399;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8400;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8401;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8402;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8403;Lobith;0;Maas en Sambre;Sleeptankschip;Oostenrijkse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8404;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8405;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8406;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8407;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8408;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8409;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8410;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8411;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8412;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8413;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8414;Lobith;0;Maas en Sambre;Sleeptankschip;Zwitserse;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8415;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8416;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8417;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8418;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8419;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8420;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8421;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8422;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8423;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8424;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8425;Lobith;0;Maas en Sambre;Sleeptankschip;Tsjechische;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8426;Lobith;0;Maas en Sambre;Sleeptankschip;Franse;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8427;Lobith;0;Maas en Sambre;Sleeptankschip;Franse;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
