ID;Huishoudenssamenstelling;Postcode;Perioden;ParticuliereHuishoudens_1;GemiddeldeHuishoudensgrootte_2
8919;Totaal particuliere huishoudens;1697;2007;365.0;2.39
8920;Totaal particuliere huishoudens;1697;2008;355.0;2.4
8921;Totaal particuliere huishoudens;1697;2009;350.0;2.41
8922;Totaal particuliere huishoudens;1697;2010;365.0;2.39
8923;Totaal particuliere huishoudens;1697;2011;370.0;2.29
8924;Totaal particuliere huishoudens;1697;2012;370.0;2.26
8925;Totaal particuliere huishoudens;1697;2013;365.0;2.25
8926;Totaal particuliere huishoudens;1697;2014;375.0;2.22
8927;Totaal particuliere huishoudens;1697;2015;380.0;2.19
8928;Totaal particuliere huishoudens;1697;2016;385.0;2.15
8929;Totaal particuliere huishoudens;1697;2017;380.0;2.16
8930;Totaal particuliere huishoudens;1697;2018;375.0;2.21
8931;Totaal particuliere huishoudens;1697;2019;380.0;2.23
8932;Totaal particuliere huishoudens;1697;2020;380.0;2.22
8933;Totaal particuliere huishoudens;1697;2021;385.0;2.21
8934;Totaal particuliere huishoudens;1697;2022;390.0;2.23
8935;Totaal particuliere huishoudens;1697;2023;395.0;2.19
8936;Totaal particuliere huishoudens;1697;2024;380.0;2.22
8937;Totaal particuliere huishoudens;1701;1998;3250.0;2.65
8938;Totaal particuliere huishoudens;1701;1999;3275.0;2.61
8939;Totaal particuliere huishoudens;1701;2000;3255.0;2.59
8940;Totaal particuliere huishoudens;1701;2001;3285.0;2.58
8941;Totaal particuliere huishoudens;1701;2002;3350.0;2.54
8942;Totaal particuliere huishoudens;1701;2003;3355.0;2.53
8943;Totaal particuliere huishoudens;1701;2004;3365.0;2.5
8944;Totaal particuliere huishoudens;1701;2005;3380.0;2.48
8945;Totaal particuliere huishoudens;1701;2006;3400.0;2.45
8946;Totaal particuliere huishoudens;1701;2007;3390.0;2.42
8947;Totaal particuliere huishoudens;1701;2008;3390.0;2.43
8948;Totaal particuliere huishoudens;1701;2009;3375.0;2.4
8949;Totaal particuliere huishoudens;1701;2010;3360.0;2.4
8950;Totaal particuliere huishoudens;1701;2011;3350.0;2.39
8951;Totaal particuliere huishoudens;1701;2012;3395.0;2.37
8952;Totaal particuliere huishoudens;1701;2013;3455.0;2.35
8953;Totaal particuliere huishoudens;1701;2014;3460.0;2.33
8954;Totaal particuliere huishoudens;1701;2015;3540.0;2.3
8955;Totaal particuliere huishoudens;1701;2016;3525.0;2.31
8956;Totaal particuliere huishoudens;1701;2017;3525.0;2.31
8957;Totaal particuliere huishoudens;1701;2018;3595.0;2.28
8958;Totaal particuliere huishoudens;1701;2019;3605.0;2.27
8959;Totaal particuliere huishoudens;1701;2020;3655.0;2.26
8960;Totaal particuliere huishoudens;1701;2021;3670.0;2.26
8961;Totaal particuliere huishoudens;1701;2022;3630.0;2.27
8962;Totaal particuliere huishoudens;1701;2023;3670.0;2.25
8963;Totaal particuliere huishoudens;1701;2024;3790.0;2.25
8964;Totaal particuliere huishoudens;1702;1998;3290.0;2.68
8965;Totaal particuliere huishoudens;1702;1999;3265.0;2.65
8966;Totaal particuliere huishoudens;1702;2000;3260.0;2.62
8967;Totaal particuliere huishoudens;1702;2001;3260.0;2.59
8968;Totaal particuliere huishoudens;1702;2002;3200.0;2.58
8969;Totaal particuliere huishoudens;1702;2003;3240.0;2.53
8970;Totaal particuliere huishoudens;1702;2004;3230.0;2.52
8971;Totaal particuliere huishoudens;1702;2005;3260.0;2.5
8972;Totaal particuliere huishoudens;1702;2006;3300.0;2.45
8973;Totaal particuliere huishoudens;1702;2007;3305.0;2.44
8974;Totaal particuliere huishoudens;1702;2008;3315.0;2.43
8975;Totaal particuliere huishoudens;1702;2009;3310.0;2.42
8976;Totaal particuliere huishoudens;1702;2010;3315.0;2.39
8977;Totaal particuliere huishoudens;1702;2011;3420.0;2.37
8978;Totaal particuliere huishoudens;1702;2012;3405.0;2.38
8979;Totaal particuliere huishoudens;1702;2013;3480.0;2.36
8980;Totaal particuliere huishoudens;1702;2014;3510.0;2.33
8981;Totaal particuliere huishoudens;1702;2015;3590.0;2.3
8982;Totaal particuliere huishoudens;1702;2016;3660.0;2.28
8983;Totaal particuliere huishoudens;1702;2017;3645.0;2.27
8984;Totaal particuliere huishoudens;1702;2018;3620.0;2.28
8985;Totaal particuliere huishoudens;1702;2019;3675.0;2.28
8986;Totaal particuliere huishoudens;1702;2020;3720.0;2.27
8987;Totaal particuliere huishoudens;1702;2021;3740.0;2.25
8988;Totaal particuliere huishoudens;1702;2022;3765.0;2.21
8989;Totaal particuliere huishoudens;1702;2023;3800.0;2.19
8990;Totaal particuliere huishoudens;1702;2024;3815.0;2.18
8991;Totaal particuliere huishoudens;1703;1998;5220.0;2.5
8992;Totaal particuliere huishoudens;1703;1999;5305.0;2.47
8993;Totaal particuliere huishoudens;1703;2000;5350.0;2.45
8994;Totaal particuliere huishoudens;1703;2001;5320.0;2.43
8995;Totaal particuliere huishoudens;1703;2002;5455.0;2.4
8996;Totaal particuliere huishoudens;1703;2003;5440.0;2.38
8997;Totaal particuliere huishoudens;1703;2004;5445.0;2.37
8998;Totaal particuliere huishoudens;1703;2005;5440.0;2.36
8999;Totaal particuliere huishoudens;1703;2006;5510.0;2.32
9000;Totaal particuliere huishoudens;1703;2007;5485.0;2.31
9001;Totaal particuliere huishoudens;1703;2008;5520.0;2.29
9002;Totaal particuliere huishoudens;1703;2009;5530.0;2.27
9003;Totaal particuliere huishoudens;1703;2010;5620.0;2.24
9004;Totaal particuliere huishoudens;1703;2011;5655.0;2.23
9005;Totaal particuliere huishoudens;1703;2012;5690.0;2.21
9006;Totaal particuliere huishoudens;1703;2013;5700.0;2.2
9007;Totaal particuliere huishoudens;1703;2014;5720.0;2.19
9008;Totaal particuliere huishoudens;1703;2015;5715.0;2.16
9009;Totaal particuliere huishoudens;1703;2016;5735.0;2.15
9010;Totaal particuliere huishoudens;1703;2017;5760.0;2.14
9011;Totaal particuliere huishoudens;1703;2018;5760.0;2.13
9012;Totaal particuliere huishoudens;1703;2019;5865.0;2.12
9013;Totaal particuliere huishoudens;1703;2020;5855.0;2.11
9014;Totaal particuliere huishoudens;1703;2021;5920.0;2.1
9015;Totaal particuliere huishoudens;1703;2022;5950.0;2.08
9016;Totaal particuliere huishoudens;1703;2023;6175.0;2.06
9017;Totaal particuliere huishoudens;1703;2024;6120.0;2.05
9018;Totaal particuliere huishoudens;1704;1998;2200.0;2.84
9019;Totaal particuliere huishoudens;1704;1999;2270.0;2.81
9020;Totaal particuliere huishoudens;1704;2000;2255.0;2.85
9021;Totaal particuliere huishoudens;1704;2001;2255.0;2.85
9022;Totaal particuliere huishoudens;1704;2002;2255.0;2.84
9023;Totaal particuliere huishoudens;1704;2003;2260.0;2.81
9024;Totaal particuliere huishoudens;1704;2004;2270.0;2.78
9025;Totaal particuliere huishoudens;1704;2005;2265.0;2.77
9026;Totaal particuliere huishoudens;1704;2006;2375.0;2.74
9027;Totaal particuliere huishoudens;1704;2007;2440.0;2.7
9028;Totaal particuliere huishoudens;1704;2008;2460.0;2.67
9029;Totaal particuliere huishoudens;1704;2009;2470.0;2.64
9030;Totaal particuliere huishoudens;1704;2010;2480.0;2.62
9031;Totaal particuliere huishoudens;1704;2011;2520.0;2.6
9032;Totaal particuliere huishoudens;1704;2012;2520.0;2.59
9033;Totaal particuliere huishoudens;1704;2013;2620.0;2.57
9034;Totaal particuliere huishoudens;1704;2014;2790.0;2.49
9035;Totaal particuliere huishoudens;1704;2015;2800.0;2.47
9036;Totaal particuliere huishoudens;1704;2016;2875.0;2.48
9037;Totaal particuliere huishoudens;1704;2017;3010.0;2.46
9038;Totaal particuliere huishoudens;1704;2018;3120.0;2.46
9039;Totaal particuliere huishoudens;1704;2019;3225.0;2.5
9040;Totaal particuliere huishoudens;1704;2020;3325.0;2.54
9041;Totaal particuliere huishoudens;1704;2021;3410.0;2.55
9042;Totaal particuliere huishoudens;1704;2022;3540.0;2.54
9043;Totaal particuliere huishoudens;1704;2023;3810.0;2.48
9044;Totaal particuliere huishoudens;1704;2024;4015.0;2.45
9045;Totaal particuliere huishoudens;1705;1998;1670.0;2.41
9046;Totaal particuliere huishoudens;1705;1999;2185.0;2.42
9047;Totaal particuliere huishoudens;1705;2000;2740.0;2.45
9048;Totaal particuliere huishoudens;1705;2001;3365.0;2.46
9049;Totaal particuliere huishoudens;1705;2002;3785.0;2.47
9050;Totaal particuliere huishoudens;1705;2003;4010.0;2.5
9051;Totaal particuliere huishoudens;1705;2004;4200.0;2.53
9052;Totaal particuliere huishoudens;1705;2005;4570.0;2.57
9053;Totaal particuliere huishoudens;1705;2006;5065.0;2.54
9054;Totaal particuliere huishoudens;1705;2007;5265.0;2.54
9055;Totaal particuliere huishoudens;1705;2008;5495.0;2.55
9056;Totaal particuliere huishoudens;1705;2009;5765.0;2.57
9057;Totaal particuliere huishoudens;1705;2010;5845.0;2.59
9058;Totaal particuliere huishoudens;1705;2011;6080.0;2.59
9059;Totaal particuliere huishoudens;1705;2012;6240.0;2.59
9060;Totaal particuliere huishoudens;1705;2013;6240.0;2.6
9061;Totaal particuliere huishoudens;1705;2014;6330.0;2.6
9062;Totaal particuliere huishoudens;1705;2015;6340.0;2.61
9063;Totaal particuliere huishoudens;1705;2016;6410.0;2.6
9064;Totaal particuliere huishoudens;1705;2017;6510.0;2.58
9065;Totaal particuliere huishoudens;1705;2018;6575.0;2.6
9066;Totaal particuliere huishoudens;1705;2019;6545.0;2.59
9067;Totaal particuliere huishoudens;1705;2020;6515.0;2.57
9068;Totaal particuliere huishoudens;1705;2021;6635.0;2.56
9069;Totaal particuliere huishoudens;1705;2022;6720.0;2.54
9070;Totaal particuliere huishoudens;1705;2023;6720.0;2.53
9071;Totaal particuliere huishoudens;1705;2024;6720.0;2.52
9072;Totaal particuliere huishoudens;1706;1998;;
9073;Totaal particuliere huishoudens;1706;1999;;
9074;Totaal particuliere huishoudens;1706;2000;;
9075;Totaal particuliere huishoudens;1706;2001;;
9076;Totaal particuliere huishoudens;1706;2002;;
9077;Totaal particuliere huishoudens;1706;2003;;
9078;Totaal particuliere huishoudens;1706;2004;;
9079;Totaal particuliere huishoudens;1706;2005;;
9080;Totaal particuliere huishoudens;1706;2006;;
9081;Totaal particuliere huishoudens;1706;2007;;
9082;Totaal particuliere huishoudens;1706;2008;;
9083;Totaal particuliere huishoudens;1706;2009;;
9084;Totaal particuliere huishoudens;1706;2010;;
9085;Totaal particuliere huishoudens;1706;2011;;
9086;Totaal particuliere huishoudens;1706;2012;;
9087;Totaal particuliere huishoudens;1706;2013;;
9088;Totaal particuliere huishoudens;1706;2014;60.0;2.81
9089;Totaal particuliere huishoudens;1706;2015;125.0;2.93
9090;Totaal particuliere huishoudens;1706;2016;130.0;3.04
9091;Totaal particuliere huishoudens;1706;2017;305.0;2.77
9092;Totaal particuliere huishoudens;1706;2018;380.0;2.83
9093;Totaal particuliere huishoudens;1706;2019;460.0;2.9
9094;Totaal particuliere huishoudens;1706;2020;690.0;2.84
9095;Totaal particuliere huishoudens;1706;2021;785.0;2.91
9096;Totaal particuliere huishoudens;1706;2022;930.0;2.93
9097;Totaal particuliere huishoudens;1706;2023;1100.0;2.9
9098;Totaal particuliere huishoudens;1706;2024;1260.0;2.86
9099;Totaal particuliere huishoudens;1711;1998;520.0;2.91
9100;Totaal particuliere huishoudens;1711;1999;540.0;2.82
9101;Totaal particuliere huishoudens;1711;2000;555.0;2.78
9102;Totaal particuliere huishoudens;1711;2001;570.0;2.75
9103;Totaal particuliere huishoudens;1711;2002;595.0;2.68
9104;Totaal particuliere huishoudens;1711;2003;615.0;2.62
9105;Totaal particuliere huishoudens;1711;2004;640.0;2.58
9106;Totaal particuliere huishoudens;1711;2005;635.0;2.55
9107;Totaal particuliere huishoudens;1711;2006;645.0;2.5
9108;Totaal particuliere huishoudens;1711;2007;660.0;2.5
9109;Totaal particuliere huishoudens;1711;2008;720.0;2.4
9110;Totaal particuliere huishoudens;1711;2009;715.0;2.41
9111;Totaal particuliere huishoudens;1711;2010;720.0;2.37
9112;Totaal particuliere huishoudens;1711;2011;705.0;2.36
9113;Totaal particuliere huishoudens;1711;2012;715.0;2.34
9114;Totaal particuliere huishoudens;1711;2013;700.0;2.33
9115;Totaal particuliere huishoudens;1711;2014;695.0;2.36
9116;Totaal particuliere huishoudens;1711;2015;695.0;2.34
9117;Totaal particuliere huishoudens;1711;2016;690.0;2.36
9118;Totaal particuliere huishoudens;1711;2017;695.0;2.36
9119;Totaal particuliere huishoudens;1711;2018;700.0;2.35
9120;Totaal particuliere huishoudens;1711;2019;690.0;2.35
9121;Totaal particuliere huishoudens;1711;2020;700.0;2.28
9122;Totaal particuliere huishoudens;1711;2021;685.0;2.31
9123;Totaal particuliere huishoudens;1711;2022;680.0;2.3
9124;Totaal particuliere huishoudens;1711;2023;700.0;2.3
9125;Totaal particuliere huishoudens;1711;2024;690.0;2.31
9126;Totaal particuliere huishoudens;1713;1998;1695.0;2.78
9127;Totaal particuliere huishoudens;1713;1999;1735.0;2.76
9128;Totaal particuliere huishoudens;1713;2000;1750.0;2.76
9129;Totaal particuliere huishoudens;1713;2001;1745.0;2.77
9130;Totaal particuliere huishoudens;1713;2002;1765.0;2.76
9131;Totaal particuliere huishoudens;1713;2003;1835.0;2.7
9132;Totaal particuliere huishoudens;1713;2004;1870.0;2.71
9133;Totaal particuliere huishoudens;1713;2005;1895.0;2.7
9134;Totaal particuliere huishoudens;1713;2006;1910.0;2.67
9135;Totaal particuliere huishoudens;1713;2007;1935.0;2.69
9136;Totaal particuliere huishoudens;1713;2008;2045.0;2.62
9137;Totaal particuliere huishoudens;1713;2009;2110.0;2.6
9138;Totaal particuliere huishoudens;1713;2010;2160.0;2.6
9139;Totaal particuliere huishoudens;1713;2011;2195.0;2.57
9140;Totaal particuliere huishoudens;1713;2012;2285.0;2.53
9141;Totaal particuliere huishoudens;1713;2013;2300.0;2.51
9142;Totaal particuliere huishoudens;1713;2014;2340.0;2.5
9143;Totaal particuliere huishoudens;1713;2015;2315.0;2.5
9144;Totaal particuliere huishoudens;1713;2016;2315.0;2.5
9145;Totaal particuliere huishoudens;1713;2017;2325.0;2.49
9146;Totaal particuliere huishoudens;1713;2018;2340.0;2.47
9147;Totaal particuliere huishoudens;1713;2019;2360.0;2.47
9148;Totaal particuliere huishoudens;1713;2020;2360.0;2.46
9149;Totaal particuliere huishoudens;1713;2021;2375.0;2.45
9150;Totaal particuliere huishoudens;1713;2022;2380.0;2.44
9151;Totaal particuliere huishoudens;1713;2023;2410.0;2.42
9152;Totaal particuliere huishoudens;1713;2024;2455.0;2.39
9153;Totaal particuliere huishoudens;1715;1998;1055.0;2.67
9154;Totaal particuliere huishoudens;1715;1999;1205.0;2.57
9155;Totaal particuliere huishoudens;1715;2000;1205.0;2.6
9156;Totaal particuliere huishoudens;1715;2001;1260.0;2.6
9157;Totaal particuliere huishoudens;1715;2002;1305.0;2.58
9158;Totaal particuliere huishoudens;1715;2003;1365.0;2.56
9159;Totaal particuliere huishoudens;1715;2004;1355.0;2.59
9160;Totaal particuliere huishoudens;1715;2005;1440.0;2.54
9161;Totaal particuliere huishoudens;1715;2006;1445.0;2.55
9162;Totaal particuliere huishoudens;1715;2007;1445.0;2.56
9163;Totaal particuliere huishoudens;1715;2008;1435.0;2.56
9164;Totaal particuliere huishoudens;1715;2009;1440.0;2.54
9165;Totaal particuliere huishoudens;1715;2010;1460.0;2.51
9166;Totaal particuliere huishoudens;1715;2011;1460.0;2.52
9167;Totaal particuliere huishoudens;1715;2012;1470.0;2.49
9168;Totaal particuliere huishoudens;1715;2013;1485.0;2.46
9169;Totaal particuliere huishoudens;1715;2014;1470.0;2.49
9170;Totaal particuliere huishoudens;1715;2015;1480.0;2.48
9171;Totaal particuliere huishoudens;1715;2016;1510.0;2.44
9172;Totaal particuliere huishoudens;1715;2017;1555.0;2.44
9173;Totaal particuliere huishoudens;1715;2018;1610.0;2.43
9174;Totaal particuliere huishoudens;1715;2019;1785.0;2.33
9175;Totaal particuliere huishoudens;1715;2020;1835.0;2.31
9176;Totaal particuliere huishoudens;1715;2021;1890.0;2.32
9177;Totaal particuliere huishoudens;1715;2022;1980.0;2.32
9178;Totaal particuliere huishoudens;1715;2023;2055.0;2.28
9179;Totaal particuliere huishoudens;1715;2024;2060.0;2.31
9180;Totaal particuliere huishoudens;1716;1998;920.0;2.84
9181;Totaal particuliere huishoudens;1716;1999;930.0;2.8
9182;Totaal particuliere huishoudens;1716;2000;925.0;2.81
9183;Totaal particuliere huishoudens;1716;2001;935.0;2.8
9184;Totaal particuliere huishoudens;1716;2002;945.0;2.78
9185;Totaal particuliere huishoudens;1716;2003;940.0;2.75
9186;Totaal particuliere huishoudens;1716;2004;935.0;2.76
9187;Totaal particuliere huishoudens;1716;2005;925.0;2.72
9188;Totaal particuliere huishoudens;1716;2006;925.0;2.7
9189;Totaal particuliere huishoudens;1716;2007;920.0;2.67
9190;Totaal particuliere huishoudens;1716;2008;910.0;2.63
9191;Totaal particuliere huishoudens;1716;2009;920.0;2.58
9192;Totaal particuliere huishoudens;1716;2010;920.0;2.55
9193;Totaal particuliere huishoudens;1716;2011;925.0;2.53
9194;Totaal particuliere huishoudens;1716;2012;920.0;2.49
9195;Totaal particuliere huishoudens;1716;2013;940.0;2.48
9196;Totaal particuliere huishoudens;1716;2014;940.0;2.43
9197;Totaal particuliere huishoudens;1716;2015;935.0;2.42
9198;Totaal particuliere huishoudens;1716;2016;940.0;2.38
9199;Totaal particuliere huishoudens;1716;2017;940.0;2.36
9200;Totaal particuliere huishoudens;1716;2018;950.0;2.34
9201;Totaal particuliere huishoudens;1716;2019;945.0;2.35
9202;Totaal particuliere huishoudens;1716;2020;930.0;2.37
9203;Totaal particuliere huishoudens;1716;2021;940.0;2.34
9204;Totaal particuliere huishoudens;1716;2022;930.0;2.3
9205;Totaal particuliere huishoudens;1716;2023;950.0;2.26
9206;Totaal particuliere huishoudens;1716;2024;950.0;2.24
9207;Totaal particuliere huishoudens;1718;1998;1415.0;2.68
9208;Totaal particuliere huishoudens;1718;1999;1415.0;2.65
9209;Totaal particuliere huishoudens;1718;2000;1410.0;2.67
9210;Totaal particuliere huishoudens;1718;2001;1430.0;2.65
9211;Totaal particuliere huishoudens;1718;2002;1440.0;2.64
9212;Totaal particuliere huishoudens;1718;2003;1445.0;2.61
9213;Totaal particuliere huishoudens;1718;2004;1440.0;2.6
9214;Totaal particuliere huishoudens;1718;2005;1445.0;2.57
9215;Totaal particuliere huishoudens;1718;2006;1450.0;2.57
9216;Totaal particuliere huishoudens;1718;2007;1455.0;2.55
9217;Totaal particuliere huishoudens;1718;2008;1505.0;2.51
9218;Totaal particuliere huishoudens;1718;2009;1550.0;2.49
9219;Totaal particuliere huishoudens;1718;2010;1580.0;2.5
9220;Totaal particuliere huishoudens;1718;2011;1625.0;2.46
9221;Totaal particuliere huishoudens;1718;2012;1645.0;2.45
9222;Totaal particuliere huishoudens;1718;2013;1650.0;2.42
9223;Totaal particuliere huishoudens;1718;2014;1665.0;2.4
9224;Totaal particuliere huishoudens;1718;2015;1660.0;2.37
9225;Totaal particuliere huishoudens;1718;2016;1675.0;2.38
9226;Totaal particuliere huishoudens;1718;2017;1670.0;2.38
9227;Totaal particuliere huishoudens;1718;2018;1670.0;2.38
9228;Totaal particuliere huishoudens;1718;2019;1680.0;2.37
9229;Totaal particuliere huishoudens;1718;2020;1710.0;2.31
9230;Totaal particuliere huishoudens;1718;2021;1720.0;2.3
9231;Totaal particuliere huishoudens;1718;2022;1725.0;2.26
9232;Totaal particuliere huishoudens;1718;2023;1735.0;2.28
9233;Totaal particuliere huishoudens;1718;2024;1725.0;2.26
9234;Totaal particuliere huishoudens;1719;1998;165.0;2.76
9235;Totaal particuliere huishoudens;1719;1999;170.0;2.73
9236;Totaal particuliere huishoudens;1719;2000;175.0;2.67
9237;Totaal particuliere huishoudens;1719;2001;180.0;2.67
9238;Totaal particuliere huishoudens;1719;2002;185.0;2.64
9239;Totaal particuliere huishoudens;1719;2003;185.0;2.55
9240;Totaal particuliere huishoudens;1719;2004;190.0;2.57
9241;Totaal particuliere huishoudens;1719;2005;190.0;2.49
9242;Totaal particuliere huishoudens;1719;2006;190.0;2.55
9243;Totaal particuliere huishoudens;1719;2007;190.0;2.51
9244;Totaal particuliere huishoudens;1719;2008;195.0;2.5
9245;Totaal particuliere huishoudens;1719;2009;200.0;2.53
9246;Totaal particuliere huishoudens;1719;2010;200.0;2.51
9247;Totaal particuliere huishoudens;1719;2011;195.0;2.45
9248;Totaal particuliere huishoudens;1719;2012;195.0;2.43
9249;Totaal particuliere huishoudens;1719;2013;200.0;2.37
9250;Totaal particuliere huishoudens;1719;2014;205.0;2.38
