ID;Geslacht;Leeftijd;RegioIndeling2015;Perioden;TotaleBevolking_1
6517;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2030;6.6
6518;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2031;6.6
6519;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2032;6.6
6520;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2033;6.6
6521;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2034;6.6
6522;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2035;6.6
6523;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2036;6.7
6524;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2037;6.7
6525;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2038;6.7
6526;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2039;6.7
6527;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Groningen (CR);2040;6.7
6528;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2017;2.4
6529;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2018;2.3
6530;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2019;2.2
6531;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2020;2.1
6532;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2021;2.0
6533;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2022;2.0
6534;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2023;1.9
6535;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2024;1.9
6536;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2025;1.9
6537;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2026;2.0
6538;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2027;2.0
6539;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2028;2.0
6540;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2029;2.0
6541;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2030;2.0
6542;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2031;2.0
6543;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2032;2.0
6544;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2033;2.0
6545;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2034;2.0
6546;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2035;2.0
6547;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2036;1.9
6548;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2037;1.9
6549;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2038;1.9
6550;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2039;1.9
6551;Totaal mannen en vrouwen;5 tot 10 jaar;Delfzijl en omgeving (CR);2040;1.9
6552;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2017;18.8
6553;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2018;18.8
6554;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2019;18.5
6555;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2020;18.2
6556;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2021;17.9
6557;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2022;17.6
6558;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2023;17.5
6559;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2024;17.7
6560;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2025;17.9
6561;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2026;18.4
6562;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2027;18.8
6563;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2028;19.2
6564;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2029;19.6
6565;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2030;19.9
6566;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2031;20.3
6567;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2032;20.5
6568;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2033;20.7
6569;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2034;20.8
6570;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2035;20.9
6571;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2036;20.8
6572;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2037;20.8
6573;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2038;20.8
6574;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2039;20.7
6575;Totaal mannen en vrouwen;5 tot 10 jaar;Overig Groningen (CR);2040;20.6
6576;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2017;18.0
6577;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2018;17.8
6578;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2019;17.4
6579;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2020;16.9
6580;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2021;16.5
6581;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2022;16.4
6582;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2023;16.3
6583;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2024;16.4
6584;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2025;16.5
6585;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2026;16.7
6586;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2027;17.0
6587;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2028;17.2
6588;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2029;17.3
6589;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2030;17.5
6590;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2031;17.6
6591;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2032;17.7
6592;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2033;17.9
6593;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2034;18.1
6594;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2035;18.2
6595;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2036;18.3
6596;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2037;18.3
6597;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2038;18.3
6598;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2039;18.3
6599;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Friesland (CR);2040;18.3
6600;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2017;7.6
6601;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2018;7.4
6602;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2019;7.4
6603;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2020;7.0
6604;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2021;6.9
6605;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2022;6.7
6606;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2023;6.6
6607;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2024;6.5
6608;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2025;6.6
6609;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2026;6.6
6610;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2027;6.7
6611;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2028;6.7
6612;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2029;6.8
6613;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2030;6.9
6614;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2031;7.0
6615;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2032;7.1
6616;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2033;7.2
6617;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2034;7.3
6618;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2035;7.3
6619;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2036;7.3
6620;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2037;7.4
6621;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2038;7.4
6622;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2039;7.4
6623;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Friesland (CR);2040;7.4
6624;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2017;10.2
6625;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2018;10.0
6626;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2019;9.7
6627;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2020;9.7
6628;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2021;9.4
6629;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2022;9.3
6630;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2023;9.3
6631;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2024;9.3
6632;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2025;9.3
6633;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2026;9.4
6634;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2027;9.5
6635;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2028;9.6
6636;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2029;9.6
6637;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2030;9.7
6638;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2031;9.8
6639;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2032;9.9
6640;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2033;10.0
6641;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2034;10.0
6642;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2035;10.0
6643;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2036;10.0
6644;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2037;10.1
6645;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2038;10.0
6646;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2039;10.0
6647;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Friesland (CR);2040;10.0
6648;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2017;10.2
6649;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2018;10.0
6650;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2019;9.7
6651;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2020;9.5
6652;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2021;9.2
6653;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2022;9.1
6654;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2023;9.0
6655;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2024;9.0
6656;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2025;9.1
6657;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2026;9.2
6658;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2027;9.4
6659;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2028;9.6
6660;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2029;9.8
6661;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2030;10.0
6662;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2031;10.2
6663;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2032;10.4
6664;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2033;10.5
6665;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2034;10.7
6666;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2035;10.8
6667;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2036;10.9
6668;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2037;11.0
6669;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2038;11.1
6670;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2039;11.1
6671;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Drenthe (CR);2040;11.1
6672;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2017;8.5
6673;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2018;8.4
6674;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2019;8.2
6675;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2020;7.9
6676;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2021;7.7
6677;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2022;7.5
6678;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2023;7.4
6679;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2024;7.4
6680;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2025;7.4
6681;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2026;7.5
6682;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2027;7.4
6683;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2028;7.4
6684;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2029;7.4
6685;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2030;7.4
6686;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2031;7.3
6687;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2032;7.3
6688;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2033;7.3
6689;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2034;7.3
6690;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2035;7.3
6691;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2036;7.3
6692;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2037;7.2
6693;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2038;7.2
6694;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2039;7.1
6695;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidoost-Drenthe (CR);2040;7.0
6696;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2017;7.4
6697;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2018;7.2
6698;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2019;7.0
6699;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2020;6.8
6700;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2021;6.6
6701;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2022;6.5
6702;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2023;6.5
6703;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2024;6.5
6704;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2025;6.5
6705;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2026;6.5
6706;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2027;6.5
6707;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2028;6.6
6708;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2029;6.6
6709;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2030;6.7
6710;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2031;6.7
6711;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2032;6.8
6712;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2033;6.9
6713;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2034;6.9
6714;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2035;6.9
6715;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2036;7.0
6716;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2037;7.0
6717;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2038;7.0
6718;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2039;7.0
6719;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Drenthe (CR);2040;7.0
6720;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2017;22.6
6721;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2018;22.7
6722;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2019;22.4
6723;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2020;22.1
6724;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2021;21.8
6725;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2022;21.6
6726;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2023;21.5
6727;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2024;21.5
6728;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2025;21.6
6729;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2026;21.8
6730;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2027;22.0
6731;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2028;22.0
6732;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2029;22.2
6733;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2030;22.3
6734;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2031;22.4
6735;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2032;22.6
6736;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2033;22.7
6737;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2034;22.7
6738;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2035;22.8
6739;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2036;22.9
6740;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2037;23.0
6741;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2038;23.0
6742;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2039;23.0
6743;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Overijssel (CR);2040;23.0
6744;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2017;8.7
6745;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2018;8.6
6746;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2019;8.4
6747;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2020;8.3
6748;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2021;8.1
6749;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2022;8.1
6750;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2023;8.0
6751;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2024;8.0
6752;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2025;8.1
6753;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2026;8.1
6754;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2027;8.2
6755;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2028;8.3
6756;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2029;8.3
6757;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2030;8.4
6758;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2031;8.4
6759;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2032;8.5
6760;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2033;8.5
6761;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2034;8.5
6762;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2035;8.5
6763;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2036;8.5
6764;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2037;8.5
6765;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2038;8.5
6766;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2039;8.5
6767;Totaal mannen en vrouwen;5 tot 10 jaar;Zuidwest-Overijssel (CR);2040;8.5
6768;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2017;35.2
6769;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2018;34.4
6770;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2019;33.5
6771;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2020;32.8
6772;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2021;31.9
6773;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2022;31.4
6774;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2023;31.3
6775;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2024;31.2
6776;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2025;31.3
6777;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2026;31.5
6778;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2027;31.7
6779;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2028;31.9
6780;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2029;32.0
6781;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2030;32.2
6782;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2031;32.2
6783;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2032;32.4
6784;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2033;32.4
6785;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2034;32.5
6786;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2035;32.6
6787;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2036;32.7
6788;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2037;32.6
6789;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2038;32.7
6790;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2039;32.6
6791;Totaal mannen en vrouwen;5 tot 10 jaar;Twente (CR);2040;32.4
6792;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2017;38.9
6793;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2018;38.9
6794;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2019;38.4
6795;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2020;38.2
6796;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2021;37.8
6797;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2022;37.6
6798;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2023;37.8
6799;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2024;38.2
6800;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2025;38.6
6801;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2026;39.2
6802;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2027;39.8
6803;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2028;40.4
6804;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2029;40.9
6805;Totaal mannen en vrouwen;5 tot 10 jaar;Veluwe (CR);2030;41.3
