ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
7865;Totaal alle perioden bouwvergunning;Hellevoetsluis;2011 2e kwartaal;123.0;0.0;0.0
7866;Totaal alle perioden bouwvergunning;Hellevoetsluis;2011 3e kwartaal;117.0;0.0;0.0
7867;Totaal alle perioden bouwvergunning;Hellevoetsluis;2011 4e kwartaal;118.0;0.0;0.0
7868;Totaal alle perioden bouwvergunning;Helmond;2005 1e kwartaal;466.0;0.0;0.0
7869;Totaal alle perioden bouwvergunning;Helmond;2005 2e kwartaal;432.0;0.0;0.0
7870;Totaal alle perioden bouwvergunning;Helmond;2005 3e kwartaal;387.0;0.0;0.0
7871;Totaal alle perioden bouwvergunning;Helmond;2005 4e kwartaal;1276.0;0.0;0.0
7872;Totaal alle perioden bouwvergunning;Helmond;2006 1e kwartaal;1156.0;0.0;0.0
7873;Totaal alle perioden bouwvergunning;Helmond;2006 2e kwartaal;985.0;0.0;0.0
7874;Totaal alle perioden bouwvergunning;Helmond;2006 3e kwartaal;1015.0;0.0;0.0
7875;Totaal alle perioden bouwvergunning;Helmond;2006 4e kwartaal;1393.0;0.0;0.0
7876;Totaal alle perioden bouwvergunning;Helmond;2007 1e kwartaal;1267.0;0.0;0.0
7877;Totaal alle perioden bouwvergunning;Helmond;2007 2e kwartaal;1171.0;0.0;0.0
7878;Totaal alle perioden bouwvergunning;Helmond;2007 3e kwartaal;1228.0;0.0;0.0
7879;Totaal alle perioden bouwvergunning;Helmond;2007 4e kwartaal;1074.0;0.0;0.0
7880;Totaal alle perioden bouwvergunning;Helmond;2008 1e kwartaal;1007.0;0.0;0.0
7881;Totaal alle perioden bouwvergunning;Helmond;2008 2e kwartaal;813.0;0.0;0.0
7882;Totaal alle perioden bouwvergunning;Helmond;2008 3e kwartaal;862.0;0.0;0.0
7883;Totaal alle perioden bouwvergunning;Helmond;2008 4e kwartaal;817.0;0.0;0.0
7884;Totaal alle perioden bouwvergunning;Helmond;2009 1e kwartaal;911.0;0.0;0.0
7885;Totaal alle perioden bouwvergunning;Helmond;2009 2e kwartaal;996.0;0.0;0.0
7886;Totaal alle perioden bouwvergunning;Helmond;2009 3e kwartaal;1039.0;0.0;0.0
7887;Totaal alle perioden bouwvergunning;Helmond;2009 4e kwartaal;1066.0;0.0;0.0
7888;Totaal alle perioden bouwvergunning;Helmond;2010 1e kwartaal;1130.0;0.0;0.0
7889;Totaal alle perioden bouwvergunning;Helmond;2010 2e kwartaal;853.0;0.0;0.0
7890;Totaal alle perioden bouwvergunning;Helmond;2010 3e kwartaal;1018.0;0.0;0.0
7891;Totaal alle perioden bouwvergunning;Helmond;2010 4e kwartaal;1264.0;0.0;0.0
7892;Totaal alle perioden bouwvergunning;Helmond;2011 1e kwartaal;1212.0;0.0;0.0
7893;Totaal alle perioden bouwvergunning;Helmond;2011 2e kwartaal;1133.0;0.0;0.0
7894;Totaal alle perioden bouwvergunning;Helmond;2011 3e kwartaal;1047.0;0.0;0.0
7895;Totaal alle perioden bouwvergunning;Helmond;2011 4e kwartaal;917.0;0.0;0.0
7896;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2005 1e kwartaal;549.0;0.0;0.0
7897;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2005 2e kwartaal;236.0;0.0;0.0
7898;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2005 3e kwartaal;236.0;0.0;0.0
7899;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2005 4e kwartaal;110.0;0.0;0.0
7900;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2006 1e kwartaal;25.0;0.0;0.0
7901;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2006 2e kwartaal;189.0;0.0;0.0
7902;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2006 3e kwartaal;526.0;0.0;0.0
7903;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2006 4e kwartaal;829.0;0.0;0.0
7904;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2007 1e kwartaal;989.0;0.0;0.0
7905;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2007 2e kwartaal;989.0;0.0;0.0
7906;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2007 3e kwartaal;989.0;0.0;0.0
7907;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2007 4e kwartaal;1083.0;0.0;0.0
7908;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2008 1e kwartaal;1016.0;0.0;0.0
7909;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2008 2e kwartaal;1016.0;0.0;0.0
7910;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2008 3e kwartaal;1361.0;0.0;0.0
7911;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2008 4e kwartaal;1115.0;0.0;0.0
7912;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2009 1e kwartaal;1002.0;0.0;0.0
7913;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2009 2e kwartaal;932.0;0.0;0.0
7914;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2009 3e kwartaal;932.0;0.0;0.0
7915;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2009 4e kwartaal;729.0;0.0;0.0
7916;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2010 1e kwartaal;729.0;0.0;0.0
7917;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2010 2e kwartaal;755.0;0.0;0.0
7918;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2010 3e kwartaal;755.0;0.0;0.0
7919;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2010 4e kwartaal;464.0;0.0;0.0
7920;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2011 1e kwartaal;464.0;0.0;0.0
7921;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2011 2e kwartaal;464.0;0.0;0.0
7922;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2011 3e kwartaal;464.0;0.0;0.0
7923;Totaal alle perioden bouwvergunning;Hendrik-Ido-Ambacht;2011 4e kwartaal;463.0;0.0;0.0
7924;Totaal alle perioden bouwvergunning;Hengelo (O.);2005 1e kwartaal;769.0;0.0;36.0
7925;Totaal alle perioden bouwvergunning;Hengelo (O.);2005 2e kwartaal;749.0;0.0;36.0
7926;Totaal alle perioden bouwvergunning;Hengelo (O.);2005 3e kwartaal;672.0;0.0;36.0
7927;Totaal alle perioden bouwvergunning;Hengelo (O.);2005 4e kwartaal;673.0;0.0;36.0
7928;Totaal alle perioden bouwvergunning;Hengelo (O.);2006 1e kwartaal;748.0;0.0;36.0
7929;Totaal alle perioden bouwvergunning;Hengelo (O.);2006 2e kwartaal;787.0;0.0;36.0
7930;Totaal alle perioden bouwvergunning;Hengelo (O.);2006 3e kwartaal;826.0;0.0;36.0
7931;Totaal alle perioden bouwvergunning;Hengelo (O.);2006 4e kwartaal;742.0;0.0;36.0
7932;Totaal alle perioden bouwvergunning;Hengelo (O.);2007 1e kwartaal;742.0;0.0;36.0
7933;Totaal alle perioden bouwvergunning;Hengelo (O.);2007 2e kwartaal;742.0;0.0;36.0
7934;Totaal alle perioden bouwvergunning;Hengelo (O.);2007 3e kwartaal;880.0;0.0;36.0
7935;Totaal alle perioden bouwvergunning;Hengelo (O.);2007 4e kwartaal;806.0;0.0;36.0
7936;Totaal alle perioden bouwvergunning;Hengelo (O.);2008 1e kwartaal;740.0;0.0;36.0
7937;Totaal alle perioden bouwvergunning;Hengelo (O.);2008 2e kwartaal;673.0;0.0;36.0
7938;Totaal alle perioden bouwvergunning;Hengelo (O.);2008 3e kwartaal;716.0;0.0;36.0
7939;Totaal alle perioden bouwvergunning;Hengelo (O.);2008 4e kwartaal;748.0;0.0;36.0
7940;Totaal alle perioden bouwvergunning;Hengelo (O.);2009 1e kwartaal;747.0;0.0;36.0
7941;Totaal alle perioden bouwvergunning;Hengelo (O.);2009 2e kwartaal;726.0;0.0;36.0
7942;Totaal alle perioden bouwvergunning;Hengelo (O.);2009 3e kwartaal;753.0;0.0;36.0
7943;Totaal alle perioden bouwvergunning;Hengelo (O.);2009 4e kwartaal;761.0;0.0;36.0
7944;Totaal alle perioden bouwvergunning;Hengelo (O.);2010 1e kwartaal;758.0;0.0;36.0
7945;Totaal alle perioden bouwvergunning;Hengelo (O.);2010 2e kwartaal;732.0;0.0;36.0
7946;Totaal alle perioden bouwvergunning;Hengelo (O.);2010 3e kwartaal;819.0;0.0;36.0
7947;Totaal alle perioden bouwvergunning;Hengelo (O.);2010 4e kwartaal;911.0;0.0;36.0
7948;Totaal alle perioden bouwvergunning;Hengelo (O.);2011 1e kwartaal;911.0;0.0;36.0
7949;Totaal alle perioden bouwvergunning;Hengelo (O.);2011 2e kwartaal;726.0;0.0;36.0
7950;Totaal alle perioden bouwvergunning;Hengelo (O.);2011 3e kwartaal;683.0;0.0;36.0
7951;Totaal alle perioden bouwvergunning;Hengelo (O.);2011 4e kwartaal;741.0;0.0;36.0
7952;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2005 1e kwartaal;1565.0;23.0;0.0
7953;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2005 2e kwartaal;1685.0;23.0;0.0
7954;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2005 3e kwartaal;1747.0;23.0;0.0
7955;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2005 4e kwartaal;1829.0;23.0;0.0
7956;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2006 1e kwartaal;1955.0;23.0;0.0
7957;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2006 2e kwartaal;2539.0;23.0;0.0
7958;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2006 3e kwartaal;2443.0;58.0;0.0
7959;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2006 4e kwartaal;2338.0;58.0;0.0
7960;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2007 1e kwartaal;2308.0;58.0;0.0
7961;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2007 2e kwartaal;2396.0;58.0;0.0
7962;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2007 3e kwartaal;2272.0;58.0;0.0
7963;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2007 4e kwartaal;2310.0;58.0;0.0
7964;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2008 1e kwartaal;2472.0;58.0;0.0
7965;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2008 2e kwartaal;2756.0;58.0;0.0
7966;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2008 3e kwartaal;2761.0;23.0;0.0
7967;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2008 4e kwartaal;3056.0;23.0;0.0
7968;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2009 1e kwartaal;3007.0;23.0;0.0
7969;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2009 2e kwartaal;2943.0;23.0;0.0
7970;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2009 3e kwartaal;2707.0;23.0;0.0
7971;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2009 4e kwartaal;2189.0;23.0;0.0
7972;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2010 1e kwartaal;2221.0;23.0;0.0
7973;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2010 2e kwartaal;2184.0;23.0;0.0
7974;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2010 3e kwartaal;2322.0;23.0;0.0
7975;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2010 4e kwartaal;2022.0;23.0;0.0
7976;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2011 1e kwartaal;2260.0;23.0;0.0
7977;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2011 2e kwartaal;2322.0;23.0;0.0
7978;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2011 3e kwartaal;2288.0;23.0;0.0
7979;Totaal alle perioden bouwvergunning;'s-Hertogenbosch;2011 4e kwartaal;2061.0;23.0;0.0
7980;Totaal alle perioden bouwvergunning;Heumen;2005 1e kwartaal;97.0;0.0;0.0
7981;Totaal alle perioden bouwvergunning;Heumen;2005 2e kwartaal;80.0;0.0;0.0
7982;Totaal alle perioden bouwvergunning;Heumen;2005 3e kwartaal;57.0;0.0;0.0
7983;Totaal alle perioden bouwvergunning;Heumen;2005 4e kwartaal;57.0;0.0;0.0
7984;Totaal alle perioden bouwvergunning;Heumen;2006 1e kwartaal;55.0;0.0;0.0
7985;Totaal alle perioden bouwvergunning;Heumen;2006 2e kwartaal;58.0;0.0;0.0
7986;Totaal alle perioden bouwvergunning;Heumen;2006 3e kwartaal;55.0;0.0;0.0
7987;Totaal alle perioden bouwvergunning;Heumen;2006 4e kwartaal;56.0;0.0;0.0
7988;Totaal alle perioden bouwvergunning;Heumen;2007 1e kwartaal;96.0;0.0;0.0
7989;Totaal alle perioden bouwvergunning;Heumen;2007 2e kwartaal;102.0;0.0;0.0
7990;Totaal alle perioden bouwvergunning;Heumen;2007 3e kwartaal;70.0;0.0;0.0
7991;Totaal alle perioden bouwvergunning;Heumen;2007 4e kwartaal;73.0;0.0;0.0
7992;Totaal alle perioden bouwvergunning;Heumen;2008 1e kwartaal;97.0;0.0;0.0
7993;Totaal alle perioden bouwvergunning;Heumen;2008 2e kwartaal;100.0;0.0;0.0
7994;Totaal alle perioden bouwvergunning;Heumen;2008 3e kwartaal;77.0;0.0;0.0
7995;Totaal alle perioden bouwvergunning;Heumen;2008 4e kwartaal;69.0;0.0;0.0
7996;Totaal alle perioden bouwvergunning;Heumen;2009 1e kwartaal;74.0;0.0;0.0
7997;Totaal alle perioden bouwvergunning;Heumen;2009 2e kwartaal;93.0;0.0;0.0
7998;Totaal alle perioden bouwvergunning;Heumen;2009 3e kwartaal;103.0;0.0;0.0
7999;Totaal alle perioden bouwvergunning;Heumen;2009 4e kwartaal;61.0;0.0;0.0
8000;Totaal alle perioden bouwvergunning;Heumen;2010 1e kwartaal;61.0;0.0;0.0
8001;Totaal alle perioden bouwvergunning;Heumen;2010 2e kwartaal;62.0;0.0;0.0
8002;Totaal alle perioden bouwvergunning;Heumen;2010 3e kwartaal;98.0;0.0;0.0
8003;Totaal alle perioden bouwvergunning;Heumen;2010 4e kwartaal;72.0;0.0;0.0
8004;Totaal alle perioden bouwvergunning;Heumen;2011 1e kwartaal;161.0;0.0;0.0
8005;Totaal alle perioden bouwvergunning;Heumen;2011 2e kwartaal;165.0;0.0;0.0
8006;Totaal alle perioden bouwvergunning;Heumen;2011 3e kwartaal;164.0;0.0;0.0
8007;Totaal alle perioden bouwvergunning;Heumen;2011 4e kwartaal;109.0;0.0;0.0
8008;Totaal alle perioden bouwvergunning;Heusden;2005 1e kwartaal;468.0;0.0;0.0
8009;Totaal alle perioden bouwvergunning;Heusden;2005 2e kwartaal;465.0;0.0;0.0
8010;Totaal alle perioden bouwvergunning;Heusden;2005 3e kwartaal;488.0;0.0;0.0
8011;Totaal alle perioden bouwvergunning;Heusden;2005 4e kwartaal;507.0;0.0;0.0
8012;Totaal alle perioden bouwvergunning;Heusden;2006 1e kwartaal;507.0;0.0;0.0
8013;Totaal alle perioden bouwvergunning;Heusden;2006 2e kwartaal;507.0;0.0;0.0
8014;Totaal alle perioden bouwvergunning;Heusden;2006 3e kwartaal;478.0;0.0;0.0
8015;Totaal alle perioden bouwvergunning;Heusden;2006 4e kwartaal;453.0;0.0;0.0
8016;Totaal alle perioden bouwvergunning;Heusden;2007 1e kwartaal;539.0;0.0;0.0
8017;Totaal alle perioden bouwvergunning;Heusden;2007 2e kwartaal;452.0;0.0;0.0
8018;Totaal alle perioden bouwvergunning;Heusden;2007 3e kwartaal;519.0;0.0;0.0
8019;Totaal alle perioden bouwvergunning;Heusden;2007 4e kwartaal;503.0;0.0;0.0
8020;Totaal alle perioden bouwvergunning;Heusden;2008 1e kwartaal;535.0;0.0;0.0
8021;Totaal alle perioden bouwvergunning;Heusden;2008 2e kwartaal;640.0;0.0;0.0
8022;Totaal alle perioden bouwvergunning;Heusden;2008 3e kwartaal;661.0;0.0;0.0
8023;Totaal alle perioden bouwvergunning;Heusden;2008 4e kwartaal;695.0;0.0;0.0
8024;Totaal alle perioden bouwvergunning;Heusden;2009 1e kwartaal;695.0;0.0;0.0
8025;Totaal alle perioden bouwvergunning;Heusden;2009 2e kwartaal;695.0;0.0;0.0
8026;Totaal alle perioden bouwvergunning;Heusden;2009 3e kwartaal;695.0;0.0;0.0
8027;Totaal alle perioden bouwvergunning;Heusden;2009 4e kwartaal;739.0;0.0;0.0
8028;Totaal alle perioden bouwvergunning;Heusden;2010 1e kwartaal;737.0;0.0;0.0
8029;Totaal alle perioden bouwvergunning;Heusden;2010 2e kwartaal;735.0;0.0;0.0
8030;Totaal alle perioden bouwvergunning;Heusden;2010 3e kwartaal;827.0;0.0;0.0
8031;Totaal alle perioden bouwvergunning;Heusden;2010 4e kwartaal;814.0;0.0;0.0
8032;Totaal alle perioden bouwvergunning;Heusden;2011 1e kwartaal;817.0;0.0;0.0
8033;Totaal alle perioden bouwvergunning;Heusden;2011 2e kwartaal;818.0;0.0;0.0
8034;Totaal alle perioden bouwvergunning;Heusden;2011 3e kwartaal;797.0;0.0;0.0
8035;Totaal alle perioden bouwvergunning;Heusden;2011 4e kwartaal;697.0;0.0;0.0
8036;Totaal alle perioden bouwvergunning;Heythuysen;2005 1e kwartaal;64.0;0.0;0.0
8037;Totaal alle perioden bouwvergunning;Heythuysen;2005 2e kwartaal;63.0;0.0;0.0
8038;Totaal alle perioden bouwvergunning;Heythuysen;2005 3e kwartaal;73.0;0.0;0.0
8039;Totaal alle perioden bouwvergunning;Heythuysen;2005 4e kwartaal;78.0;0.0;0.0
8040;Totaal alle perioden bouwvergunning;Heythuysen;2006 1e kwartaal;127.0;0.0;0.0
8041;Totaal alle perioden bouwvergunning;Heythuysen;2006 2e kwartaal;190.0;0.0;0.0
8042;Totaal alle perioden bouwvergunning;Heythuysen;2006 3e kwartaal;201.0;0.0;0.0
8043;Totaal alle perioden bouwvergunning;Heythuysen;2006 4e kwartaal;198.0;0.0;0.0
8044;Totaal alle perioden bouwvergunning;Heythuysen;2007 1e kwartaal;;;
8045;Totaal alle perioden bouwvergunning;Heythuysen;2007 2e kwartaal;;;
8046;Totaal alle perioden bouwvergunning;Heythuysen;2007 3e kwartaal;;;
8047;Totaal alle perioden bouwvergunning;Heythuysen;2007 4e kwartaal;;;
8048;Totaal alle perioden bouwvergunning;Heythuysen;2008 1e kwartaal;;;
8049;Totaal alle perioden bouwvergunning;Heythuysen;2008 2e kwartaal;;;
8050;Totaal alle perioden bouwvergunning;Heythuysen;2008 3e kwartaal;;;
8051;Totaal alle perioden bouwvergunning;Heythuysen;2008 4e kwartaal;;;
8052;Totaal alle perioden bouwvergunning;Heythuysen;2009 1e kwartaal;;;
8053;Totaal alle perioden bouwvergunning;Heythuysen;2009 2e kwartaal;;;
8054;Totaal alle perioden bouwvergunning;Heythuysen;2009 3e kwartaal;;;
8055;Totaal alle perioden bouwvergunning;Heythuysen;2009 4e kwartaal;;;
8056;Totaal alle perioden bouwvergunning;Heythuysen;2010 1e kwartaal;;;
8057;Totaal alle perioden bouwvergunning;Heythuysen;2010 2e kwartaal;;;
8058;Totaal alle perioden bouwvergunning;Heythuysen;2010 3e kwartaal;;;
8059;Totaal alle perioden bouwvergunning;Heythuysen;2010 4e kwartaal;;;
8060;Totaal alle perioden bouwvergunning;Heythuysen;2011 1e kwartaal;;;
8061;Totaal alle perioden bouwvergunning;Heythuysen;2011 2e kwartaal;;;
8062;Totaal alle perioden bouwvergunning;Heythuysen;2011 3e kwartaal;;;
8063;Totaal alle perioden bouwvergunning;Heythuysen;2011 4e kwartaal;;;
8064;Totaal alle perioden bouwvergunning;Hillegom;2005 1e kwartaal;238.0;0.0;0.0
8065;Totaal alle perioden bouwvergunning;Hillegom;2005 2e kwartaal;326.0;0.0;0.0
8066;Totaal alle perioden bouwvergunning;Hillegom;2005 3e kwartaal;336.0;0.0;0.0
8067;Totaal alle perioden bouwvergunning;Hillegom;2005 4e kwartaal;312.0;0.0;0.0
8068;Totaal alle perioden bouwvergunning;Hillegom;2006 1e kwartaal;270.0;0.0;0.0
8069;Totaal alle perioden bouwvergunning;Hillegom;2006 2e kwartaal;168.0;0.0;0.0
8070;Totaal alle perioden bouwvergunning;Hillegom;2006 3e kwartaal;185.0;0.0;0.0
8071;Totaal alle perioden bouwvergunning;Hillegom;2006 4e kwartaal;189.0;0.0;0.0
8072;Totaal alle perioden bouwvergunning;Hillegom;2007 1e kwartaal;216.0;0.0;0.0
8073;Totaal alle perioden bouwvergunning;Hillegom;2007 2e kwartaal;194.0;0.0;0.0
8074;Totaal alle perioden bouwvergunning;Hillegom;2007 3e kwartaal;200.0;0.0;0.0
8075;Totaal alle perioden bouwvergunning;Hillegom;2007 4e kwartaal;312.0;0.0;0.0
8076;Totaal alle perioden bouwvergunning;Hillegom;2008 1e kwartaal;375.0;0.0;0.0
8077;Totaal alle perioden bouwvergunning;Hillegom;2008 2e kwartaal;320.0;0.0;0.0
8078;Totaal alle perioden bouwvergunning;Hillegom;2008 3e kwartaal;306.0;0.0;0.0
8079;Totaal alle perioden bouwvergunning;Hillegom;2008 4e kwartaal;271.0;0.0;0.0
8080;Totaal alle perioden bouwvergunning;Hillegom;2009 1e kwartaal;244.0;0.0;0.0
8081;Totaal alle perioden bouwvergunning;Hillegom;2009 2e kwartaal;228.0;0.0;0.0
8082;Totaal alle perioden bouwvergunning;Hillegom;2009 3e kwartaal;186.0;0.0;0.0
8083;Totaal alle perioden bouwvergunning;Hillegom;2009 4e kwartaal;104.0;0.0;0.0
8084;Totaal alle perioden bouwvergunning;Hillegom;2010 1e kwartaal;107.0;0.0;0.0
8085;Totaal alle perioden bouwvergunning;Hillegom;2010 2e kwartaal;106.0;0.0;0.0
8086;Totaal alle perioden bouwvergunning;Hillegom;2010 3e kwartaal;107.0;0.0;0.0
8087;Totaal alle perioden bouwvergunning;Hillegom;2010 4e kwartaal;139.0;0.0;0.0
8088;Totaal alle perioden bouwvergunning;Hillegom;2011 1e kwartaal;139.0;0.0;0.0
8089;Totaal alle perioden bouwvergunning;Hillegom;2011 2e kwartaal;140.0;0.0;0.0
8090;Totaal alle perioden bouwvergunning;Hillegom;2011 3e kwartaal;292.0;0.0;0.0
8091;Totaal alle perioden bouwvergunning;Hillegom;2011 4e kwartaal;178.0;0.0;0.0
8092;Totaal alle perioden bouwvergunning;Hilvarenbeek;2005 1e kwartaal;145.0;0.0;28.0
8093;Totaal alle perioden bouwvergunning;Hilvarenbeek;2005 2e kwartaal;161.0;0.0;28.0
8094;Totaal alle perioden bouwvergunning;Hilvarenbeek;2005 3e kwartaal;184.0;0.0;28.0
8095;Totaal alle perioden bouwvergunning;Hilvarenbeek;2005 4e kwartaal;181.0;0.0;28.0
8096;Totaal alle perioden bouwvergunning;Hilvarenbeek;2006 1e kwartaal;204.0;0.0;28.0
8097;Totaal alle perioden bouwvergunning;Hilvarenbeek;2006 2e kwartaal;204.0;0.0;28.0
8098;Totaal alle perioden bouwvergunning;Hilvarenbeek;2006 3e kwartaal;185.0;0.0;28.0
8099;Totaal alle perioden bouwvergunning;Hilvarenbeek;2006 4e kwartaal;110.0;0.0;28.0
8100;Totaal alle perioden bouwvergunning;Hilvarenbeek;2007 1e kwartaal;112.0;0.0;28.0
8101;Totaal alle perioden bouwvergunning;Hilvarenbeek;2007 2e kwartaal;106.0;0.0;28.0
8102;Totaal alle perioden bouwvergunning;Hilvarenbeek;2007 3e kwartaal;116.0;0.0;28.0
8103;Totaal alle perioden bouwvergunning;Hilvarenbeek;2007 4e kwartaal;105.0;0.0;28.0
8104;Totaal alle perioden bouwvergunning;Hilvarenbeek;2008 1e kwartaal;111.0;0.0;28.0
8105;Totaal alle perioden bouwvergunning;Hilvarenbeek;2008 2e kwartaal;111.0;0.0;30.0
8106;Totaal alle perioden bouwvergunning;Hilvarenbeek;2008 3e kwartaal;111.0;0.0;30.0
8107;Totaal alle perioden bouwvergunning;Hilvarenbeek;2008 4e kwartaal;112.0;0.0;30.0
8108;Totaal alle perioden bouwvergunning;Hilvarenbeek;2009 1e kwartaal;113.0;0.0;30.0
8109;Totaal alle perioden bouwvergunning;Hilvarenbeek;2009 2e kwartaal;107.0;0.0;30.0
8110;Totaal alle perioden bouwvergunning;Hilvarenbeek;2009 3e kwartaal;87.0;0.0;30.0
8111;Totaal alle perioden bouwvergunning;Hilvarenbeek;2009 4e kwartaal;81.0;0.0;30.0
8112;Totaal alle perioden bouwvergunning;Hilvarenbeek;2010 1e kwartaal;81.0;0.0;30.0
8113;Totaal alle perioden bouwvergunning;Hilvarenbeek;2010 2e kwartaal;80.0;0.0;30.0
8114;Totaal alle perioden bouwvergunning;Hilvarenbeek;2010 3e kwartaal;80.0;0.0;30.0
8115;Totaal alle perioden bouwvergunning;Hilvarenbeek;2010 4e kwartaal;154.0;0.0;30.0
8116;Totaal alle perioden bouwvergunning;Hilvarenbeek;2011 1e kwartaal;156.0;0.0;30.0
8117;Totaal alle perioden bouwvergunning;Hilvarenbeek;2011 2e kwartaal;181.0;0.0;30.0
8118;Totaal alle perioden bouwvergunning;Hilvarenbeek;2011 3e kwartaal;201.0;0.0;30.0
8119;Totaal alle perioden bouwvergunning;Hilvarenbeek;2011 4e kwartaal;210.0;0.0;30.0
8120;Totaal alle perioden bouwvergunning;Hilversum;2005 1e kwartaal;882.0;0.0;0.0
8121;Totaal alle perioden bouwvergunning;Hilversum;2005 2e kwartaal;917.0;0.0;0.0
8122;Totaal alle perioden bouwvergunning;Hilversum;2005 3e kwartaal;991.0;0.0;0.0
8123;Totaal alle perioden bouwvergunning;Hilversum;2005 4e kwartaal;995.0;0.0;0.0
8124;Totaal alle perioden bouwvergunning;Hilversum;2006 1e kwartaal;791.0;0.0;0.0
8125;Totaal alle perioden bouwvergunning;Hilversum;2006 2e kwartaal;753.0;0.0;0.0
8126;Totaal alle perioden bouwvergunning;Hilversum;2006 3e kwartaal;809.0;0.0;0.0
8127;Totaal alle perioden bouwvergunning;Hilversum;2006 4e kwartaal;643.0;0.0;0.0
8128;Totaal alle perioden bouwvergunning;Hilversum;2007 1e kwartaal;634.0;0.0;0.0
