ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
6783;Shops for personal care;2012 April;95.4;101.1;94.4;-1.5;1.5;-2.9
6784;Shops for personal care;2012 May;109.5;99.5;110.1;4.3;-0.6;4.9
6785;Shops for personal care;2012 June;111.9;100.5;111.4;5.7;-0.1;5.8
6786;Shops for personal care;2012 2nd quarter;105.6;100.4;105.2;2.9;0.3;2.7
6787;Shops for personal care;2012 July;104.0;101.4;102.5;1.3;1.7;-0.4
6788;Shops for personal care;2012 August;101.4;99.8;101.5;4.0;-0.5;4.5
6789;Shops for personal care;2012 September;98.5;100.0;98.5;4.3;0.2;4.1
6790;Shops for personal care;2012 3rd quarter;101.3;100.4;100.9;3.1;0.5;2.6
6791;Shops for personal care;2012 October;101.8;102.9;99.0;6.3;2.0;4.2
6792;Shops for personal care;2012 November;108.9;103.0;105.8;4.1;2.6;1.4
6793;Shops for personal care;2012 December;134.8;102.4;131.7;-0.2;2.7;-2.8
6794;Shops for personal care;2012 4th quarter;115.2;102.8;112.1;3.0;2.5;0.5
6795;Shops for personal care;2012;104.5;100.9;103.6;3.3;0.9;2.3
6796;Shops for personal care;2013 January;100.5;100.5;100.0;5.0;1.8;3.1
6797;Shops for personal care;2013 February;91.4;103.4;88.4;-2.7;2.5;-5.1
6798;Shops for personal care;2013 March;100.3;102.5;97.8;1.8;1.7;0.1
6799;Shops for personal care;2013 1st quarter;97.4;102.1;95.4;1.4;2.0;-0.6
6800;Shops for personal care;2013 April;97.8;104.3;93.8;2.4;3.1;-0.6
6801;Shops for personal care;2013 May;110.4;103.7;106.5;0.8;4.2;-3.3
6802;Shops for personal care;2013 June;107.7;103.7;103.9;-3.8;3.2;-6.7
6803;Shops for personal care;2013 2nd quarter;105.3;103.9;101.4;-0.3;3.5;-3.7
6804;Shops for personal care;2013 July;107.2;104.7;102.4;3.1;3.2;-0.1
6805;Shops for personal care;2013 August;102.8;104.0;98.9;1.4;4.2;-2.6
6806;Shops for personal care;2013 September;95.6;104.7;91.2;-3.0;4.7;-7.4
6807;Shops for personal care;2013 3rd quarter;101.8;104.5;97.5;0.6;4.0;-3.3
6808;Shops for personal care;2013 October;101.0;104.6;96.6;-0.8;1.7;-2.4
6809;Shops for personal care;2013 November ;109.7;104.7;104.9;0.7;1.6;-0.9
6810;Shops for personal care;2013 December ;135.9;104.3;130.3;0.8;1.9;-1.1
6811;Shops for personal care;2013 4th quarter;115.5;104.5;110.6;0.3;1.7;-1.4
6812;Shops for personal care;2013;105.0;103.7;101.2;0.5;2.8;-2.3
6813;Shops for personal care;2014 January;99.4;104.2;95.4;-1.1;3.7;-4.6
6814;Shops for personal care;2014 February;90.3;105.7;85.4;-1.2;2.3;-3.4
6815;Shops for personal care;2014 March;98.5;106.0;92.9;-1.8;3.4;-5.0
6816;Shops for personal care;2014 1st quarter;96.0;105.3;91.2;-1.4;3.1;-4.4
6817;Shops for personal care;2014 April;99.9;106.2;94.1;2.2;1.9;0.3
6818;Shops for personal care;2014 May;114.0;104.8;108.7;3.2;1.0;2.1
6819;Shops for personal care;2014 June;109.1;104.1;104.8;1.3;0.5;0.8
6820;Shops for personal care;2014 2nd quarter;107.7;105.0;102.5;2.2;1.1;1.1
6821;Shops for personal care;2014 July;111.7;104.6;106.8;4.2;-0.1;4.3
6822;Shops for personal care;2014 August;103.5;104.8;98.8;0.7;0.7;-0.1
6823;Shops for personal care;2014 September;97.4;104.3;93.5;2.0;-0.4;2.4
6824;Shops for personal care;2014 3rd quarter;104.2;104.5;99.7;2.3;0.1;2.2
6825;Shops for personal care;2014 October;107.1;105.1;101.8;6.0;0.5;5.4
6826;Shops for personal care;2014 November;110.5;103.7;106.6;0.7;-0.9;1.7
6827;Shops for personal care;2014 December;140.8;103.7;135.8;3.6;-0.6;4.2
6828;Shops for personal care;2014 4th quarter;119.5;104.2;114.7;3.4;-0.3;3.7
6829;Shops for personal care;2014;106.8;104.8;102.0;1.7;1.0;0.7
6830;Shops for personal care;2015 January;104.3;104.8;99.6;5.0;0.5;4.5
6831;Shops for personal care;2015 February;96.9;105.3;92.0;7.3;-0.4;7.8
6832;Shops for personal care;2015 March;102.4;105.5;97.0;4.0;-0.4;4.4
6833;Shops for personal care;2015 1st quarter;101.2;105.2;96.2;5.4;-0.1;5.5
6834;Shops for personal care;2015 April;107.3;104.8;102.4;7.4;-1.4;8.8
6835;Shops for personal care;2015 May;116.8;104.2;112.1;2.5;-0.5;3.1
6836;Shops for personal care;2015 June;116.4;104.4;111.6;6.7;0.2;6.5
6837;Shops for personal care;2015 2nd quarter;113.5;104.5;108.7;5.4;-0.6;6.0
6838;Shops for personal care;2015 July;116.7;105.0;111.1;4.5;0.4;4.0
6839;Shops for personal care;2015 August;107.8;103.8;103.8;4.1;-0.9;5.1
6840;Shops for personal care;2015 September;107.0;104.5;102.5;9.9;0.2;9.6
6841;Shops for personal care;2015 3rd quarter;110.5;104.4;105.8;6.0;-0.1;6.1
6842;Shops for personal care;2015 October;110.7;104.4;106.0;3.4;-0.7;4.1
6843;Shops for personal care;2015 November;110.6;103.3;107.1;0.1;-0.4;0.4
6844;Shops for personal care;2015 December;150.5;103.8;145.0;6.9;0.1;6.8
6845;Shops for personal care;2015 4th quarter;124.0;103.9;119.3;3.8;-0.3;4.1
6846;Shops for personal care;2015;112.3;104.5;107.5;5.1;-0.3;5.4
6847;Shops for personal care;2016 January;105.8;103.0;102.7;1.4;-1.7;3.1
6848;Shops for personal care;2016 February;101.1;104.6;96.7;4.3;-0.7;5.1
6849;Shops for personal care;2016 March;109.0;104.5;104.3;6.5;-1.0;7.5
6850;Shops for personal care;2016 1st quarter;105.3;104.0;101.2;4.0;-1.1;5.2
6851;Shops for personal care;2016 April;110.2;104.1;105.9;2.8;-0.6;3.4
6852;Shops for personal care;2016 May;115.2;104.5;110.3;-1.4;0.3;-1.6
6853;Shops for personal care;2016 June;122.3;105.3;116.1;5.0;0.9;4.1
6854;Shops for personal care;2016 2nd quarter;115.9;104.7;110.8;2.1;0.2;1.9
6855;Shops for personal care;2016 July;118.2;105.3;112.2;1.3;0.3;1.0
6856;Shops for personal care;2016 August;109.6;105.0;104.4;1.7;1.1;0.6
6857;Shops for personal care;2016 September;110.2;104.5;105.5;2.9;0.0;2.9
6858;Shops for personal care;2016 3rd quarter;112.7;104.9;107.4;2.0;0.5;1.5
6859;Shops for personal care;2016 October;115.6;103.3;112.0;4.4;-1.1;5.6
6860;Shops for personal care;2016 November;124.7;101.9;122.4;12.8;-1.4;14.3
6861;Shops for personal care;2016 December;156.4;101.0;154.9;3.9;-2.8;6.8
6862;Shops for personal care;2016 4th quarter;132.2;102.0;129.6;6.7;-1.8;8.6
6863;Shops for personal care;2016;116.5;103.9;112.1;3.8;-0.5;4.3
6864;Shops for personal care;2017 January;107.7;102.2;105.4;1.8;-0.8;2.6
6865;Shops for personal care;2017 February;98.0;103.7;94.5;-3.1;-0.8;-2.3
6866;Shops for personal care;2017 March;110.3;102.8;107.3;1.1;-1.6;2.8
6867;Shops for personal care;2017 1st quarter;105.3;102.9;102.3;0.0;-1.1;1.1
6868;Shops for personal care;2017 April;111.2;102.3;108.7;0.9;-1.7;2.7
6869;Shops for personal care;2017 May;123.7;102.7;120.4;7.3;-1.7;9.2
6870;Shops for personal care;2017 June;125.2;105.6;118.5;2.3;0.2;2.1
6871;Shops for personal care;2017 2nd quarter;120.0;103.5;115.9;3.5;-1.1;4.6
6872;Shops for personal care;2017 July;121.1;103.9;116.6;2.5;-1.4;4.0
6873;Shops for personal care;2017 August;115.7;102.5;112.9;5.6;-2.4;8.2
6874;Shops for personal care;2017 September;117.6;102.4;114.8;6.7;-1.9;8.8
6875;Shops for personal care;2017 3rd quarter;118.1;102.9;114.8;4.9;-1.9;6.9
6876;Shops for personal care;2017 October;117.3;103.5;113.4;1.4;0.2;1.2
6877;Shops for personal care;2017 November;136.7;102.6;133.2;9.6;0.7;8.8
6878;Shops for personal care;2017 December;161.2;102.7;157.0;3.1;1.7;1.4
6879;Shops for personal care;2017 4th quarter;138.4;102.9;134.5;4.6;0.9;3.8
6880;Shops for personal care;2017;120.5;103.1;116.9;3.4;-0.8;4.2
6881;Shops for personal care;2018 January;114.6;105.5;108.7;6.4;3.2;3.1
6882;Shops for furnishings, furniture;2005 January;100.9;93.8;107.5;-6.1;-0.1;-6.0
6883;Shops for furnishings, furniture;2005 February;96.5;94.0;102.6;-2.6;-0.1;-2.5
6884;Shops for furnishings, furniture;2005 March;106.1;94.2;112.6;-4.7;0.1;-4.8
6885;Shops for furnishings, furniture;2005 1st quarter;101.2;94.0;107.6;-4.5;-0.1;-4.5
6886;Shops for furnishings, furniture;2005 April;98.4;94.4;104.2;-2.8;0.1;-3.0
6887;Shops for furnishings, furniture;2005 May;96.5;94.3;102.3;-2.4;-0.1;-2.4
6888;Shops for furnishings, furniture;2005 June;98.6;93.9;105.0;-2.1;0.1;-2.2
6889;Shops for furnishings, furniture;2005 2nd quarter;97.8;94.2;103.9;-2.4;0.1;-2.5
6890;Shops for furnishings, furniture;2005 July;101.5;93.7;108.3;-4.2;0.2;-4.4
6891;Shops for furnishings, furniture;2005 August;93.6;93.8;99.9;7.5;0.1;7.3
6892;Shops for furnishings, furniture;2005 September;100.2;94.4;106.1;2.3;0.7;1.5
6893;Shops for furnishings, furniture;2005 3rd quarter;98.4;94.0;104.8;1.5;0.4;1.1
6894;Shops for furnishings, furniture;2005 October;111.4;94.2;118.3;3.1;0.7;2.4
6895;Shops for furnishings, furniture;2005 November;113.8;94.2;120.8;5.5;0.3;5.2
6896;Shops for furnishings, furniture;2005 December;124.5;94.1;132.3;4.2;0.4;3.8
6897;Shops for furnishings, furniture;2005 4th quarter;116.6;94.2;123.8;4.3;0.5;3.8
6898;Shops for furnishings, furniture;2005;103.5;94.1;110.0;-0.3;0.2;-0.5
6899;Shops for furnishings, furniture;2006 January;110.0;93.8;117.3;9.0;-0.1;9.1
6900;Shops for furnishings, furniture;2006 February;102.4;94.0;109.0;6.1;-0.1;6.2
6901;Shops for furnishings, furniture;2006 March;118.8;94.4;125.9;12.0;0.2;11.8
6902;Shops for furnishings, furniture;2006 1st quarter;110.4;94.1;117.4;9.1;0.0;9.1
6903;Shops for furnishings, furniture;2006 April;107.0;95.0;112.6;8.7;0.6;8.0
6904;Shops for furnishings, furniture;2006 May;111.6;94.7;117.8;15.7;0.4;15.2
6905;Shops for furnishings, furniture;2006 June;109.2;94.6;115.4;10.7;0.8;9.9
6906;Shops for furnishings, furniture;2006 2nd quarter;109.2;94.8;115.3;11.7;0.6;11.0
6907;Shops for furnishings, furniture;2006 July;98.8;94.2;104.9;-2.7;0.5;-3.1
6908;Shops for furnishings, furniture;2006 August;108.9;94.2;115.7;16.3;0.4;15.9
6909;Shops for furnishings, furniture;2006 September;107.5;94.5;113.7;7.3;0.1;7.2
6910;Shops for furnishings, furniture;2006 3rd quarter;105.1;94.3;111.4;6.7;0.3;6.4
6911;Shops for furnishings, furniture;2006 October;118.9;94.6;125.8;6.7;0.4;6.3
6912;Shops for furnishings, furniture;2006 November;119.1;94.8;125.6;4.7;0.6;4.0
6913;Shops for furnishings, furniture;2006 December;127.4;94.7;134.5;2.3;0.7;1.6
6914;Shops for furnishings, furniture;2006 4th quarter;121.8;94.7;128.6;4.5;0.6;3.9
6915;Shops for furnishings, furniture;2006;111.6;94.5;118.2;7.9;0.4;7.4
6916;Shops for furnishings, furniture;2007 January;115.4;94.4;122.2;5.0;0.7;4.2
6917;Shops for furnishings, furniture;2007 February;107.6;95.0;113.3;5.1;1.1;3.9
6918;Shops for furnishings, furniture;2007 March;121.6;95.3;127.5;2.3;0.9;1.3
6919;Shops for furnishings, furniture;2007 1st quarter;114.8;94.9;121.0;4.0;0.9;3.1
6920;Shops for furnishings, furniture;2007 April;105.0;95.9;109.6;-1.8;0.9;-2.7
6921;Shops for furnishings, furniture;2007 May;115.1;96.2;119.7;3.1;1.6;1.5
6922;Shops for furnishings, furniture;2007 June;113.4;96.0;118.2;3.9;1.5;2.4
6923;Shops for furnishings, furniture;2007 2nd quarter;111.2;96.0;115.8;1.8;1.3;0.5
6924;Shops for furnishings, furniture;2007 July;114.0;95.4;119.5;15.4;1.3;14.0
6925;Shops for furnishings, furniture;2007 August;108.2;95.7;113.1;-0.6;1.6;-2.2
6926;Shops for furnishings, furniture;2007 September;110.4;95.6;115.4;2.7;1.2;1.5
6927;Shops for furnishings, furniture;2007 3rd quarter;110.9;95.6;116.0;5.5;1.4;4.1
6928;Shops for furnishings, furniture;2007 October;123.6;96.3;128.3;3.9;1.8;2.0
6929;Shops for furnishings, furniture;2007 November;121.5;96.8;125.6;2.0;2.1;0.0
6930;Shops for furnishings, furniture;2007 December;126.4;96.9;130.4;-0.8;2.3;-3.1
6931;Shops for furnishings, furniture;2007 4th quarter;123.8;96.7;128.1;1.6;2.1;-0.4
6932;Shops for furnishings, furniture;2007;115.2;95.8;120.2;3.2;1.4;1.7
6933;Shops for furnishings, furniture;2008 January;116.4;97.4;119.6;0.9;3.1;-2.2
6934;Shops for furnishings, furniture;2008 February;112.4;97.9;114.8;4.5;3.1;1.4
6935;Shops for furnishings, furniture;2008 March;118.3;98.4;120.3;-2.7;3.2;-5.7
6936;Shops for furnishings, furniture;2008 1st quarter;115.7;97.9;118.2;0.7;3.1;-2.3
6937;Shops for furnishings, furniture;2008 April;116.9;98.8;118.4;11.3;3.1;8.0
6938;Shops for furnishings, furniture;2008 May;114.0;98.8;115.5;-0.9;2.7;-3.5
6939;Shops for furnishings, furniture;2008 June;109.2;98.7;110.6;-3.8;2.8;-6.4
6940;Shops for furnishings, furniture;2008 2nd quarter;113.4;98.7;114.8;2.0;2.9;-0.8
6941;Shops for furnishings, furniture;2008 July;117.2;98.4;119.1;2.8;3.2;-0.4
6942;Shops for furnishings, furniture;2008 August;108.1;99.3;108.9;-0.2;3.8;-3.8
6943;Shops for furnishings, furniture;2008 September;108.1;99.8;108.3;-2.0;4.4;-6.1
6944;Shops for furnishings, furniture;2008 3rd quarter;111.1;99.2;112.1;0.2;3.8;-3.4
6945;Shops for furnishings, furniture;2008 October;123.8;100.0;123.9;0.2;3.8;-3.4
6946;Shops for furnishings, furniture;2008 November;114.1;100.2;113.9;-6.1;3.6;-9.4
6947;Shops for furnishings, furniture;2008 December;121.2;100.3;120.8;-4.1;3.5;-7.3
6948;Shops for furnishings, furniture;2008 4th quarter;119.7;100.2;119.5;-3.3;3.6;-6.7
6949;Shops for furnishings, furniture;2008;115.0;99.0;116.2;-0.2;3.3;-3.4
6950;Shops for furnishings, furniture;2009 January;109.9;99.9;110.1;-5.6;2.6;-8.0
6951;Shops for furnishings, furniture;2009 February;101.5;100.1;101.4;-9.7;2.2;-11.7
6952;Shops for furnishings, furniture;2009 March;108.8;100.5;108.3;-8.0;2.1;-10.0
6953;Shops for furnishings, furniture;2009 1st quarter;106.7;100.1;106.6;-7.8;2.3;-9.9
6954;Shops for furnishings, furniture;2009 April;103.0;100.8;102.1;-11.9;2.1;-13.7
6955;Shops for furnishings, furniture;2009 May;101.7;100.9;100.8;-10.9;2.1;-12.7
6956;Shops for furnishings, furniture;2009 June;99.8;101.0;98.8;-8.6;2.4;-10.7
6957;Shops for furnishings, furniture;2009 2nd quarter;101.5;100.9;100.6;-10.5;2.2;-12.4
6958;Shops for furnishings, furniture;2009 July;107.0;100.6;106.4;-8.7;2.3;-10.7
6959;Shops for furnishings, furniture;2009 August;93.2;100.5;92.8;-13.7;1.2;-14.8
6960;Shops for furnishings, furniture;2009 September;98.7;100.6;98.1;-8.7;0.8;-9.4
6961;Shops for furnishings, furniture;2009 3rd quarter;99.7;100.6;99.1;-10.3;1.4;-11.6
6962;Shops for furnishings, furniture;2009 October;114.0;100.6;113.3;-8.0;0.6;-8.5
6963;Shops for furnishings, furniture;2009 November;103.9;100.9;103.0;-8.9;0.7;-9.5
6964;Shops for furnishings, furniture;2009 December;114.6;100.9;113.5;-5.5;0.6;-6.0
6965;Shops for furnishings, furniture;2009 4th quarter;110.8;100.8;109.9;-7.4;0.6;-8.0
6966;Shops for furnishings, furniture;2009;104.7;100.6;104.0;-9.0;1.6;-10.4
6967;Shops for furnishings, furniture;2010 January;99.6;100.3;99.3;-9.4;0.4;-9.8
6968;Shops for furnishings, furniture;2010 February;94.4;100.2;94.2;-7.0;0.1;-7.1
6969;Shops for furnishings, furniture;2010 March;106.0;100.4;105.6;-2.6;-0.1;-2.5
6970;Shops for furnishings, furniture;2010 1st quarter;100.0;100.3;99.7;-6.3;0.1;-6.4
6971;Shops for furnishings, furniture;2010 April;97.8;100.1;97.7;-5.1;-0.7;-4.4
6972;Shops for furnishings, furniture;2010 May;99.0;99.8;99.3;-2.6;-1.1;-1.5
6973;Shops for furnishings, furniture;2010 June;93.7;99.9;93.8;-6.1;-1.1;-5.0
6974;Shops for furnishings, furniture;2010 2nd quarter;96.8;99.9;96.9;-4.6;-1.0;-3.6
6975;Shops for furnishings, furniture;2010 July;99.7;99.4;100.3;-6.8;-1.2;-5.7
6976;Shops for furnishings, furniture;2010 August;96.1;99.7;96.3;3.0;-0.8;3.8
6977;Shops for furnishings, furniture;2010 September;96.9;99.7;97.3;-1.8;-0.9;-0.9
6978;Shops for furnishings, furniture;2010 3rd quarter;97.6;99.6;98.0;-2.1;-1.0;-1.1
6979;Shops for furnishings, furniture;2010 October;106.4;100.3;106.1;-6.7;-0.3;-6.4
6980;Shops for furnishings, furniture;2010 November;102.0;100.3;101.8;-1.8;-0.6;-1.2
6981;Shops for furnishings, furniture;2010 December;108.4;100.0;108.4;-5.4;-0.9;-4.5
6982;Shops for furnishings, furniture;2010 4th quarter;105.6;100.2;105.4;-4.7;-0.6;-4.1
6983;Shops for furnishings, furniture;2010;100.0;100.0;100.0;-4.5;-0.6;-3.9
6984;Shops for furnishings, furniture;2011 January;100.0;99.8;100.1;0.4;-0.4;0.8
6985;Shops for furnishings, furniture;2011 February;92.7;100.4;92.4;-1.8;0.1;-1.9
6986;Shops for furnishings, furniture;2011 March;100.8;100.8;100.1;-4.9;0.4;-5.3
6987;Shops for furnishings, furniture;2011 1st quarter;97.8;100.3;97.5;-2.2;0.0;-2.2
6988;Shops for furnishings, furniture;2011 April;94.2;101.1;93.2;-3.6;1.0;-4.6
6989;Shops for furnishings, furniture;2011 May;94.1;100.7;93.5;-4.9;0.9;-5.8
6990;Shops for furnishings, furniture;2011 June;92.5;100.5;92.1;-1.3;0.6;-1.8
6991;Shops for furnishings, furniture;2011 2nd quarter;93.6;100.7;92.9;-3.3;0.8;-4.1
6992;Shops for furnishings, furniture;2011 July;99.8;100.3;99.4;0.0;0.9;-0.9
6993;Shops for furnishings, furniture;2011 August;96.1;100.2;95.9;0.1;0.5;-0.4
6994;Shops for furnishings, furniture;2011 September;92.9;100.7;92.2;-4.2;1.0;-5.2
6995;Shops for furnishings, furniture;2011 3rd quarter;96.2;100.4;95.9;-1.4;0.8;-2.1
6996;Shops for furnishings, furniture;2011 October;99.9;100.4;99.6;-6.1;0.1;-6.1
6997;Shops for furnishings, furniture;2011 November;96.8;100.7;96.1;-5.2;0.5;-5.6
6998;Shops for furnishings, furniture;2011 December;106.9;100.8;106.0;-1.4;0.8;-2.2
6999;Shops for furnishings, furniture;2011 4th quarter;101.2;100.6;100.6;-4.2;0.5;-4.6
7000;Shops for furnishings, furniture;2011;97.2;100.5;96.7;-2.8;0.5;-3.3
7001;Shops for furnishings, furniture;2012 January;97.0;100.5;96.6;-3.0;0.6;-3.6
7002;Shops for furnishings, furniture;2012 February;86.0;100.6;85.6;-7.2;0.2;-7.4
7003;Shops for furnishings, furniture;2012 March;94.7;101.0;93.7;-6.1;0.2;-6.3
7004;Shops for furnishings, furniture;2012 1st quarter;92.6;100.7;92.0;-5.4;0.4;-5.7
7005;Shops for furnishings, furniture;2012 April;86.1;100.8;85.5;-8.6;-0.3;-8.3
7006;Shops for furnishings, furniture;2012 May;89.2;101.2;88.2;-5.2;0.5;-5.7
7007;Shops for furnishings, furniture;2012 June;88.9;101.0;88.0;-4.0;0.5;-4.5
7008;Shops for furnishings, furniture;2012 2nd quarter;88.1;101.0;87.2;-5.9;0.2;-6.2
7009;Shops for furnishings, furniture;2012 July;89.8;100.5;89.3;-10.0;0.2;-10.2
7010;Shops for furnishings, furniture;2012 August;84.4;100.8;83.8;-12.2;0.6;-12.7
7011;Shops for furnishings, furniture;2012 September;87.8;101.1;86.8;-5.5;0.4;-5.8
7012;Shops for furnishings, furniture;2012 3rd quarter;87.3;100.8;86.6;-9.3;0.4;-9.6
7013;Shops for furnishings, furniture;2012 October;92.9;101.8;91.2;-7.1;1.4;-8.4
7014;Shops for furnishings, furniture;2012 November;88.8;102.3;86.9;-8.2;1.5;-9.6
7015;Shops for furnishings, furniture;2012 December;91.7;102.0;89.9;-14.2;1.2;-15.2
7016;Shops for furnishings, furniture;2012 4th quarter;91.1;102.0;89.3;-10.0;1.4;-11.2
7017;Shops for furnishings, furniture;2012;89.8;101.1;88.8;-7.7;0.6;-8.2
7018;Shops for furnishings, furniture;2013 January;88.4;101.7;86.9;-8.9;1.3;-10.0
7019;Shops for furnishings, furniture;2013 February;80.4;101.6;79.1;-6.6;1.0;-7.6
7020;Shops for furnishings, furniture;2013 March;86.3;102.2;84.5;-8.8;1.2;-9.9
7021;Shops for furnishings, furniture;2013 1st quarter;85.0;101.8;83.5;-8.2;1.2;-9.2
7022;Shops for furnishings, furniture;2013 April;82.0;102.2;80.2;-4.8;1.4;-6.1
7023;Shops for furnishings, furniture;2013 May;85.7;102.0;84.0;-4.0;0.8;-4.7
7024;Shops for furnishings, furniture;2013 June;80.3;102.2;78.6;-9.6;1.2;-10.7
7025;Shops for furnishings, furniture;2013 2nd quarter;82.7;102.1;80.9;-6.1;1.1;-7.2
7026;Shops for furnishings, furniture;2013 July;81.3;101.5;80.1;-9.4;1.0;-10.3
7027;Shops for furnishings, furniture;2013 August;82.6;100.7;82.0;-2.1;-0.1;-2.0
7028;Shops for furnishings, furniture;2013 September;77.2;101.3;76.3;-12.0;0.2;-12.2
7029;Shops for furnishings, furniture;2013 3rd quarter;80.4;101.2;79.5;-7.9;0.4;-8.3
7030;Shops for furnishings, furniture;2013 October;89.4;100.9;88.6;-3.7;-0.9;-2.9
7031;Shops for furnishings, furniture;2013 November ;85.4;101.0;84.6;-3.8;-1.2;-2.6
7032;Shops for furnishings, furniture;2013 December ;90.0;100.7;89.4;-1.9;-1.3;-0.6
7033;Shops for furnishings, furniture;2013 4th quarter;88.3;100.9;87.5;-3.1;-1.1;-2.0
7034;Shops for furnishings, furniture;2013;84.1;101.5;82.8;-6.3;0.4;-6.7
7035;Shops for furnishings, furniture;2014 January;88.4;100.7;87.8;0.0;-1.1;1.1
7036;Shops for furnishings, furniture;2014 February;79.1;100.5;78.7;-1.6;-1.1;-0.5
7037;Shops for furnishings, furniture;2014 March;83.4;101.8;81.9;-3.4;-0.4;-3.0
7038;Shops for furnishings, furniture;2014 1st quarter;83.6;101.0;82.8;-1.6;-0.8;-0.8
7039;Shops for furnishings, furniture;2014 April;80.3;102.3;78.5;-2.0;0.1;-2.1
7040;Shops for furnishings, furniture;2014 May;83.7;101.8;82.2;-2.3;-0.2;-2.1
7041;Shops for furnishings, furniture;2014 June;75.2;101.7;73.9;-6.4;-0.5;-6.0
