ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
381;Alle economische activiteit en woningen;Beekdaelen;2017;2248.0;9977.0
382;Alle economische activiteit en woningen;Beekdaelen;2018;2914.0;13794.0
383;Alle economische activiteit en woningen;Beekdaelen;2019;3746.0;19031.0
384;Alle economische activiteit en woningen;Beemster;2012;64.0;399.0
385;Alle economische activiteit en woningen;Beemster;2013;135.0;743.0
386;Alle economische activiteit en woningen;Beemster;2014;177.0;948.0
387;Alle economische activiteit en woningen;Beemster;2015;241.0;1291.0
388;Alle economische activiteit en woningen;Beemster;2016;363.0;1976.0
389;Alle economische activiteit en woningen;Beemster;2017;451.0;2580.0
390;Alle economische activiteit en woningen;Beemster;2018;541.0;2923.0
391;Alle economische activiteit en woningen;Beemster;2019;778.0;4245.0
392;Alle economische activiteit en woningen;Beesel;2012;81.0;470.0
393;Alle economische activiteit en woningen;Beesel;2013;168.0;818.0
394;Alle economische activiteit en woningen;Beesel;2014;220.0;1116.0
395;Alle economische activiteit en woningen;Beesel;2015;428.0;1878.0
396;Alle economische activiteit en woningen;Beesel;2016;606.0;2574.0
397;Alle economische activiteit en woningen;Beesel;2017;775.0;3273.0
398;Alle economische activiteit en woningen;Beesel;2018;967.0;4399.0
399;Alle economische activiteit en woningen;Beesel;2019;1226.0;6444.0
400;Alle economische activiteit en woningen;Berg en Dal;2012;154.0;473.0
401;Alle economische activiteit en woningen;Berg en Dal;2013;360.0;1507.0
402;Alle economische activiteit en woningen;Berg en Dal;2014;550.0;2573.0
403;Alle economische activiteit en woningen;Berg en Dal;2015;731.0;3427.0
404;Alle economische activiteit en woningen;Berg en Dal;2016;877.0;4187.0
405;Alle economische activiteit en woningen;Berg en Dal;2017;1179.0;5465.0
406;Alle economische activiteit en woningen;Berg en Dal;2018;1857.0;8323.0
407;Alle economische activiteit en woningen;Berg en Dal;2019;2466.0;12203.0
408;Alle economische activiteit en woningen;Bergeijk;2012;76.0;460.0
409;Alle economische activiteit en woningen;Bergeijk;2013;198.0;1114.0
410;Alle economische activiteit en woningen;Bergeijk;2014;302.0;1694.0
411;Alle economische activiteit en woningen;Bergeijk;2015;398.0;2540.0
412;Alle economische activiteit en woningen;Bergeijk;2016;512.0;4451.0
413;Alle economische activiteit en woningen;Bergeijk;2017;662.0;5386.0
414;Alle economische activiteit en woningen;Bergeijk;2018;976.0;9175.0
415;Alle economische activiteit en woningen;Bergeijk;2019;1447.0;15222.0
416;Alle economische activiteit en woningen;Bergen (L.);2012;;
417;Alle economische activiteit en woningen;Bergen (L.);2013;162.0;792.0
418;Alle economische activiteit en woningen;Bergen (L.);2014;215.0;1072.0
419;Alle economische activiteit en woningen;Bergen (L.);2015;285.0;1637.0
420;Alle economische activiteit en woningen;Bergen (L.);2016;398.0;2265.0
421;Alle economische activiteit en woningen;Bergen (L.);2017;530.0;3150.0
422;Alle economische activiteit en woningen;Bergen (L.);2018;683.0;4020.0
423;Alle economische activiteit en woningen;Bergen (L.);2019;943.0;7142.0
424;Alle economische activiteit en woningen;Bergen (NH.);2012;193.0;410.0
425;Alle economische activiteit en woningen;Bergen (NH.);2013;489.0;1345.0
426;Alle economische activiteit en woningen;Bergen (NH.);2014;733.0;2082.0
427;Alle economische activiteit en woningen;Bergen (NH.);2015;875.0;2843.0
428;Alle economische activiteit en woningen;Bergen (NH.);2016;1053.0;3869.0
429;Alle economische activiteit en woningen;Bergen (NH.);2017;1408.0;5434.0
430;Alle economische activiteit en woningen;Bergen (NH.);2018;2456.0;9108.0
431;Alle economische activiteit en woningen;Bergen (NH.);2019;3231.0;13362.0
432;Alle economische activiteit en woningen;Bergen op Zoom;2012;803.0;1398.0
433;Alle economische activiteit en woningen;Bergen op Zoom;2013;1530.0;2763.0
434;Alle economische activiteit en woningen;Bergen op Zoom;2014;2005.0;4152.0
435;Alle economische activiteit en woningen;Bergen op Zoom;2015;2428.0;5214.0
436;Alle economische activiteit en woningen;Bergen op Zoom;2016;2787.0;6393.0
437;Alle economische activiteit en woningen;Bergen op Zoom;2017;3347.0;8258.0
438;Alle economische activiteit en woningen;Bergen op Zoom;2018;3981.0;11372.0
439;Alle economische activiteit en woningen;Bergen op Zoom;2019;5001.0;17019.0
440;Alle economische activiteit en woningen;Berkelland;2012;266.0;1472.0
441;Alle economische activiteit en woningen;Berkelland;2013;671.0;3835.0
442;Alle economische activiteit en woningen;Berkelland;2014;1020.0;5824.0
443;Alle economische activiteit en woningen;Berkelland;2015;1443.0;7878.0
444;Alle economische activiteit en woningen;Berkelland;2016;1861.0;9775.0
445;Alle economische activiteit en woningen;Berkelland;2017;2306.0;12177.0
446;Alle economische activiteit en woningen;Berkelland;2018;3001.0;18211.0
447;Alle economische activiteit en woningen;Berkelland;2019;3676.0;23547.0
448;Alle economische activiteit en woningen;Bernheze;2012;155.0;797.0
449;Alle economische activiteit en woningen;Bernheze;2013;317.0;1795.0
450;Alle economische activiteit en woningen;Bernheze;2014;452.0;2470.0
451;Alle economische activiteit en woningen;Bernheze;2015;598.0;4075.0
452;Alle economische activiteit en woningen;Bernheze;2016;761.0;5841.0
453;Alle economische activiteit en woningen;Bernheze;2017;1015.0;7271.0
454;Alle economische activiteit en woningen;Bernheze;2018;1393.0;11518.0
455;Alle economische activiteit en woningen;Bernheze;2019;2189.0;19388.0
456;Alle economische activiteit en woningen;Best;2012;93.0;470.0
457;Alle economische activiteit en woningen;Best;2013;318.0;1451.0
458;Alle economische activiteit en woningen;Best;2014;497.0;2056.0
459;Alle economische activiteit en woningen;Best;2015;640.0;2937.0
460;Alle economische activiteit en woningen;Best;2016;793.0;3844.0
461;Alle economische activiteit en woningen;Best;2017;1096.0;5711.0
462;Alle economische activiteit en woningen;Best;2018;1661.0;9038.0
463;Alle economische activiteit en woningen;Best;2019;2639.0;21491.0
464;Alle economische activiteit en woningen;Beuningen;2012;;
465;Alle economische activiteit en woningen;Beuningen;2013;234.0;992.0
466;Alle economische activiteit en woningen;Beuningen;2014;364.0;1611.0
467;Alle economische activiteit en woningen;Beuningen;2015;478.0;2238.0
468;Alle economische activiteit en woningen;Beuningen;2016;601.0;2795.0
469;Alle economische activiteit en woningen;Beuningen;2017;1022.0;4200.0
470;Alle economische activiteit en woningen;Beuningen;2018;1356.0;6432.0
471;Alle economische activiteit en woningen;Beuningen;2019;1752.0;9342.0
472;Alle economische activiteit en woningen;Beverwijk;2012;104.0;184.0
473;Alle economische activiteit en woningen;Beverwijk;2013;207.0;462.0
474;Alle economische activiteit en woningen;Beverwijk;2014;323.0;1327.0
475;Alle economische activiteit en woningen;Beverwijk;2015;454.0;1938.0
476;Alle economische activiteit en woningen;Beverwijk;2016;600.0;2579.0
477;Alle economische activiteit en woningen;Beverwijk;2017;1072.0;3953.0
478;Alle economische activiteit en woningen;Beverwijk;2018;1292.0;5015.0
479;Alle economische activiteit en woningen;Beverwijk;2019;2221.0;8639.0
480;Alle economische activiteit en woningen;De Bilt;2012;195.0;472.0
481;Alle economische activiteit en woningen;De Bilt;2013;361.0;1050.0
482;Alle economische activiteit en woningen;De Bilt;2014;507.0;1570.0
483;Alle economische activiteit en woningen;De Bilt;2015;677.0;2331.0
484;Alle economische activiteit en woningen;De Bilt;2016;839.0;3477.0
485;Alle economische activiteit en woningen;De Bilt;2017;1043.0;4378.0
486;Alle economische activiteit en woningen;De Bilt;2018;1357.0;5706.0
487;Alle economische activiteit en woningen;De Bilt;2019;1774.0;8234.0
488;Alle economische activiteit en woningen;Bladel;2012;168.0;893.0
489;Alle economische activiteit en woningen;Bladel;2013;291.0;1501.0
490;Alle economische activiteit en woningen;Bladel;2014;465.0;2758.0
491;Alle economische activiteit en woningen;Bladel;2015;567.0;3344.0
492;Alle economische activiteit en woningen;Bladel;2016;644.0;3977.0
493;Alle economische activiteit en woningen;Bladel;2017;810.0;5722.0
494;Alle economische activiteit en woningen;Bladel;2018;1033.0;7679.0
495;Alle economische activiteit en woningen;Bladel;2019;1427.0;14162.0
496;Alle economische activiteit en woningen;Blaricum;2012;;
497;Alle economische activiteit en woningen;Blaricum;2013;34.0;81.0
498;Alle economische activiteit en woningen;Blaricum;2014;55.0;256.0
499;Alle economische activiteit en woningen;Blaricum;2015;82.0;350.0
500;Alle economische activiteit en woningen;Blaricum;2016;148.0;523.0
501;Alle economische activiteit en woningen;Blaricum;2017;224.0;929.0
502;Alle economische activiteit en woningen;Blaricum;2018;335.0;1323.0
503;Alle economische activiteit en woningen;Blaricum;2019;473.0;1928.0
504;Alle economische activiteit en woningen;Bloemendaal;2012;83.0;165.0
505;Alle economische activiteit en woningen;Bloemendaal;2013;151.0;387.0
506;Alle economische activiteit en woningen;Bloemendaal;2014;228.0;636.0
507;Alle economische activiteit en woningen;Bloemendaal;2015;333.0;1050.0
508;Alle economische activiteit en woningen;Bloemendaal;2016;416.0;1353.0
509;Alle economische activiteit en woningen;Bloemendaal;2017;500.0;1613.0
510;Alle economische activiteit en woningen;Bloemendaal;2018;691.0;2605.0
511;Alle economische activiteit en woningen;Bloemendaal;2019;873.0;3367.0
512;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2012;245.0;677.0
513;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2013;392.0;1418.0
514;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2014;544.0;2205.0
515;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2015;705.0;2970.0
516;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2016;870.0;3945.0
517;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2017;1122.0;5264.0
518;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2018;1562.0;9868.0
519;Alle economische activiteit en woningen;Bodegraven-Reeuwijk;2019;2447.0;15390.0
520;Alle economische activiteit en woningen;Boekel;2012;52.0;395.0
521;Alle economische activiteit en woningen;Boekel;2013;100.0;770.0
522;Alle economische activiteit en woningen;Boekel;2014;156.0;1085.0
523;Alle economische activiteit en woningen;Boekel;2015;250.0;2072.0
524;Alle economische activiteit en woningen;Boekel;2016;329.0;2979.0
525;Alle economische activiteit en woningen;Boekel;2017;439.0;4741.0
526;Alle economische activiteit en woningen;Boekel;2018;576.0;7281.0
527;Alle economische activiteit en woningen;Boekel;2019;853.0;13601.0
528;Alle economische activiteit en woningen;Borger-Odoorn;2012;206.0;1399.0
529;Alle economische activiteit en woningen;Borger-Odoorn;2013;449.0;3253.0
530;Alle economische activiteit en woningen;Borger-Odoorn;2014;674.0;4645.0
531;Alle economische activiteit en woningen;Borger-Odoorn;2015;955.0;7581.0
532;Alle economische activiteit en woningen;Borger-Odoorn;2016;1408.0;9250.0
533;Alle economische activiteit en woningen;Borger-Odoorn;2017;1871.0;11255.0
534;Alle economische activiteit en woningen;Borger-Odoorn;2018;2305.0;14345.0
535;Alle economische activiteit en woningen;Borger-Odoorn;2019;2936.0;19834.0
536;Alle economische activiteit en woningen;Borne;2012;87.0;308.0
537;Alle economische activiteit en woningen;Borne;2013;216.0;790.0
538;Alle economische activiteit en woningen;Borne;2014;338.0;1310.0
539;Alle economische activiteit en woningen;Borne;2015;617.0;2506.0
540;Alle economische activiteit en woningen;Borne;2016;782.0;3645.0
541;Alle economische activiteit en woningen;Borne;2017;1015.0;4590.0
542;Alle economische activiteit en woningen;Borne;2018;1279.0;5777.0
543;Alle economische activiteit en woningen;Borne;2019;1739.0;8584.0
544;Alle economische activiteit en woningen;Borsele;2012;168.0;754.0
545;Alle economische activiteit en woningen;Borsele;2013;429.0;2094.0
546;Alle economische activiteit en woningen;Borsele;2014;872.0;3592.0
547;Alle economische activiteit en woningen;Borsele;2015;1231.0;5212.0
548;Alle economische activiteit en woningen;Borsele;2016;1649.0;6507.0
549;Alle economische activiteit en woningen;Borsele;2017;2123.0;8252.0
550;Alle economische activiteit en woningen;Borsele;2018;2529.0;77915.0
551;Alle economische activiteit en woningen;Borsele;2019;3060.0;82631.0
552;Alle economische activiteit en woningen;Boxmeer;2012;189.0;1111.0
553;Alle economische activiteit en woningen;Boxmeer;2013;356.0;1958.0
554;Alle economische activiteit en woningen;Boxmeer;2014;500.0;2883.0
555;Alle economische activiteit en woningen;Boxmeer;2015;703.0;4071.0
556;Alle economische activiteit en woningen;Boxmeer;2016;916.0;5530.0
557;Alle economische activiteit en woningen;Boxmeer;2017;1153.0;8025.0
558;Alle economische activiteit en woningen;Boxmeer;2018;1595.0;16120.0
559;Alle economische activiteit en woningen;Boxmeer;2019;2345.0;21539.0
560;Alle economische activiteit en woningen;Boxtel;2012;207.0;855.0
561;Alle economische activiteit en woningen;Boxtel;2013;465.0;2025.0
562;Alle economische activiteit en woningen;Boxtel;2014;726.0;2978.0
563;Alle economische activiteit en woningen;Boxtel;2015;937.0;3861.0
564;Alle economische activiteit en woningen;Boxtel;2016;1212.0;4942.0
565;Alle economische activiteit en woningen;Boxtel;2017;1439.0;5963.0
566;Alle economische activiteit en woningen;Boxtel;2018;1840.0;8604.0
567;Alle economische activiteit en woningen;Boxtel;2019;2401.0;12893.0
568;Alle economische activiteit en woningen;Breda;2012;517.0;1676.0
569;Alle economische activiteit en woningen;Breda;2013;1044.0;3883.0
570;Alle economische activiteit en woningen;Breda;2014;1495.0;6333.0
571;Alle economische activiteit en woningen;Breda;2015;1992.0;8500.0
572;Alle economische activiteit en woningen;Breda;2016;2577.0;13403.0
573;Alle economische activiteit en woningen;Breda;2017;3269.0;17580.0
574;Alle economische activiteit en woningen;Breda;2018;4657.0;27045.0
575;Alle economische activiteit en woningen;Breda;2019;6439.0;42212.0
576;Alle economische activiteit en woningen;Brielle;2012;;
577;Alle economische activiteit en woningen;Brielle;2013;151.0;384.0
578;Alle economische activiteit en woningen;Brielle;2014;278.0;785.0
579;Alle economische activiteit en woningen;Brielle;2015;366.0;1434.0
580;Alle economische activiteit en woningen;Brielle;2016;430.0;1770.0
581;Alle economische activiteit en woningen;Brielle;2017;562.0;2274.0
582;Alle economische activiteit en woningen;Brielle;2018;709.0;3134.0
583;Alle economische activiteit en woningen;Brielle;2019;997.0;4866.0
584;Alle economische activiteit en woningen;Bronckhorst;2012;310.0;1365.0
585;Alle economische activiteit en woningen;Bronckhorst;2013;675.0;3429.0
586;Alle economische activiteit en woningen;Bronckhorst;2014;1068.0;5138.0
587;Alle economische activiteit en woningen;Bronckhorst;2015;1303.0;6252.0
588;Alle economische activiteit en woningen;Bronckhorst;2016;1629.0;9721.0
589;Alle economische activiteit en woningen;Bronckhorst;2017;1967.0;11789.0
590;Alle economische activiteit en woningen;Bronckhorst;2018;2586.0;15622.0
591;Alle economische activiteit en woningen;Bronckhorst;2019;3177.0;23039.0
592;Alle economische activiteit en woningen;Brummen;2012;104.0;383.0
593;Alle economische activiteit en woningen;Brummen;2013;273.0;1096.0
594;Alle economische activiteit en woningen;Brummen;2014;396.0;1555.0
595;Alle economische activiteit en woningen;Brummen;2015;558.0;2282.0
596;Alle economische activiteit en woningen;Brummen;2016;635.0;2851.0
597;Alle economische activiteit en woningen;Brummen;2017;887.0;4022.0
598;Alle economische activiteit en woningen;Brummen;2018;1203.0;5438.0
599;Alle economische activiteit en woningen;Brummen;2019;1500.0;7476.0
600;Alle economische activiteit en woningen;Brunssum;2012;167.0;430.0
601;Alle economische activiteit en woningen;Brunssum;2013;293.0;851.0
602;Alle economische activiteit en woningen;Brunssum;2014;376.0;1155.0
603;Alle economische activiteit en woningen;Brunssum;2015;607.0;2078.0
