ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
7500;Brommobiel;Eindhoven;2019;154.0;1.0
7501;Brommobiel;Eindhoven;2020;160.0;1.0
7502;Brommobiel;Eindhoven;2021;179.0;1.0
7503;Brommobiel;Eindhoven;2022;182.0;1.0
7504;Brommobiel;Eindhoven;2023;193.0;1.0
7505;Brommobiel;Eindhoven;2024;215.0;1.0
7506;Brommobiel;Elburg;2019;35.0;2.0
7507;Brommobiel;Elburg;2020;33.0;1.0
7508;Brommobiel;Elburg;2021;29.0;1.0
7509;Brommobiel;Elburg;2022;30.0;1.0
7510;Brommobiel;Elburg;2023;33.0;1.0
7511;Brommobiel;Elburg;2024;41.0;2.0
7512;Brommobiel;Emmen;2019;127.0;1.0
7513;Brommobiel;Emmen;2020;134.0;1.0
7514;Brommobiel;Emmen;2021;130.0;1.0
7515;Brommobiel;Emmen;2022;131.0;1.0
7516;Brommobiel;Emmen;2023;121.0;1.0
7517;Brommobiel;Emmen;2024;149.0;1.0
7518;Brommobiel;Enkhuizen;2019;18.0;1.0
7519;Brommobiel;Enkhuizen;2020;22.0;1.0
7520;Brommobiel;Enkhuizen;2021;21.0;1.0
7521;Brommobiel;Enkhuizen;2022;23.0;1.0
7522;Brommobiel;Enkhuizen;2023;24.0;1.0
7523;Brommobiel;Enkhuizen;2024;21.0;1.0
7524;Brommobiel;Enschede;2019;136.0;1.0
7525;Brommobiel;Enschede;2020;135.0;1.0
7526;Brommobiel;Enschede;2021;137.0;1.0
7527;Brommobiel;Enschede;2022;138.0;1.0
7528;Brommobiel;Enschede;2023;136.0;1.0
7529;Brommobiel;Enschede;2024;141.0;1.0
7530;Brommobiel;Epe;2019;56.0;2.0
7531;Brommobiel;Epe;2020;47.0;1.0
7532;Brommobiel;Epe;2021;46.0;1.0
7533;Brommobiel;Epe;2022;50.0;2.0
7534;Brommobiel;Epe;2023;49.0;1.0
7535;Brommobiel;Epe;2024;51.0;2.0
7536;Brommobiel;Ermelo;2019;30.0;1.0
7537;Brommobiel;Ermelo;2020;27.0;1.0
7538;Brommobiel;Ermelo;2021;36.0;1.0
7539;Brommobiel;Ermelo;2022;34.0;1.0
7540;Brommobiel;Ermelo;2023;35.0;1.0
7541;Brommobiel;Ermelo;2024;37.0;1.0
7542;Brommobiel;Etten-Leur;2019;29.0;1.0
7543;Brommobiel;Etten-Leur;2020;33.0;1.0
7544;Brommobiel;Etten-Leur;2021;31.0;1.0
7545;Brommobiel;Etten-Leur;2022;32.0;1.0
7546;Brommobiel;Etten-Leur;2023;32.0;1.0
7547;Brommobiel;Etten-Leur;2024;34.0;1.0
7548;Brommobiel;De Fryske Marren;2019;85.0;2.0
7549;Brommobiel;De Fryske Marren;2020;78.0;2.0
7550;Brommobiel;De Fryske Marren;2021;74.0;1.0
7551;Brommobiel;De Fryske Marren;2022;74.0;1.0
7552;Brommobiel;De Fryske Marren;2023;64.0;1.0
7553;Brommobiel;De Fryske Marren;2024;75.0;1.0
7554;Brommobiel;Geertruidenberg;2019;40.0;2.0
7555;Brommobiel;Geertruidenberg;2020;39.0;2.0
7556;Brommobiel;Geertruidenberg;2021;43.0;2.0
7557;Brommobiel;Geertruidenberg;2022;40.0;2.0
7558;Brommobiel;Geertruidenberg;2023;38.0;2.0
7559;Brommobiel;Geertruidenberg;2024;34.0;2.0
7560;Brommobiel;Geldrop-Mierlo;2019;38.0;1.0
7561;Brommobiel;Geldrop-Mierlo;2020;35.0;1.0
7562;Brommobiel;Geldrop-Mierlo;2021;41.0;1.0
7563;Brommobiel;Geldrop-Mierlo;2022;50.0;1.0
7564;Brommobiel;Geldrop-Mierlo;2023;42.0;1.0
7565;Brommobiel;Geldrop-Mierlo;2024;51.0;1.0
7566;Brommobiel;Gemert-Bakel;2019;41.0;1.0
7567;Brommobiel;Gemert-Bakel;2020;42.0;1.0
7568;Brommobiel;Gemert-Bakel;2021;43.0;1.0
7569;Brommobiel;Gemert-Bakel;2022;43.0;1.0
7570;Brommobiel;Gemert-Bakel;2023;36.0;1.0
7571;Brommobiel;Gemert-Bakel;2024;36.0;1.0
7572;Brommobiel;Gennep;2019;24.0;1.0
7573;Brommobiel;Gennep;2020;25.0;1.0
7574;Brommobiel;Gennep;2021;28.0;2.0
7575;Brommobiel;Gennep;2022;30.0;2.0
7576;Brommobiel;Gennep;2023;29.0;2.0
7577;Brommobiel;Gennep;2024;28.0;2.0
7578;Brommobiel;Gilze en Rijen;2019;16.0;1.0
7579;Brommobiel;Gilze en Rijen;2020;18.0;1.0
7580;Brommobiel;Gilze en Rijen;2021;16.0;1.0
7581;Brommobiel;Gilze en Rijen;2022;11.0;0.0
7582;Brommobiel;Gilze en Rijen;2023;12.0;0.0
7583;Brommobiel;Gilze en Rijen;2024;20.0;1.0
7584;Brommobiel;Goeree-Overflakkee;2019;88.0;2.0
7585;Brommobiel;Goeree-Overflakkee;2020;88.0;2.0
7586;Brommobiel;Goeree-Overflakkee;2021;83.0;2.0
7587;Brommobiel;Goeree-Overflakkee;2022;83.0;2.0
7588;Brommobiel;Goeree-Overflakkee;2023;86.0;2.0
7589;Brommobiel;Goeree-Overflakkee;2024;90.0;2.0
7590;Brommobiel;Goes;2019;33.0;1.0
7591;Brommobiel;Goes;2020;39.0;1.0
7592;Brommobiel;Goes;2021;31.0;1.0
7593;Brommobiel;Goes;2022;36.0;1.0
7594;Brommobiel;Goes;2023;34.0;1.0
7595;Brommobiel;Goes;2024;83.0;2.0
7596;Brommobiel;Goirle;2019;17.0;1.0
7597;Brommobiel;Goirle;2020;14.0;1.0
7598;Brommobiel;Goirle;2021;14.0;1.0
7599;Brommobiel;Goirle;2022;15.0;1.0
7600;Brommobiel;Goirle;2023;11.0;0.0
7601;Brommobiel;Goirle;2024;14.0;1.0
7602;Brommobiel;Gooise Meren;2019;46.0;1.0
7603;Brommobiel;Gooise Meren;2020;42.0;1.0
7604;Brommobiel;Gooise Meren;2021;50.0;1.0
7605;Brommobiel;Gooise Meren;2022;51.0;1.0
7606;Brommobiel;Gooise Meren;2023;48.0;1.0
7607;Brommobiel;Gooise Meren;2024;62.0;1.0
7608;Brommobiel;Gorinchem;2019;41.0;1.0
7609;Brommobiel;Gorinchem;2020;36.0;1.0
7610;Brommobiel;Gorinchem;2021;39.0;1.0
7611;Brommobiel;Gorinchem;2022;36.0;1.0
7612;Brommobiel;Gorinchem;2023;39.0;1.0
7613;Brommobiel;Gorinchem;2024;40.0;1.0
7614;Brommobiel;Gouda;2019;27.0;0.0
7615;Brommobiel;Gouda;2020;30.0;0.0
7616;Brommobiel;Gouda;2021;35.0;0.0
7617;Brommobiel;Gouda;2022;29.0;0.0
7618;Brommobiel;Gouda;2023;28.0;0.0
7619;Brommobiel;Gouda;2024;30.0;0.0
7620;Brommobiel;Grave;2019;10.0;1.0
7621;Brommobiel;Grave;2020;11.0;1.0
7622;Brommobiel;Grave;2021;11.0;1.0
7623;Brommobiel;Grave;2022;;
7624;Brommobiel;Grave;2023;;
7625;Brommobiel;Grave;2024;;
7626;Brommobiel;'s-Gravenhage (gemeente);2019;326.0;1.0
7627;Brommobiel;'s-Gravenhage (gemeente);2020;294.0;1.0
7628;Brommobiel;'s-Gravenhage (gemeente);2021;285.0;1.0
7629;Brommobiel;'s-Gravenhage (gemeente);2022;302.0;1.0
7630;Brommobiel;'s-Gravenhage (gemeente);2023;303.0;1.0
7631;Brommobiel;'s-Gravenhage (gemeente);2024;326.0;1.0
7632;Brommobiel;Groningen (gemeente);2019;122.0;1.0
7633;Brommobiel;Groningen (gemeente);2020;126.0;1.0
7634;Brommobiel;Groningen (gemeente);2021;125.0;1.0
7635;Brommobiel;Groningen (gemeente);2022;128.0;1.0
7636;Brommobiel;Groningen (gemeente);2023;131.0;1.0
7637;Brommobiel;Groningen (gemeente);2024;161.0;1.0
7638;Brommobiel;Gulpen-Wittem;2019;21.0;1.0
7639;Brommobiel;Gulpen-Wittem;2020;24.0;2.0
7640;Brommobiel;Gulpen-Wittem;2021;20.0;1.0
7641;Brommobiel;Gulpen-Wittem;2022;15.0;1.0
7642;Brommobiel;Gulpen-Wittem;2023;19.0;1.0
7643;Brommobiel;Gulpen-Wittem;2024;20.0;1.0
7644;Brommobiel;Haaksbergen;2019;13.0;1.0
7645;Brommobiel;Haaksbergen;2020;14.0;1.0
7646;Brommobiel;Haaksbergen;2021;12.0;0.0
7647;Brommobiel;Haaksbergen;2022;13.0;1.0
7648;Brommobiel;Haaksbergen;2023;10.0;0.0
7649;Brommobiel;Haaksbergen;2024;11.0;0.0
7650;Brommobiel;Haaren;2019;21.0;1.0
7651;Brommobiel;Haaren;2020;24.0;2.0
7652;Brommobiel;Haaren;2021;;
7653;Brommobiel;Haaren;2022;;
7654;Brommobiel;Haaren;2023;;
7655;Brommobiel;Haaren;2024;;
7656;Brommobiel;Haarlem;2019;109.0;1.0
7657;Brommobiel;Haarlem;2020;107.0;1.0
7658;Brommobiel;Haarlem;2021;112.0;1.0
7659;Brommobiel;Haarlem;2022;119.0;1.0
7660;Brommobiel;Haarlem;2023;128.0;1.0
7661;Brommobiel;Haarlem;2024;154.0;1.0
7662;Brommobiel;Haarlemmermeer;2019;114.0;1.0
7663;Brommobiel;Haarlemmermeer;2020;133.0;1.0
7664;Brommobiel;Haarlemmermeer;2021;129.0;1.0
7665;Brommobiel;Haarlemmermeer;2022;133.0;1.0
7666;Brommobiel;Haarlemmermeer;2023;148.0;1.0
7667;Brommobiel;Haarlemmermeer;2024;190.0;1.0
7668;Brommobiel;Halderberge;2019;30.0;1.0
7669;Brommobiel;Halderberge;2020;32.0;1.0
7670;Brommobiel;Halderberge;2021;30.0;1.0
7671;Brommobiel;Halderberge;2022;30.0;1.0
7672;Brommobiel;Halderberge;2023;34.0;1.0
7673;Brommobiel;Halderberge;2024;34.0;1.0
7674;Brommobiel;Hardenberg;2019;81.0;1.0
7675;Brommobiel;Hardenberg;2020;79.0;1.0
7676;Brommobiel;Hardenberg;2021;87.0;1.0
7677;Brommobiel;Hardenberg;2022;83.0;1.0
7678;Brommobiel;Hardenberg;2023;78.0;1.0
7679;Brommobiel;Hardenberg;2024;77.0;1.0
7680;Brommobiel;Harderwijk;2019;34.0;1.0
7681;Brommobiel;Harderwijk;2020;33.0;1.0
7682;Brommobiel;Harderwijk;2021;30.0;1.0
7683;Brommobiel;Harderwijk;2022;35.0;1.0
7684;Brommobiel;Harderwijk;2023;34.0;1.0
7685;Brommobiel;Harderwijk;2024;35.0;1.0
7686;Brommobiel;Hardinxveld-Giessendam;2019;26.0;1.0
7687;Brommobiel;Hardinxveld-Giessendam;2020;22.0;1.0
7688;Brommobiel;Hardinxveld-Giessendam;2021;23.0;1.0
7689;Brommobiel;Hardinxveld-Giessendam;2022;23.0;1.0
7690;Brommobiel;Hardinxveld-Giessendam;2023;22.0;1.0
7691;Brommobiel;Hardinxveld-Giessendam;2024;25.0;1.0
7692;Brommobiel;Harlingen;2019;39.0;2.0
7693;Brommobiel;Harlingen;2020;38.0;2.0
7694;Brommobiel;Harlingen;2021;39.0;2.0
7695;Brommobiel;Harlingen;2022;38.0;2.0
7696;Brommobiel;Harlingen;2023;35.0;2.0
7697;Brommobiel;Harlingen;2024;39.0;2.0
7698;Brommobiel;Hattem;2019;11.0;1.0
7699;Brommobiel;Hattem;2020;13.0;1.0
7700;Brommobiel;Hattem;2021;13.0;1.0
7701;Brommobiel;Hattem;2022;16.0;1.0
7702;Brommobiel;Hattem;2023;15.0;1.0
7703;Brommobiel;Hattem;2024;15.0;1.0
7704;Brommobiel;Heemskerk;2019;44.0;1.0
7705;Brommobiel;Heemskerk;2020;39.0;1.0
7706;Brommobiel;Heemskerk;2021;38.0;1.0
7707;Brommobiel;Heemskerk;2022;40.0;1.0
7708;Brommobiel;Heemskerk;2023;34.0;1.0
7709;Brommobiel;Heemskerk;2024;44.0;1.0
7710;Brommobiel;Heemstede;2019;18.0;1.0
7711;Brommobiel;Heemstede;2020;16.0;1.0
7712;Brommobiel;Heemstede;2021;19.0;1.0
7713;Brommobiel;Heemstede;2022;23.0;1.0
7714;Brommobiel;Heemstede;2023;28.0;1.0
7715;Brommobiel;Heemstede;2024;28.0;1.0
7716;Brommobiel;Heerde;2019;37.0;2.0
7717;Brommobiel;Heerde;2020;37.0;2.0
7718;Brommobiel;Heerde;2021;31.0;2.0
7719;Brommobiel;Heerde;2022;42.0;2.0
7720;Brommobiel;Heerde;2023;37.0;2.0
7721;Brommobiel;Heerde;2024;41.0;2.0
7722;Brommobiel;Heerenveen;2019;65.0;1.0
7723;Brommobiel;Heerenveen;2020;68.0;1.0
7724;Brommobiel;Heerenveen;2021;64.0;1.0
7725;Brommobiel;Heerenveen;2022;58.0;1.0
7726;Brommobiel;Heerenveen;2023;64.0;1.0
7727;Brommobiel;Heerenveen;2024;61.0;1.0
7728;Brommobiel;Heerhugowaard;2019;31.0;1.0
7729;Brommobiel;Heerhugowaard;2020;37.0;1.0
7730;Brommobiel;Heerhugowaard;2021;36.0;1.0
7731;Brommobiel;Heerhugowaard;2022;;
7732;Brommobiel;Heerhugowaard;2023;;
7733;Brommobiel;Heerhugowaard;2024;;
7734;Brommobiel;Heerlen;2019;202.0;2.0
7735;Brommobiel;Heerlen;2020;192.0;2.0
7736;Brommobiel;Heerlen;2021;192.0;2.0
7737;Brommobiel;Heerlen;2022;198.0;2.0
7738;Brommobiel;Heerlen;2023;205.0;2.0
7739;Brommobiel;Heerlen;2024;201.0;2.0
7740;Brommobiel;Heeze-Leende;2019;13.0;1.0
7741;Brommobiel;Heeze-Leende;2020;13.0;1.0
7742;Brommobiel;Heeze-Leende;2021;11.0;1.0
7743;Brommobiel;Heeze-Leende;2022;14.0;1.0
7744;Brommobiel;Heeze-Leende;2023;13.0;1.0
7745;Brommobiel;Heeze-Leende;2024;15.0;1.0
7746;Brommobiel;Heiloo;2019;13.0;1.0
7747;Brommobiel;Heiloo;2020;14.0;1.0
7748;Brommobiel;Heiloo;2021;13.0;1.0
7749;Brommobiel;Heiloo;2022;12.0;0.0
7750;Brommobiel;Heiloo;2023;12.0;0.0
7751;Brommobiel;Heiloo;2024;18.0;1.0
7752;Brommobiel;Den Helder;2019;77.0;1.0
7753;Brommobiel;Den Helder;2020;72.0;1.0
7754;Brommobiel;Den Helder;2021;76.0;1.0
7755;Brommobiel;Den Helder;2022;90.0;2.0
7756;Brommobiel;Den Helder;2023;98.0;2.0
7757;Brommobiel;Den Helder;2024;94.0;2.0
7758;Brommobiel;Hellendoorn;2019;31.0;1.0
7759;Brommobiel;Hellendoorn;2020;32.0;1.0
7760;Brommobiel;Hellendoorn;2021;34.0;1.0
7761;Brommobiel;Hellendoorn;2022;27.0;1.0
7762;Brommobiel;Hellendoorn;2023;30.0;1.0
7763;Brommobiel;Hellendoorn;2024;33.0;1.0
7764;Brommobiel;Hellevoetsluis;2019;40.0;1.0
7765;Brommobiel;Hellevoetsluis;2020;45.0;1.0
7766;Brommobiel;Hellevoetsluis;2021;50.0;1.0
7767;Brommobiel;Hellevoetsluis;2022;49.0;1.0
7768;Brommobiel;Hellevoetsluis;2023;;
7769;Brommobiel;Hellevoetsluis;2024;;
7770;Brommobiel;Helmond;2019;95.0;1.0
7771;Brommobiel;Helmond;2020;102.0;1.0
7772;Brommobiel;Helmond;2021;92.0;1.0
7773;Brommobiel;Helmond;2022;86.0;1.0
7774;Brommobiel;Helmond;2023;94.0;1.0
7775;Brommobiel;Helmond;2024;105.0;1.0
7776;Brommobiel;Hendrik-Ido-Ambacht;2019;15.0;0.0
7777;Brommobiel;Hendrik-Ido-Ambacht;2020;18.0;1.0
7778;Brommobiel;Hendrik-Ido-Ambacht;2021;19.0;1.0
7779;Brommobiel;Hendrik-Ido-Ambacht;2022;24.0;1.0
7780;Brommobiel;Hendrik-Ido-Ambacht;2023;26.0;1.0
7781;Brommobiel;Hendrik-Ido-Ambacht;2024;33.0;1.0
7782;Brommobiel;Hengelo (O.);2019;51.0;1.0
7783;Brommobiel;Hengelo (O.);2020;65.0;1.0
7784;Brommobiel;Hengelo (O.);2021;79.0;1.0
7785;Brommobiel;Hengelo (O.);2022;78.0;1.0
7786;Brommobiel;Hengelo (O.);2023;69.0;1.0
7787;Brommobiel;Hengelo (O.);2024;64.0;1.0
7788;Brommobiel;'s-Hertogenbosch;2019;158.0;1.0
7789;Brommobiel;'s-Hertogenbosch;2020;146.0;1.0
7790;Brommobiel;'s-Hertogenbosch;2021;148.0;1.0
7791;Brommobiel;'s-Hertogenbosch;2022;156.0;1.0
7792;Brommobiel;'s-Hertogenbosch;2023;154.0;1.0
7793;Brommobiel;'s-Hertogenbosch;2024;173.0;1.0
7794;Brommobiel;Heumen;2019;13.0;1.0
7795;Brommobiel;Heumen;2020;11.0;1.0
7796;Brommobiel;Heumen;2021;17.0;1.0
7797;Brommobiel;Heumen;2022;20.0;1.0
7798;Brommobiel;Heumen;2023;16.0;1.0
7799;Brommobiel;Heumen;2024;21.0;1.0
7800;Brommobiel;Heusden;2019;83.0;2.0
7801;Brommobiel;Heusden;2020;72.0;2.0
7802;Brommobiel;Heusden;2021;72.0;2.0
7803;Brommobiel;Heusden;2022;69.0;2.0
7804;Brommobiel;Heusden;2023;67.0;1.0
7805;Brommobiel;Heusden;2024;69.0;1.0
7806;Brommobiel;Hillegom;2019;33.0;2.0
7807;Brommobiel;Hillegom;2020;32.0;1.0
7808;Brommobiel;Hillegom;2021;33.0;1.0
7809;Brommobiel;Hillegom;2022;35.0;2.0
7810;Brommobiel;Hillegom;2023;33.0;1.0
7811;Brommobiel;Hillegom;2024;32.0;1.0
7812;Brommobiel;Hilvarenbeek;2019;23.0;1.0
7813;Brommobiel;Hilvarenbeek;2020;20.0;1.0
7814;Brommobiel;Hilvarenbeek;2021;19.0;1.0
7815;Brommobiel;Hilvarenbeek;2022;22.0;1.0
7816;Brommobiel;Hilvarenbeek;2023;27.0;2.0
7817;Brommobiel;Hilvarenbeek;2024;28.0;2.0
7818;Brommobiel;Hilversum;2019;75.0;1.0
7819;Brommobiel;Hilversum;2020;72.0;1.0
7820;Brommobiel;Hilversum;2021;82.0;1.0
7821;Brommobiel;Hilversum;2022;77.0;1.0
7822;Brommobiel;Hilversum;2023;66.0;1.0
7823;Brommobiel;Hilversum;2024;82.0;1.0
7824;Brommobiel;Hoeksche Waard;2019;122.0;1.0
7825;Brommobiel;Hoeksche Waard;2020;123.0;1.0
7826;Brommobiel;Hoeksche Waard;2021;117.0;1.0
7827;Brommobiel;Hoeksche Waard;2022;119.0;1.0
7828;Brommobiel;Hoeksche Waard;2023;116.0;1.0
7829;Brommobiel;Hoeksche Waard;2024;136.0;2.0
7830;Brommobiel;Hof van Twente;2019;52.0;1.0
7831;Brommobiel;Hof van Twente;2020;56.0;2.0
7832;Brommobiel;Hof van Twente;2021;44.0;1.0
7833;Brommobiel;Hof van Twente;2022;49.0;1.0
7834;Brommobiel;Hof van Twente;2023;55.0;2.0
7835;Brommobiel;Hof van Twente;2024;63.0;2.0
7836;Brommobiel;Het Hogeland;2019;86.0;2.0
7837;Brommobiel;Het Hogeland;2020;83.0;2.0
7838;Brommobiel;Het Hogeland;2021;76.0;2.0
7839;Brommobiel;Het Hogeland;2022;85.0;2.0
7840;Brommobiel;Het Hogeland;2023;89.0;2.0
7841;Brommobiel;Het Hogeland;2024;96.0;2.0
7842;Brommobiel;Hollands Kroon;2019;99.0;2.0
7843;Brommobiel;Hollands Kroon;2020;99.0;2.0
7844;Brommobiel;Hollands Kroon;2021;101.0;2.0
7845;Brommobiel;Hollands Kroon;2022;111.0;2.0
7846;Brommobiel;Hollands Kroon;2023;104.0;2.0
7847;Brommobiel;Hollands Kroon;2024;114.0;2.0
7848;Brommobiel;Hoogeveen;2019;84.0;2.0
7849;Brommobiel;Hoogeveen;2020;77.0;1.0
7850;Brommobiel;Hoogeveen;2021;84.0;2.0
7851;Brommobiel;Hoogeveen;2022;83.0;1.0
7852;Brommobiel;Hoogeveen;2023;90.0;2.0
7853;Brommobiel;Hoogeveen;2024;94.0;2.0
7854;Brommobiel;Hoorn;2019;74.0;1.0
7855;Brommobiel;Hoorn;2020;72.0;1.0
7856;Brommobiel;Hoorn;2021;87.0;1.0
7857;Brommobiel;Hoorn;2022;84.0;1.0
7858;Brommobiel;Hoorn;2023;90.0;1.0
7859;Brommobiel;Hoorn;2024;82.0;1.0
7860;Brommobiel;Horst aan de Maas;2019;62.0;1.0
7861;Brommobiel;Horst aan de Maas;2020;59.0;1.0
7862;Brommobiel;Horst aan de Maas;2021;60.0;1.0
7863;Brommobiel;Horst aan de Maas;2022;73.0;2.0
7864;Brommobiel;Horst aan de Maas;2023;75.0;2.0
7865;Brommobiel;Horst aan de Maas;2024;76.0;2.0
7866;Brommobiel;Houten;2019;28.0;1.0
7867;Brommobiel;Houten;2020;30.0;1.0
7868;Brommobiel;Houten;2021;29.0;1.0
7869;Brommobiel;Houten;2022;28.0;1.0
7870;Brommobiel;Houten;2023;37.0;1.0
7871;Brommobiel;Houten;2024;59.0;1.0
7872;Brommobiel;Huizen;2019;41.0;1.0
7873;Brommobiel;Huizen;2020;39.0;1.0
7874;Brommobiel;Huizen;2021;35.0;1.0
7875;Brommobiel;Huizen;2022;38.0;1.0
7876;Brommobiel;Huizen;2023;41.0;1.0
7877;Brommobiel;Huizen;2024;48.0;1.0
7878;Brommobiel;Hulst;2019;51.0;2.0
7879;Brommobiel;Hulst;2020;54.0;2.0
7880;Brommobiel;Hulst;2021;57.0;2.0
7881;Brommobiel;Hulst;2022;59.0;2.0
7882;Brommobiel;Hulst;2023;56.0;2.0
7883;Brommobiel;Hulst;2024;52.0;2.0
7884;Brommobiel;IJsselstein;2019;34.0;1.0
7885;Brommobiel;IJsselstein;2020;31.0;1.0
7886;Brommobiel;IJsselstein;2021;29.0;1.0
7887;Brommobiel;IJsselstein;2022;31.0;1.0
7888;Brommobiel;IJsselstein;2023;30.0;1.0
7889;Brommobiel;IJsselstein;2024;34.0;1.0
7890;Brommobiel;Kaag en Braassem;2019;33.0;1.0
7891;Brommobiel;Kaag en Braassem;2020;33.0;1.0
7892;Brommobiel;Kaag en Braassem;2021;35.0;1.0
7893;Brommobiel;Kaag en Braassem;2022;31.0;1.0
7894;Brommobiel;Kaag en Braassem;2023;29.0;1.0
7895;Brommobiel;Kaag en Braassem;2024;30.0;1.0
7896;Brommobiel;Kampen;2019;39.0;1.0
7897;Brommobiel;Kampen;2020;36.0;1.0
7898;Brommobiel;Kampen;2021;38.0;1.0
7899;Brommobiel;Kampen;2022;42.0;1.0
7900;Brommobiel;Kampen;2023;44.0;1.0
7901;Brommobiel;Kampen;2024;49.0;1.0
7902;Brommobiel;Kapelle;2019;10.0;1.0
7903;Brommobiel;Kapelle;2020;10.0;1.0
7904;Brommobiel;Kapelle;2021;10.0;1.0
7905;Brommobiel;Kapelle;2022;10.0;1.0
7906;Brommobiel;Kapelle;2023;13.0;1.0
7907;Brommobiel;Kapelle;2024;13.0;1.0
7908;Brommobiel;Katwijk;2019;66.0;1.0
7909;Brommobiel;Katwijk;2020;61.0;1.0
7910;Brommobiel;Katwijk;2021;59.0;1.0
7911;Brommobiel;Katwijk;2022;61.0;1.0
7912;Brommobiel;Katwijk;2023;63.0;1.0
7913;Brommobiel;Katwijk;2024;81.0;1.0
7914;Brommobiel;Kerkrade;2019;100.0;2.0
7915;Brommobiel;Kerkrade;2020;105.0;2.0
7916;Brommobiel;Kerkrade;2021;109.0;2.0
7917;Brommobiel;Kerkrade;2022;104.0;2.0
7918;Brommobiel;Kerkrade;2023;104.0;2.0
7919;Brommobiel;Kerkrade;2024;97.0;2.0
7920;Brommobiel;Koggenland;2019;27.0;1.0
7921;Brommobiel;Koggenland;2020;35.0;2.0
7922;Brommobiel;Koggenland;2021;28.0;1.0
7923;Brommobiel;Koggenland;2022;29.0;1.0
7924;Brommobiel;Koggenland;2023;33.0;1.0
7925;Brommobiel;Koggenland;2024;33.0;1.0
7926;Brommobiel;Krimpen aan den IJssel;2019;28.0;1.0
7927;Brommobiel;Krimpen aan den IJssel;2020;26.0;1.0
7928;Brommobiel;Krimpen aan den IJssel;2021;27.0;1.0
7929;Brommobiel;Krimpen aan den IJssel;2022;33.0;1.0
7930;Brommobiel;Krimpen aan den IJssel;2023;34.0;1.0
7931;Brommobiel;Krimpen aan den IJssel;2024;39.0;1.0
7932;Brommobiel;Krimpenerwaard;2019;63.0;1.0
7933;Brommobiel;Krimpenerwaard;2020;65.0;1.0
7934;Brommobiel;Krimpenerwaard;2021;64.0;1.0
7935;Brommobiel;Krimpenerwaard;2022;78.0;1.0
7936;Brommobiel;Krimpenerwaard;2023;79.0;1.0
7937;Brommobiel;Krimpenerwaard;2024;85.0;1.0
7938;Brommobiel;Laarbeek;2019;34.0;2.0
7939;Brommobiel;Laarbeek;2020;33.0;1.0
7940;Brommobiel;Laarbeek;2021;31.0;1.0
7941;Brommobiel;Laarbeek;2022;34.0;1.0
7942;Brommobiel;Laarbeek;2023;35.0;2.0
7943;Brommobiel;Laarbeek;2024;32.0;1.0
7944;Brommobiel;Landerd;2019;17.0;1.0
7945;Brommobiel;Landerd;2020;12.0;1.0
7946;Brommobiel;Landerd;2021;13.0;1.0
7947;Brommobiel;Landerd;2022;;
7948;Brommobiel;Landerd;2023;;
7949;Brommobiel;Landerd;2024;;
7950;Brommobiel;Landgraaf;2019;84.0;2.0
7951;Brommobiel;Landgraaf;2020;76.0;2.0
7952;Brommobiel;Landgraaf;2021;80.0;2.0
7953;Brommobiel;Landgraaf;2022;93.0;3.0
7954;Brommobiel;Landgraaf;2023;85.0;2.0
7955;Brommobiel;Landgraaf;2024;90.0;2.0
7956;Brommobiel;Landsmeer;2019;7.0;1.0
7957;Brommobiel;Landsmeer;2020;9.0;1.0
7958;Brommobiel;Landsmeer;2021;9.0;1.0
7959;Brommobiel;Landsmeer;2022;9.0;1.0
7960;Brommobiel;Landsmeer;2023;16.0;1.0
7961;Brommobiel;Landsmeer;2024;26.0;2.0
7962;Brommobiel;Land van Cuijk;2019;;
7963;Brommobiel;Land van Cuijk;2020;;
7964;Brommobiel;Land van Cuijk;2021;;
7965;Brommobiel;Land van Cuijk;2022;134.0;1.0
7966;Brommobiel;Land van Cuijk;2023;138.0;2.0
7967;Brommobiel;Land van Cuijk;2024;126.0;1.0
7968;Brommobiel;Langedijk;2019;35.0;1.0
7969;Brommobiel;Langedijk;2020;36.0;1.0
7970;Brommobiel;Langedijk;2021;34.0;1.0
7971;Brommobiel;Langedijk;2022;;
7972;Brommobiel;Langedijk;2023;;
7973;Brommobiel;Langedijk;2024;;
7974;Brommobiel;Lansingerland;2019;42.0;1.0
7975;Brommobiel;Lansingerland;2020;48.0;1.0
7976;Brommobiel;Lansingerland;2021;48.0;1.0
7977;Brommobiel;Lansingerland;2022;41.0;1.0
7978;Brommobiel;Lansingerland;2023;41.0;1.0
7979;Brommobiel;Lansingerland;2024;41.0;1.0
7980;Brommobiel;Laren (NH.);2019;13.0;1.0
7981;Brommobiel;Laren (NH.);2020;12.0;1.0
7982;Brommobiel;Laren (NH.);2021;20.0;2.0
7983;Brommobiel;Laren (NH.);2022;21.0;2.0
7984;Brommobiel;Laren (NH.);2023;33.0;3.0
7985;Brommobiel;Laren (NH.);2024;41.0;4.0
7986;Brommobiel;Leeuwarden;2019;140.0;1.0
7987;Brommobiel;Leeuwarden;2020;120.0;1.0
7988;Brommobiel;Leeuwarden;2021;115.0;1.0
7989;Brommobiel;Leeuwarden;2022;113.0;1.0
7990;Brommobiel;Leeuwarden;2023;116.0;1.0
7991;Brommobiel;Leeuwarden;2024;119.0;1.0
7992;Brommobiel;Leiden;2019;65.0;1.0
