ID;Zuiveringstype;Kenmerken;Perioden;AantalRioolwaterzuiveringsinstallaties_1;CapaciteitVolgensNationaleRichtlijn_2;CapaciteitVolgensEURichtlijn_3
1355;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1991;41;;48.0
1356;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1992;35;;41.0
1357;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1993;33;;38.0
1358;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1994;29;;33.0
1359;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1995;29;;33.0
1360;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1996;27;;31.0
1361;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1997;25;;28.0
1362;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1998;23;;26.0
1363;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;1999;18;;20.0
1364;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2000;17;;18.0
1365;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2001;13;;16.0
1366;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2002;12;;15.0
1367;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2003;12;;15.0
1368;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2004;11;;14.0
1369;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2005;8;;11.0
1370;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2006;7;;10.0
1371;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2007;5;;9.0
1372;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2008;4;;7.0
1373;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2009;4;;7.0
1374;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2010;4;;7.0
1375;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2011;4;;7.0
1376;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2012;4;;7.0
1377;Totaal installaties;Cap. klasse EU: tot 2 000 i.e.;2013;4;;7.0
1378;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1981;158;;772.0
1379;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1985;145;;761.0
1380;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1990;138;;750.0
1381;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1991;132;;719.0
1382;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1992;130;;722.0
1383;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1993;123;;691.0
1384;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1994;119;;670.0
1385;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1995;115;;652.0
1386;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1996;112;;645.0
1387;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1997;108;;631.0
1388;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1998;103;;608.0
1389;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;1999;94;;554.0
1390;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2000;92;;543.0
1391;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2001;89;;528.0
1392;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2002;84;;509.0
1393;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2003;83;;499.0
1394;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2004;82;;497.0
1395;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2005;77;;459.0
1396;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2006;73;;433.0
1397;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2007;71;;430.0
1398;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2008;69;;421.0
1399;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2009;69;;421.0
1400;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2010;69;;428.0
1401;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2011;68;;426.0
1402;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2012;65;;409.0
1403;Totaal installaties;Cap. klasse EU: 2 000 tot 10 000 i.e.;2013;63;;404.0
1404;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1981;39;;483.0
1405;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1985;39;;482.0
1406;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1990;36;;442.0
1407;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1991;36;;442.0
1408;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1992;36;;442.0
1409;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1993;33;;405.0
1410;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1994;33;;405.0
1411;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1995;32;;395.0
1412;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1996;31;;381.0
1413;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1997;29;;353.0
1414;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1998;30;;364.0
1415;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;1999;29;;354.0
1416;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2000;32;;391.0
1417;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2001;32;;391.0
1418;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2002;32;;390.0
1419;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2003;33;;401.0
1420;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2004;33;;401.0
1421;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2005;33;;399.0
1422;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2006;33;;398.0
1423;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2007;31;;374.0
1424;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2008;31;;374.0
1425;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2009;31;;374.0
1426;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2010;29;;352.0
1427;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2011;27;;327.0
1428;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2012;27;;331.0
1429;Totaal installaties;Cap. klasse EU: 10 000 tot 15 000 i.e.;2013;26;;320.0
1430;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1981;183;;8644.0
1431;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1985;202;;9887.0
1432;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1990;215;;10673.0
1433;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1991;216;;10739.0
1434;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1992;217;;10833.0
1435;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1993;220;;11468.0
1436;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1994;218;;11379.0
1437;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1995;218;;11561.0
1438;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1996;220;;11747.0
1439;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1997;219;;11703.0
1440;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1998;220;;11711.0
1441;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;1999;221;;11848.0
1442;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2000;217;;11726.0
1443;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2001;216;;11652.0
1444;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2002;215;;11449.0
1445;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2003;215;;11432.0
1446;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2004;214;;11411.0
1447;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2005;215;;11288.0
1448;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2006;215;;11249.0
1449;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2007;214;;11257.0
1450;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2008;212;;11176.0
1451;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2009;211;;11054.0
1452;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2010;211;;11086.0
1453;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2011;210;;11105.0
1454;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2012;211;;11183.0
1455;Totaal installaties;Cap. klasse EU: 15 000 tot 150 000 i.e.;2013;212;;11199.0
1456;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1981;25;;8029.0
1457;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1985;29;;9205.0
1458;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1990;31;;9434.0
1459;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1991;31;;9569.0
1460;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1992;31;;9560.0
1461;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1993;30;;9403.0
1462;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1994;31;;9556.0
1463;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1995;30;;9326.0
1464;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1996;30;;9344.0
1465;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1997;31;;9687.0
1466;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1998;32;;9888.0
1467;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;1999;32;;9888.0
1468;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2000;33;;10040.0
1469;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2001;34;;10204.0
1470;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2002;35;;10391.0
1471;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2003;35;;10293.0
1472;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2004;35;;10343.0
1473;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2005;35;;10828.0
1474;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2006;35;;10818.0
1475;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2007;35;;9946.0
1476;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2008;35;;9989.0
1477;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2009;36;;9930.0
1478;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2010;36;;9988.0
1479;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2011;36;;9988.0
1480;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2012;36;;9988.0
1481;Totaal installaties;Cap. klasse EU: meer dan 150 000 i.e.;2013;36;;9988.0
1482;Mechanische installaties;Totaal alle installaties;1981;47;1855.0;1669.0
1483;Mechanische installaties;Totaal alle installaties;1985;30;1755.0;1579.0
1484;Mechanische installaties;Totaal alle installaties;1990;14;146.0;132.0
1485;Mechanische installaties;Totaal alle installaties;1991;12;144.0;129.0
1486;Mechanische installaties;Totaal alle installaties;1992;12;144.0;129.0
1487;Mechanische installaties;Totaal alle installaties;1993;8;89.0;80.0
1488;Mechanische installaties;Totaal alle installaties;1994;6;79.0;71.0
1489;Mechanische installaties;Totaal alle installaties;1995;4;28.0;26.0
1490;Mechanische installaties;Totaal alle installaties;1996;3;13.0;12.0
1491;Mechanische installaties;Totaal alle installaties;1997;2;11.0;10.0
1492;Mechanische installaties;Totaal alle installaties;1998;0;0.0;0.0
1493;Mechanische installaties;Totaal alle installaties;1999;0;0.0;0.0
1494;Mechanische installaties;Totaal alle installaties;2000;0;0.0;0.0
1495;Mechanische installaties;Totaal alle installaties;2001;0;0.0;0.0
1496;Mechanische installaties;Totaal alle installaties;2002;0;0.0;0.0
1497;Mechanische installaties;Totaal alle installaties;2003;0;0.0;0.0
1498;Mechanische installaties;Totaal alle installaties;2004;0;0.0;0.0
1499;Mechanische installaties;Totaal alle installaties;2005;0;0.0;0.0
1500;Mechanische installaties;Totaal alle installaties;2006;0;0.0;0.0
1501;Mechanische installaties;Totaal alle installaties;2007;0;0.0;0.0
1502;Mechanische installaties;Totaal alle installaties;2008;0;0.0;0.0
1503;Mechanische installaties;Totaal alle installaties;2009;0;0.0;0.0
1504;Mechanische installaties;Totaal alle installaties;2010;0;0.0;0.0
1505;Mechanische installaties;Totaal alle installaties;2011;0;0.0;0.0
1506;Mechanische installaties;Totaal alle installaties;2012;0;0.0;0.0
1507;Mechanische installaties;Totaal alle installaties;2013;0;0.0;0.0
1508;Mechanische installaties;Installaties zonder fosfaatverwijdering;1981;47;1855.0;1669.0
1509;Mechanische installaties;Installaties zonder fosfaatverwijdering;1985;30;1755.0;1579.0
1510;Mechanische installaties;Installaties zonder fosfaatverwijdering;1990;14;146.0;132.0
1511;Mechanische installaties;Installaties zonder fosfaatverwijdering;1991;12;144.0;129.0
1512;Mechanische installaties;Installaties zonder fosfaatverwijdering;1992;12;144.0;129.0
1513;Mechanische installaties;Installaties zonder fosfaatverwijdering;1993;8;89.0;80.0
1514;Mechanische installaties;Installaties zonder fosfaatverwijdering;1994;6;79.0;71.0
1515;Mechanische installaties;Installaties zonder fosfaatverwijdering;1995;4;28.0;26.0
1516;Mechanische installaties;Installaties zonder fosfaatverwijdering;1996;3;13.0;12.0
1517;Mechanische installaties;Installaties zonder fosfaatverwijdering;1997;2;11.0;10.0
1518;Mechanische installaties;Installaties zonder fosfaatverwijdering;1998;0;0.0;0.0
1519;Mechanische installaties;Installaties zonder fosfaatverwijdering;1999;0;0.0;0.0
1520;Mechanische installaties;Installaties zonder fosfaatverwijdering;2000;0;0.0;0.0
1521;Mechanische installaties;Installaties zonder fosfaatverwijdering;2001;0;0.0;0.0
1522;Mechanische installaties;Installaties zonder fosfaatverwijdering;2002;0;0.0;0.0
1523;Mechanische installaties;Installaties zonder fosfaatverwijdering;2003;0;0.0;0.0
1524;Mechanische installaties;Installaties zonder fosfaatverwijdering;2004;0;0.0;0.0
1525;Mechanische installaties;Installaties zonder fosfaatverwijdering;2005;0;0.0;0.0
1526;Mechanische installaties;Installaties zonder fosfaatverwijdering;2006;0;0.0;0.0
1527;Mechanische installaties;Installaties zonder fosfaatverwijdering;2007;0;0.0;0.0
1528;Mechanische installaties;Installaties zonder fosfaatverwijdering;2008;0;0.0;0.0
1529;Mechanische installaties;Installaties zonder fosfaatverwijdering;2009;0;0.0;0.0
1530;Mechanische installaties;Installaties zonder fosfaatverwijdering;2010;0;0.0;0.0
1531;Mechanische installaties;Installaties zonder fosfaatverwijdering;2011;0;0.0;0.0
1532;Mechanische installaties;Installaties zonder fosfaatverwijdering;2012;0;0.0;0.0
1533;Mechanische installaties;Installaties zonder fosfaatverwijdering;2013;0;0.0;0.0
1534;Mechanische installaties;Installaties met fosfaatverwijdering;1981;0;0.0;0.0
1535;Mechanische installaties;Installaties met fosfaatverwijdering;1985;0;0.0;0.0
1536;Mechanische installaties;Installaties met fosfaatverwijdering;1990;0;0.0;0.0
1537;Mechanische installaties;Installaties met fosfaatverwijdering;1991;0;0.0;0.0
1538;Mechanische installaties;Installaties met fosfaatverwijdering;1992;0;0.0;0.0
1539;Mechanische installaties;Installaties met fosfaatverwijdering;1993;0;0.0;0.0
1540;Mechanische installaties;Installaties met fosfaatverwijdering;1994;0;0.0;0.0
1541;Mechanische installaties;Installaties met fosfaatverwijdering;1995;0;0.0;0.0
1542;Mechanische installaties;Installaties met fosfaatverwijdering;1996;0;0.0;0.0
1543;Mechanische installaties;Installaties met fosfaatverwijdering;1997;0;0.0;0.0
1544;Mechanische installaties;Installaties met fosfaatverwijdering;1998;0;0.0;0.0
1545;Mechanische installaties;Installaties met fosfaatverwijdering;1999;0;0.0;0.0
1546;Mechanische installaties;Installaties met fosfaatverwijdering;2000;0;0.0;0.0
1547;Mechanische installaties;Installaties met fosfaatverwijdering;2001;0;0.0;0.0
1548;Mechanische installaties;Installaties met fosfaatverwijdering;2002;0;0.0;0.0
1549;Mechanische installaties;Installaties met fosfaatverwijdering;2003;0;0.0;0.0
1550;Mechanische installaties;Installaties met fosfaatverwijdering;2004;0;0.0;0.0
1551;Mechanische installaties;Installaties met fosfaatverwijdering;2005;0;0.0;0.0
1552;Mechanische installaties;Installaties met fosfaatverwijdering;2006;0;0.0;0.0
1553;Mechanische installaties;Installaties met fosfaatverwijdering;2007;0;0.0;0.0
1554;Mechanische installaties;Installaties met fosfaatverwijdering;2008;0;0.0;0.0
1555;Mechanische installaties;Installaties met fosfaatverwijdering;2009;0;0.0;0.0
1556;Mechanische installaties;Installaties met fosfaatverwijdering;2010;0;0.0;0.0
1557;Mechanische installaties;Installaties met fosfaatverwijdering;2011;0;0.0;0.0
1558;Mechanische installaties;Installaties met fosfaatverwijdering;2012;0;0.0;0.0
1559;Mechanische installaties;Installaties met fosfaatverwijdering;2013;0;0.0;0.0
1560;Mechanische installaties;Chemische defosfatering voorbezinktank;1981;0;0.0;0.0
1561;Mechanische installaties;Chemische defosfatering voorbezinktank;1985;0;0.0;0.0
1562;Mechanische installaties;Chemische defosfatering voorbezinktank;1990;0;0.0;0.0
1563;Mechanische installaties;Chemische defosfatering voorbezinktank;1991;0;0.0;0.0
1564;Mechanische installaties;Chemische defosfatering voorbezinktank;1992;0;0.0;0.0
1565;Mechanische installaties;Chemische defosfatering voorbezinktank;1993;0;0.0;0.0
1566;Mechanische installaties;Chemische defosfatering voorbezinktank;1994;0;0.0;0.0
1567;Mechanische installaties;Chemische defosfatering voorbezinktank;1995;0;0.0;0.0
1568;Mechanische installaties;Chemische defosfatering voorbezinktank;1996;0;0.0;0.0
1569;Mechanische installaties;Chemische defosfatering voorbezinktank;1997;0;0.0;0.0
1570;Mechanische installaties;Chemische defosfatering voorbezinktank;1998;0;0.0;0.0
1571;Mechanische installaties;Chemische defosfatering voorbezinktank;1999;0;0.0;0.0
1572;Mechanische installaties;Chemische defosfatering voorbezinktank;2000;0;0.0;0.0
1573;Mechanische installaties;Chemische defosfatering voorbezinktank;2001;0;0.0;0.0
1574;Mechanische installaties;Chemische defosfatering voorbezinktank;2002;0;0.0;0.0
1575;Mechanische installaties;Chemische defosfatering voorbezinktank;2003;0;0.0;0.0
1576;Mechanische installaties;Chemische defosfatering voorbezinktank;2004;0;0.0;0.0
1577;Mechanische installaties;Chemische defosfatering voorbezinktank;2005;0;0.0;0.0
1578;Mechanische installaties;Chemische defosfatering voorbezinktank;2006;0;0.0;0.0
1579;Mechanische installaties;Chemische defosfatering voorbezinktank;2007;0;0.0;0.0
1580;Mechanische installaties;Chemische defosfatering voorbezinktank;2008;0;0.0;0.0
1581;Mechanische installaties;Chemische defosfatering voorbezinktank;2009;0;0.0;0.0
1582;Mechanische installaties;Chemische defosfatering voorbezinktank;2010;0;0.0;0.0
1583;Mechanische installaties;Chemische defosfatering voorbezinktank;2011;0;0.0;0.0
1584;Mechanische installaties;Chemische defosfatering voorbezinktank;2012;0;0.0;0.0
1585;Mechanische installaties;Chemische defosfatering voorbezinktank;2013;0;0.0;0.0
1586;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1981;0;0.0;0.0
1587;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1985;0;0.0;0.0
1588;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1990;0;0.0;0.0
1589;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1991;0;0.0;0.0
1590;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1992;0;0.0;0.0
1591;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1993;0;0.0;0.0
1592;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1994;0;0.0;0.0
1593;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1995;0;0.0;0.0
1594;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1996;0;0.0;0.0
1595;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1997;0;0.0;0.0
1596;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1998;0;0.0;0.0
1597;Mechanische installaties;Chem. defosfatering in eerste biol. trap;1999;0;0.0;0.0
1598;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2000;0;0.0;0.0
1599;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2001;0;0.0;0.0
1600;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2002;0;0.0;0.0
1601;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2003;0;0.0;0.0
1602;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2004;0;0.0;0.0
1603;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2005;0;0.0;0.0
1604;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2006;0;0.0;0.0
1605;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2007;0;0.0;0.0
1606;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2008;0;0.0;0.0
1607;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2009;0;0.0;0.0
1608;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2010;0;0.0;0.0
1609;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2011;0;0.0;0.0
1610;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2012;0;0.0;0.0
1611;Mechanische installaties;Chem. defosfatering in eerste biol. trap;2013;0;0.0;0.0
1612;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1981;0;0.0;0.0
1613;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1985;0;0.0;0.0
1614;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1990;0;0.0;0.0
1615;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1991;0;0.0;0.0
1616;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1992;0;0.0;0.0
1617;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1993;0;0.0;0.0
1618;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1994;0;0.0;0.0
1619;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1995;0;0.0;0.0
1620;Mechanische installaties;Chem. defosfatering in tweede biol. trap;1996;0;0.0;0.0
