ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
725;Lozing op riool;DC Leer-, lederwaren- en schoenind.;2005;1;86;0.0;0.2;0.655;235.6;0.0;15;0.0;26;27;41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1951;0;0;275
726;Lozing op riool;DC Leer-, lederwaren- en schoenind.;2006;1;123;0.0;3.0;0.0;115.8;0.0;2;0.0;0;5;43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2105;0;0;336
727;Lozing op riool;DC Leer-, lederwaren- en schoenind.;2007;0;137;0.0;1.2;0.2;146.7;0.0;3;0.2;2;9;45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2254;0;0;226
728;Lozing op riool;DC Leer-, lederwaren- en schoenind.;2008*;0;32;0.0;2.6;0.58;103.2;0.0;6;0.176;3;17;42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3242;0;0;0
729;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;1990;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
730;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
731;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
732;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
733;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
734;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
735;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
736;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
737;Lozing op riool;DD Hout-, kurk-, rietwarenindustrie;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
738;Lozing op riool;DE Papier-, karton- en grafische ind.;1990;4;142;0.0;1.3;1.457;389.6;;736;0.196;30;20;1051;0.2;0.0;0.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;645;0;946;6171
739;Lozing op riool;DE Papier-, karton- en grafische ind.;1995;5;255;0.0;3.1;0.714;509.0;;1458;0.103;27;91;1641;0.6;2.1;0.8;0.0;275.0;0.2;2.0;0.0;0.025;0.025;0.0;0.0;15.034;671;0;194;10556
740;Lozing op riool;DE Papier-, karton- en grafische ind.;2000;22;171;0.0;26.1;3.328;60.5;;530;0.86;53;62;584;0.1;0.4;0.3;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1642;0;21;8471
741;Lozing op riool;DE Papier-, karton- en grafische ind.;2003;14;215;0.0;13.4;1.217;57.8;0.0;321;0.421;3;70;598;0.1;0.0;0.0;0.0;1.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2062;0;1;10994
742;Lozing op riool;DE Papier-, karton- en grafische ind.;2004;18;242;0.0;3.8;0.043;27.3;0.0;355;0.094;1;57;852;0.0;0.0;0.0;0.0;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2278;0;2;11041
743;Lozing op riool;DE Papier-, karton- en grafische ind.;2005;18;240;0.0;2.0;1.52;44.8;0.0;366;0.153;1;53;885;0.0;0.0;0.0;0.0;1.5;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2353;0;2;11390
744;Lozing op riool;DE Papier-, karton- en grafische ind.;2006;20;262;0.0;0.0;0.001;25.1;0.0;554;0.002;2;33;643;0.0;0.0;0.0;0.0;3.9;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2434;0;5;9364
745;Lozing op riool;DE Papier-, karton- en grafische ind.;2007;7;232;0.0;3.0;0.003;15.2;0.0;730;0.0;4;29;570;0.9;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1777;0;3;4781
746;Lozing op riool;DE Papier-, karton- en grafische ind.;2008*;20;268;0.0;0.1;0.03;33.4;0.0;414;0.256;1;54;839;0.0;0.0;0.0;0.0;0.0;30.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2367;0;2;9612
747;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;1990;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57;0;0;70
748;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;1995;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;10.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57;0;0;53
749;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
750;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
751;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
752;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
753;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
754;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
755;Lozing op riool;DF Aardolie-, steenkoolverwerkende ind.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
756;Lozing op riool;DG Chemische industrie;1990;238;2791;330.575;1159.2;136.565;4539.9;;6747;214.365;2850;9698;13422;10236.7;448.6;2.5;2.0;38735.5;6088.2;3501.8;0.115;0.167;0.284;0.008;0.157;0.0;65668;38;0;29657
757;Lozing op riool;DG Chemische industrie;1995;73;903;13.826;20.5;14.379;315.3;;1877;5.805;507;570;4273;3597.1;5662.7;10.3;0.9;1994.5;2980.5;62.5;0.0;2.133;0.007;0.001;0.0;0.0;45749;0;33;9510
758;Lozing op riool;DG Chemische industrie;2000;144;1064;75.068;21.9;53.256;349.0;;479;4.557;225;304;3566;1299.5;3084.8;2.1;26.1;2072.0;4202.0;71.3;0.0;1.414;0.0;0.0;0.0;0.006;68236;37;180;14273
759;Lozing op riool;DG Chemische industrie;2003;173;1107;115.351;225.6;30.596;359.2;8.0;656;13.583;395;362;3306;1260.1;3243.7;0.3;6.5;1248.4;5170.2;811.3;0.0;0.369;0.091;0.001;0.0;0.0;40480;48;8;17755
760;Lozing op riool;DG Chemische industrie;2004;150;1084;201.917;131.3;10.879;353.0;11.6;3257;7.904;325;194;4197;2011.8;3132.8;4.1;3.4;883.5;4986.2;563.8;0.0;0.132;0.002;0.0;0.0;0.0;135891;50;31;26897
761;Lozing op riool;DG Chemische industrie;2005;107;1702;439.446;134.8;5.075;944.1;35.9;1292;5.157;544;209;6590;888.4;2068.5;47.6;12.6;426.1;5083.7;360.3;0.0;0.118;0.001;0.0;0.0;0.0;77944;11;49;17356
762;Lozing op riool;DG Chemische industrie;2006;80;1638;211.977;55.6;4.733;337.8;7.0;747;5.923;196;270;2243;2708.7;2928.6;64.8;43.6;921.8;2462.2;74.3;0.0;0.014;0.001;0.0;0.0;0.0;37933;6;82;14999
763;Lozing op riool;DG Chemische industrie;2007;73;1014;143.787;64.7;6.601;271.4;29.4;1110;1.732;174;244;2094;1801.7;2632.9;48.9;32.8;729.6;2365.4;156.9;0.001;0.03;0.112;0.0;0.0;0.0;86160;7;15;14621
764;Lozing op riool;DG Chemische industrie;2008*;160;1515;118.007;44.7;29.129;192.3;5.9;1848;1.287;122;192;3253;4346.6;2249.9;107.1;14.8;1149.6;1211.5;591.4;0.0;0.001;0.001;0.0;0.0;0.0;183423;22;391;22580
765;Lozing op riool;241 Basischemie;1990;96;629;330.575;24.0;31.011;778.9;;244;17.224;1306;745;3703;10198.6;448.6;2.5;2.0;18577.0;6088.2;3501.8;0.115;0.167;0.284;0.008;0.157;0.0;37302;38;0;10578
766;Lozing op riool;241 Basischemie;1995;20;605;13.826;20.0;6.286;277.8;;1532;5.405;194;345;3004;3595.6;5654.8;9.7;0.9;1507.1;2970.1;61.8;0.0;0.14;0.0;0.001;0.0;0.0;43360;0;33;6403
767;Lozing op riool;241 Basischemie;2000;82;660;74.944;17.0;3.778;280.2;;265;4.453;122;264;2437;1299.5;3084.5;2.1;26.0;1304.7;4200.3;71.3;0.0;0.0;0.0;0.0;0.0;0.0;61614;37;180;9046
768;Lozing op riool;241 Basischemie;2003;142;352;115.351;27.0;4.746;319.4;7.6;292;4.666;144;271;2399;1259.9;2690.5;0.3;6.0;887.3;2957.6;810.8;0.0;0.021;0.004;0.0;0.0;0.0;33458;48;7;9508
769;Lozing op riool;241 Basischemie;2004;129;809;201.777;20.8;5.316;304.6;7.8;2992;4.1;279;134;3555;2011.8;2925.0;4.1;3.4;718.4;4153.7;563.8;0.0;0.007;0.001;0.0;0.0;0.0;126543;50;30;18419
770;Lozing op riool;241 Basischemie;2005;82;1318;439.426;102.4;3.334;916.2;34.8;1051;5.084;524;197;5913;888.4;1691.3;47.6;12.5;279.5;3574.5;360.2;0.0;0.014;0.001;0.0;0.0;0.0;75470;11;46;9395
771;Lozing op riool;241 Basischemie;2006;57;718;211.969;23.2;3.003;322.5;6.8;534;5.801;177;259;1423;2708.7;2744.3;64.8;43.5;768.2;1729.1;74.2;0.0;0.014;0.001;0.0;0.0;0.0;36279;6;80;6592
772;Lozing op riool;241 Basischemie;2007;62;523;143.316;25.3;5.664;238.1;29.4;930;1.45;160;212;1544;1801.7;2217.8;48.9;32.7;632.1;700.5;156.8;0.001;0.03;0.106;0.0;0.0;0.0;69300;7;15;7083
773;Lozing op riool;241 Basischemie;2008*;99;498;117.985;17.7;28.911;189.1;5.9;1547;1.286;97;177;2179;4346.6;2019.9;107.1;14.8;664.3;300.0;591.4;0.0;0.001;0.001;0.0;0.0;0.0;100701;22;380;11982
774;Lozing op riool;242 Landbouwchemicaliënindustrie;1990;0;0;0.0;0.0;0.693;0.5;;0;0.148;1;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1545;0;0;42
775;Lozing op riool;242 Landbouwchemicaliënindustrie;1995;0;0;0.0;0.0;0.015;0.0;;0;0.005;0;0;0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32;0;0;4
776;Lozing op riool;242 Landbouwchemicaliënindustrie;2000;0;0;0.0;0.0;0.0;0.0;;0;0.0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28;0;0;13
777;Lozing op riool;242 Landbouwchemicaliënindustrie;2003;0;2;0.0;0.0;0.0;0.1;0.0;0;0.0;0;0;0;0.0;552.7;0.0;0.0;0.0;2210.8;0.0;0.0;0.0;0.0;0.001;0.0;0.0;4;0;0;1029
778;Lozing op riool;242 Landbouwchemicaliënindustrie;2004;0;1;0.0;0.0;0.0;0.2;0.0;0;0.0;0;0;2;0.0;207.7;0.0;0.0;0.0;830.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0;0;730
779;Lozing op riool;242 Landbouwchemicaliënindustrie;2005;0;1;0.0;0.0;0.0;0.2;0.0;0;0.0;0;0;1;0.0;377.0;0.0;0.0;0.0;1508.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26;0;1;1035
780;Lozing op riool;242 Landbouwchemicaliënindustrie;2006;0;2;0.0;0.0;0.0;0.7;0.0;0;0.0;0;1;9;0.0;184.2;0.0;0.0;0.0;732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80;0;0;1605
781;Lozing op riool;242 Landbouwchemicaliënindustrie;2007;0;1;0.0;0.0;0.0;0.5;0.0;0;0.0;0;0;7;0.0;414.9;0.0;0.0;0.0;1663.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15712;0;0;1062
782;Lozing op riool;242 Landbouwchemicaliënindustrie;2008*;0;2;0.0;0.0;0.0;0.6;0.0;0;0.0;0;0;5;0.0;229.9;0.0;0.0;0.0;911.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41442;0;11;2985
783;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;1990;63;84;0.0;1134.5;104.723;3746.9;;5677;196.19;848;8937;8514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1918
784;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;1995;0;7;0.0;0.0;0.101;5.6;;32;0.002;18;3;221;0.1;6.1;0.6;0.0;11.2;3.6;0.7;0.0;0.007;0.007;0.0;0.0;0.0;0;0;0;143
785;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2000;0;9;0.124;0.1;2.842;6.9;;16;0.0;89;4;150;0.0;0.0;0.0;0.0;0.1;0.4;0.0;0.0;0.55;0.0;0.0;0.0;0.0;4;0;0;128
786;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2003;2;16;0.0;0.0;16.762;1.7;0.1;29;0.0;210;2;202;0.0;0.5;0.0;0.0;0.2;0.2;0.3;0.0;0.087;0.087;0.0;0.0;0.0;114;0;0;295
787;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2004;2;19;0.14;0.0;1.662;0.3;1.1;38;0.0;23;5;154;0.0;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.003;0.001;0.0;0.0;0.0;121;0;0;236
788;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2005;3;32;0.02;0.0;1.421;2.1;0.0;37;0.0;14;1;242;0.0;0.2;0.0;0.0;0.9;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;1033;0;0;222
789;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2006;2;21;0.007;0.0;1.223;1.5;0.0;43;0.0;16;1;213;0.0;0.2;0.0;0.0;0.8;1.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;212;0;0;630
790;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2007;2;26;0.47;0.0;0.036;1.4;0.0;41;0.0;11;1;177;0.0;0.2;0.0;0.0;0.7;1.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;98;0;0;1086
791;Lozing op riool;243 Verf-, lak-, mastiek-, drukinktind.;2008*;3;33;0.023;0.0;0.217;0.0;0.0;55;0.0;25;0;183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170;0;0;329
792;Lozing op riool;244 Farmaceutische industrie;1990;24;1909;0.0;0.0;0.0;0.3;;650;0.0;641;1;948;38.1;0.0;0.0;0.0;20158.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9495;0;0;14681
793;Lozing op riool;244 Farmaceutische industrie;1995;50;247;0.0;0.0;7.659;1.0;;164;0.0;271;163;665;1.3;0.0;0.0;0.0;461.6;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50;0;0;1761
794;Lozing op riool;244 Farmaceutische industrie;2000;46;249;0.0;0.3;7.819;6.6;;70;0.031;10;7;755;0.0;0.0;0.0;0.0;767.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;475;0;0;2624
795;Lozing op riool;244 Farmaceutische industrie;2003;11;183;0.0;0.5;0.015;3.7;0.0;61;0.001;0;1;234;0.2;0.0;0.0;0.0;359.5;1.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;601;0;0;2284
796;Lozing op riool;244 Farmaceutische industrie;2004;8;110;0.0;0.8;0.069;1.2;0.0;73;0.004;1;1;132;0.1;0.0;0.0;0.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561;0;0;1508
797;Lozing op riool;244 Farmaceutische industrie;2005;12;106;0.0;1.3;0.15;6.6;0.0;74;0.007;1;1;155;0.0;0.0;0.0;0.0;145.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;562;0;0;1528
798;Lozing op riool;244 Farmaceutische industrie;2006;11;96;0.0;1.3;0.15;5.9;0.0;65;0.007;1;1;130;0.0;0.0;0.0;0.0;152.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;574;0;0;1469
799;Lozing op riool;244 Farmaceutische industrie;2007;0;79;0.0;0.0;0.15;1.5;0.0;18;0.007;1;1;167;0.0;0.0;0.0;0.0;96.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455;0;0;763
800;Lozing op riool;244 Farmaceutische industrie;2008*;43;689;0.0;0.0;0.0;1.8;0.0;185;0.0;0;15;721;0.0;0.0;0.0;0.0;485.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40409;0;0;4598
801;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;1990;0;16;0.0;0.7;0.138;6.9;;10;0.0;7;0;62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1350;0;0;240
802;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;1995;0;6;0.0;0.0;0.005;2.5;;63;0.0;9;4;183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0;0;561
803;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2000;3;10;0.0;3.2;0.0;2.1;;21;0.0;1;6;69;0.0;0.2;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98;0;0;661
804;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2003;4;14;0.0;0.0;0.0;0.2;0.0;5;0.0;0;0;58;0.0;0.0;0.0;0.0;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177;0;0;1385
805;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2004;1;27;0.0;0.0;0.0;3.0;0.0;13;0.0;1;3;88;0.0;0.0;0.0;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209;0;0;2866
806;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2005;1;153;0.0;0.0;0.0;8.1;0.0;8;0.0;0;1;91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208;0;0;2447
807;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2006;2;44;0.0;0.0;0.0;0.9;0.0;4;0.0;0;0;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;245;0;0;2194
808;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2007;5;49;0.0;0.0;0.0;0.6;0.0;2;0.0;0;2;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146;0;0;2351
809;Lozing op riool;245 Zeep-, wasmiddelen-, cosmetica-ind.;2008*;13;17;0.0;0.0;0.0;0.8;0.0;2;0.0;0;0;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419;0;0;1148
810;Lozing op riool;246 Overige chemische productenind.;1990;55;150;0.0;0.0;0.0;6.3;;165;0.803;48;13;195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15963;0;0;2184
811;Lozing op riool;246 Overige chemische productenind.;1995;2;33;0.0;0.5;0.213;26.2;;47;0.193;9;54;127;0.0;1.2;0.0;0.0;14.5;2.7;0.0;0.0;1.986;0.0;0.0;0.0;0.0;2305;0;0;620
812;Lozing op riool;246 Overige chemische productenind.;2000;13;131;0.0;0.9;38.812;49.4;;84;0.068;3;22;136;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.864;0.0;0.0;0.0;0.006;6018;0;0;1728
813;Lozing op riool;246 Overige chemische productenind.;2003;15;540;0.0;198.1;9.073;34.1;0.3;269;8.916;41;87;413;0.1;0.0;0.0;0.5;0.8;0.1;0.0;0.0;0.262;0.0;0.0;0.0;0.0;6126;0;2;3254
814;Lozing op riool;246 Overige chemische productenind.;2004;10;118;0.0;109.6;3.831;43.7;2.7;142;3.799;22;51;266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.122;0.0;0.0;0.0;0.0;8451;0;2;3137
815;Lozing op riool;246 Overige chemische productenind.;2005;9;92;0.0;31.1;0.17;10.9;1.1;121;0.066;5;9;188;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.104;0.0;0.0;0.0;0.0;645;0;2;2729
816;Lozing op riool;246 Overige chemische productenind.;2006;8;757;0.0;31.1;0.357;6.3;0.1;102;0.114;1;8;429;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;543;0;2;2509
817;Lozing op riool;246 Overige chemische productenind.;2007;3;335;0.0;39.4;0.751;29.3;0.0;119;0.275;2;28;162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;448;0;0;2275
818;Lozing op riool;246 Overige chemische productenind.;2008*;1;277;0.0;27.0;0.001;0.0;0.0;58;0.0;0;0;62;0.0;0.1;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;282;0;0;1537
819;Lozing op riool;247 Synthetische en kunstm. vezelind.;1990;0;2;0.0;0.0;0.0;0.0;;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0;0;14
820;Lozing op riool;247 Synthetische en kunstm. vezelind.;1995;0;3;0.0;0.0;0.1;2.1;;38;0.2;5;1;74;0.0;0.6;0.0;0.0;0.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19
821;Lozing op riool;247 Synthetische en kunstm. vezelind.;2000;0;4;0.0;0.4;0.004;3.7;;23;0.005;1;1;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;74
822;Lozing op riool;247 Synthetische en kunstm. vezelind.;2003;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
823;Lozing op riool;247 Synthetische en kunstm. vezelind.;2004;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
824;Lozing op riool;247 Synthetische en kunstm. vezelind.;2005;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
825;Lozing op riool;247 Synthetische en kunstm. vezelind.;2006;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
826;Lozing op riool;247 Synthetische en kunstm. vezelind.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
827;Lozing op riool;247 Synthetische en kunstm. vezelind.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
828;Lozing op riool;DH Rubber- en kunststofverwerkende ind.;1990;0;23;0.0;0.0;0.738;6.7;;41;0.0;25;3;1042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208;0;0;132
829;Lozing op riool;DH Rubber- en kunststofverwerkende ind.;1995;1;15;0.0;0.0;27.897;54.2;;427;0.008;6;2;140;0.1;0.3;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151;0;0;134
