ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
9241;A-U Alle economische activiteiten;Slochteren;2014;
9242;A-U Alle economische activiteiten;Slochteren;2015;1520.0
9243;A-U Alle economische activiteiten;Slochteren;2016;1575.0
9244;A-U Alle economische activiteiten;Slochteren;2017;1515.0
9245;A-U Alle economische activiteiten;Slochteren;2018;
9246;A-U Alle economische activiteiten;Slochteren;2019;
9247;A-U Alle economische activiteiten;Slochteren;2020;
9248;A-U Alle economische activiteiten;Slochteren;2021;
9249;A-U Alle economische activiteiten;Slochteren;2022;
9250;A-U Alle economische activiteiten;Slochteren;2023;
9251;A-U Alle economische activiteiten;Slochteren;2024;
9252;A-U Alle economische activiteiten;Slochteren;2025;
9253;A-U Alle economische activiteiten;Sluis;2007;
9254;A-U Alle economische activiteiten;Sluis;2008;
9255;A-U Alle economische activiteiten;Sluis;2009;
9256;A-U Alle economische activiteiten;Sluis;2010;
9257;A-U Alle economische activiteiten;Sluis;2011;
9258;A-U Alle economische activiteiten;Sluis;2012;
9259;A-U Alle economische activiteiten;Sluis;2013;
9260;A-U Alle economische activiteiten;Sluis;2014;
9261;A-U Alle economische activiteiten;Sluis;2015;2800.0
9262;A-U Alle economische activiteiten;Sluis;2016;2895.0
9263;A-U Alle economische activiteiten;Sluis;2017;2950.0
9264;A-U Alle economische activiteiten;Sluis;2018;2985.0
9265;A-U Alle economische activiteiten;Sluis;2019;3055.0
9266;A-U Alle economische activiteiten;Sluis;2020;3100.0
9267;A-U Alle economische activiteiten;Sluis;2021;3115.0
9268;A-U Alle economische activiteiten;Sluis;2022;3320.0
9269;A-U Alle economische activiteiten;Sluis;2023;3410.0
9270;A-U Alle economische activiteiten;Sluis;2024;3525.0
9271;A-U Alle economische activiteiten;Sluis;2025;3555.0
9272;A-U Alle economische activiteiten;Smallingerland;2007;
9273;A-U Alle economische activiteiten;Smallingerland;2008;
9274;A-U Alle economische activiteiten;Smallingerland;2009;
9275;A-U Alle economische activiteiten;Smallingerland;2010;
9276;A-U Alle economische activiteiten;Smallingerland;2011;
9277;A-U Alle economische activiteiten;Smallingerland;2012;
9278;A-U Alle economische activiteiten;Smallingerland;2013;
9279;A-U Alle economische activiteiten;Smallingerland;2014;
9280;A-U Alle economische activiteiten;Smallingerland;2015;4520.0
9281;A-U Alle economische activiteiten;Smallingerland;2016;4680.0
9282;A-U Alle economische activiteiten;Smallingerland;2017;4765.0
9283;A-U Alle economische activiteiten;Smallingerland;2018;4930.0
9284;A-U Alle economische activiteiten;Smallingerland;2019;5100.0
9285;A-U Alle economische activiteiten;Smallingerland;2020;5290.0
9286;A-U Alle economische activiteiten;Smallingerland;2021;5350.0
9287;A-U Alle economische activiteiten;Smallingerland;2022;5760.0
9288;A-U Alle economische activiteiten;Smallingerland;2023;5985.0
9289;A-U Alle economische activiteiten;Smallingerland;2024;6310.0
9290;A-U Alle economische activiteiten;Smallingerland;2025;6415.0
9291;A-U Alle economische activiteiten;Sneek;2007;
9292;A-U Alle economische activiteiten;Sneek;2008;
9293;A-U Alle economische activiteiten;Sneek;2009;
9294;A-U Alle economische activiteiten;Sneek;2010;
9295;A-U Alle economische activiteiten;Sneek;2011;
9296;A-U Alle economische activiteiten;Sneek;2012;
9297;A-U Alle economische activiteiten;Sneek;2013;
9298;A-U Alle economische activiteiten;Sneek;2014;
9299;A-U Alle economische activiteiten;Sneek;2015;
9300;A-U Alle economische activiteiten;Sneek;2016;
9301;A-U Alle economische activiteiten;Sneek;2017;
9302;A-U Alle economische activiteiten;Sneek;2018;
9303;A-U Alle economische activiteiten;Sneek;2019;
9304;A-U Alle economische activiteiten;Sneek;2020;
9305;A-U Alle economische activiteiten;Sneek;2021;
9306;A-U Alle economische activiteiten;Sneek;2022;
9307;A-U Alle economische activiteiten;Sneek;2023;
9308;A-U Alle economische activiteiten;Sneek;2024;
9309;A-U Alle economische activiteiten;Sneek;2025;
9310;A-U Alle economische activiteiten;Soest;2007;
9311;A-U Alle economische activiteiten;Soest;2008;
9312;A-U Alle economische activiteiten;Soest;2009;
9313;A-U Alle economische activiteiten;Soest;2010;
9314;A-U Alle economische activiteiten;Soest;2011;
9315;A-U Alle economische activiteiten;Soest;2012;
9316;A-U Alle economische activiteiten;Soest;2013;
9317;A-U Alle economische activiteiten;Soest;2014;
9318;A-U Alle economische activiteiten;Soest;2015;5310.0
9319;A-U Alle economische activiteiten;Soest;2016;5550.0
9320;A-U Alle economische activiteiten;Soest;2017;5725.0
9321;A-U Alle economische activiteiten;Soest;2018;5900.0
9322;A-U Alle economische activiteiten;Soest;2019;6185.0
9323;A-U Alle economische activiteiten;Soest;2020;6425.0
9324;A-U Alle economische activiteiten;Soest;2021;6570.0
9325;A-U Alle economische activiteiten;Soest;2022;6995.0
9326;A-U Alle economische activiteiten;Soest;2023;7135.0
9327;A-U Alle economische activiteiten;Soest;2024;7570.0
9328;A-U Alle economische activiteiten;Soest;2025;7690.0
9329;A-U Alle economische activiteiten;Someren;2007;
9330;A-U Alle economische activiteiten;Someren;2008;
9331;A-U Alle economische activiteiten;Someren;2009;
9332;A-U Alle economische activiteiten;Someren;2010;
9333;A-U Alle economische activiteiten;Someren;2011;
9334;A-U Alle economische activiteiten;Someren;2012;
9335;A-U Alle economische activiteiten;Someren;2013;
9336;A-U Alle economische activiteiten;Someren;2014;
9337;A-U Alle economische activiteiten;Someren;2015;2160.0
9338;A-U Alle economische activiteiten;Someren;2016;2230.0
9339;A-U Alle economische activiteiten;Someren;2017;2345.0
9340;A-U Alle economische activiteiten;Someren;2018;2420.0
9341;A-U Alle economische activiteiten;Someren;2019;2475.0
9342;A-U Alle economische activiteiten;Someren;2020;2640.0
9343;A-U Alle economische activiteiten;Someren;2021;2705.0
9344;A-U Alle economische activiteiten;Someren;2022;2880.0
9345;A-U Alle economische activiteiten;Someren;2023;2945.0
9346;A-U Alle economische activiteiten;Someren;2024;3085.0
9347;A-U Alle economische activiteiten;Someren;2025;3145.0
9348;A-U Alle economische activiteiten;Son en Breugel;2007;
9349;A-U Alle economische activiteiten;Son en Breugel;2008;
9350;A-U Alle economische activiteiten;Son en Breugel;2009;
9351;A-U Alle economische activiteiten;Son en Breugel;2010;
9352;A-U Alle economische activiteiten;Son en Breugel;2011;
9353;A-U Alle economische activiteiten;Son en Breugel;2012;
9354;A-U Alle economische activiteiten;Son en Breugel;2013;
9355;A-U Alle economische activiteiten;Son en Breugel;2014;
9356;A-U Alle economische activiteiten;Son en Breugel;2015;1860.0
9357;A-U Alle economische activiteiten;Son en Breugel;2016;1905.0
9358;A-U Alle economische activiteiten;Son en Breugel;2017;1960.0
9359;A-U Alle economische activiteiten;Son en Breugel;2018;2040.0
9360;A-U Alle economische activiteiten;Son en Breugel;2019;2145.0
9361;A-U Alle economische activiteiten;Son en Breugel;2020;2230.0
9362;A-U Alle economische activiteiten;Son en Breugel;2021;2270.0
9363;A-U Alle economische activiteiten;Son en Breugel;2022;2410.0
9364;A-U Alle economische activiteiten;Son en Breugel;2023;2495.0
9365;A-U Alle economische activiteiten;Son en Breugel;2024;2620.0
9366;A-U Alle economische activiteiten;Son en Breugel;2025;2595.0
9367;A-U Alle economische activiteiten;Spijkenisse;2007;
9368;A-U Alle economische activiteiten;Spijkenisse;2008;
9369;A-U Alle economische activiteiten;Spijkenisse;2009;
9370;A-U Alle economische activiteiten;Spijkenisse;2010;
9371;A-U Alle economische activiteiten;Spijkenisse;2011;
9372;A-U Alle economische activiteiten;Spijkenisse;2012;
9373;A-U Alle economische activiteiten;Spijkenisse;2013;
9374;A-U Alle economische activiteiten;Spijkenisse;2014;
9375;A-U Alle economische activiteiten;Spijkenisse;2015;
9376;A-U Alle economische activiteiten;Spijkenisse;2016;
9377;A-U Alle economische activiteiten;Spijkenisse;2017;
9378;A-U Alle economische activiteiten;Spijkenisse;2018;
9379;A-U Alle economische activiteiten;Spijkenisse;2019;
9380;A-U Alle economische activiteiten;Spijkenisse;2020;
9381;A-U Alle economische activiteiten;Spijkenisse;2021;
9382;A-U Alle economische activiteiten;Spijkenisse;2022;
9383;A-U Alle economische activiteiten;Spijkenisse;2023;
9384;A-U Alle economische activiteiten;Spijkenisse;2024;
9385;A-U Alle economische activiteiten;Spijkenisse;2025;
9386;A-U Alle economische activiteiten;Stadskanaal;2007;
9387;A-U Alle economische activiteiten;Stadskanaal;2008;
9388;A-U Alle economische activiteiten;Stadskanaal;2009;
9389;A-U Alle economische activiteiten;Stadskanaal;2010;
9390;A-U Alle economische activiteiten;Stadskanaal;2011;
9391;A-U Alle economische activiteiten;Stadskanaal;2012;
9392;A-U Alle economische activiteiten;Stadskanaal;2013;
9393;A-U Alle economische activiteiten;Stadskanaal;2014;
9394;A-U Alle economische activiteiten;Stadskanaal;2015;2465.0
9395;A-U Alle economische activiteiten;Stadskanaal;2016;2490.0
9396;A-U Alle economische activiteiten;Stadskanaal;2017;2575.0
9397;A-U Alle economische activiteiten;Stadskanaal;2018;2660.0
9398;A-U Alle economische activiteiten;Stadskanaal;2019;2745.0
9399;A-U Alle economische activiteiten;Stadskanaal;2020;2835.0
9400;A-U Alle economische activiteiten;Stadskanaal;2021;2915.0
9401;A-U Alle economische activiteiten;Stadskanaal;2022;3045.0
9402;A-U Alle economische activiteiten;Stadskanaal;2023;3070.0
9403;A-U Alle economische activiteiten;Stadskanaal;2024;3255.0
9404;A-U Alle economische activiteiten;Stadskanaal;2025;3265.0
9405;A-U Alle economische activiteiten;Staphorst;2007;
9406;A-U Alle economische activiteiten;Staphorst;2008;
9407;A-U Alle economische activiteiten;Staphorst;2009;
9408;A-U Alle economische activiteiten;Staphorst;2010;
9409;A-U Alle economische activiteiten;Staphorst;2011;
9410;A-U Alle economische activiteiten;Staphorst;2012;
9411;A-U Alle economische activiteiten;Staphorst;2013;
9412;A-U Alle economische activiteiten;Staphorst;2014;
9413;A-U Alle economische activiteiten;Staphorst;2015;1680.0
9414;A-U Alle economische activiteiten;Staphorst;2016;1760.0
9415;A-U Alle economische activiteiten;Staphorst;2017;1815.0
9416;A-U Alle economische activiteiten;Staphorst;2018;1860.0
9417;A-U Alle economische activiteiten;Staphorst;2019;1950.0
9418;A-U Alle economische activiteiten;Staphorst;2020;2010.0
9419;A-U Alle economische activiteiten;Staphorst;2021;2060.0
9420;A-U Alle economische activiteiten;Staphorst;2022;2165.0
9421;A-U Alle economische activiteiten;Staphorst;2023;2235.0
9422;A-U Alle economische activiteiten;Staphorst;2024;2340.0
9423;A-U Alle economische activiteiten;Staphorst;2025;2405.0
9424;A-U Alle economische activiteiten;Stede Broec;2007;
9425;A-U Alle economische activiteiten;Stede Broec;2008;
9426;A-U Alle economische activiteiten;Stede Broec;2009;
9427;A-U Alle economische activiteiten;Stede Broec;2010;
9428;A-U Alle economische activiteiten;Stede Broec;2011;
9429;A-U Alle economische activiteiten;Stede Broec;2012;
9430;A-U Alle economische activiteiten;Stede Broec;2013;
9431;A-U Alle economische activiteiten;Stede Broec;2014;
9432;A-U Alle economische activiteiten;Stede Broec;2015;1535.0
9433;A-U Alle economische activiteiten;Stede Broec;2016;1580.0
9434;A-U Alle economische activiteiten;Stede Broec;2017;1605.0
9435;A-U Alle economische activiteiten;Stede Broec;2018;1710.0
9436;A-U Alle economische activiteiten;Stede Broec;2019;1790.0
9437;A-U Alle economische activiteiten;Stede Broec;2020;1835.0
9438;A-U Alle economische activiteiten;Stede Broec;2021;1870.0
9439;A-U Alle economische activiteiten;Stede Broec;2022;1995.0
9440;A-U Alle economische activiteiten;Stede Broec;2023;2100.0
9441;A-U Alle economische activiteiten;Stede Broec;2024;2195.0
9442;A-U Alle economische activiteiten;Stede Broec;2025;2255.0
9443;A-U Alle economische activiteiten;Steenbergen;2007;
9444;A-U Alle economische activiteiten;Steenbergen;2008;
9445;A-U Alle economische activiteiten;Steenbergen;2009;
9446;A-U Alle economische activiteiten;Steenbergen;2010;
9447;A-U Alle economische activiteiten;Steenbergen;2011;
9448;A-U Alle economische activiteiten;Steenbergen;2012;
9449;A-U Alle economische activiteiten;Steenbergen;2013;
9450;A-U Alle economische activiteiten;Steenbergen;2014;
9451;A-U Alle economische activiteiten;Steenbergen;2015;2195.0
9452;A-U Alle economische activiteiten;Steenbergen;2016;2270.0
9453;A-U Alle economische activiteiten;Steenbergen;2017;2265.0
9454;A-U Alle economische activiteiten;Steenbergen;2018;2350.0
9455;A-U Alle economische activiteiten;Steenbergen;2019;2430.0
9456;A-U Alle economische activiteiten;Steenbergen;2020;2535.0
9457;A-U Alle economische activiteiten;Steenbergen;2021;2550.0
9458;A-U Alle economische activiteiten;Steenbergen;2022;2775.0
9459;A-U Alle economische activiteiten;Steenbergen;2023;2870.0
9460;A-U Alle economische activiteiten;Steenbergen;2024;3005.0
9461;A-U Alle economische activiteiten;Steenbergen;2025;3060.0
9462;A-U Alle economische activiteiten;Steenwijkerland;2007;
9463;A-U Alle economische activiteiten;Steenwijkerland;2008;
9464;A-U Alle economische activiteiten;Steenwijkerland;2009;
9465;A-U Alle economische activiteiten;Steenwijkerland;2010;
9466;A-U Alle economische activiteiten;Steenwijkerland;2011;
9467;A-U Alle economische activiteiten;Steenwijkerland;2012;
9468;A-U Alle economische activiteiten;Steenwijkerland;2013;
9469;A-U Alle economische activiteiten;Steenwijkerland;2014;
9470;A-U Alle economische activiteiten;Steenwijkerland;2015;4435.0
9471;A-U Alle economische activiteiten;Steenwijkerland;2016;4595.0
9472;A-U Alle economische activiteiten;Steenwijkerland;2017;4695.0
9473;A-U Alle economische activiteiten;Steenwijkerland;2018;4880.0
9474;A-U Alle economische activiteiten;Steenwijkerland;2019;5030.0
9475;A-U Alle economische activiteiten;Steenwijkerland;2020;5185.0
9476;A-U Alle economische activiteiten;Steenwijkerland;2021;5325.0
9477;A-U Alle economische activiteiten;Steenwijkerland;2022;5675.0
9478;A-U Alle economische activiteiten;Steenwijkerland;2023;5830.0
9479;A-U Alle economische activiteiten;Steenwijkerland;2024;6110.0
9480;A-U Alle economische activiteiten;Steenwijkerland;2025;6220.0
9481;A-U Alle economische activiteiten;Stein (L.);2007;
9482;A-U Alle economische activiteiten;Stein (L.);2008;
9483;A-U Alle economische activiteiten;Stein (L.);2009;
9484;A-U Alle economische activiteiten;Stein (L.);2010;
9485;A-U Alle economische activiteiten;Stein (L.);2011;
9486;A-U Alle economische activiteiten;Stein (L.);2012;
9487;A-U Alle economische activiteiten;Stein (L.);2013;
9488;A-U Alle economische activiteiten;Stein (L.);2014;
9489;A-U Alle economische activiteiten;Stein (L.);2015;1820.0
9490;A-U Alle economische activiteiten;Stein (L.);2016;1865.0
9491;A-U Alle economische activiteiten;Stein (L.);2017;1870.0
9492;A-U Alle economische activiteiten;Stein (L.);2018;1965.0
9493;A-U Alle economische activiteiten;Stein (L.);2019;2050.0
9494;A-U Alle economische activiteiten;Stein (L.);2020;2150.0
9495;A-U Alle economische activiteiten;Stein (L.);2021;2220.0
9496;A-U Alle economische activiteiten;Stein (L.);2022;2380.0
9497;A-U Alle economische activiteiten;Stein (L.);2023;2425.0
9498;A-U Alle economische activiteiten;Stein (L.);2024;2500.0
9499;A-U Alle economische activiteiten;Stein (L.);2025;2530.0
9500;A-U Alle economische activiteiten;Stichtse Vecht;2007;
9501;A-U Alle economische activiteiten;Stichtse Vecht;2008;
9502;A-U Alle economische activiteiten;Stichtse Vecht;2009;
9503;A-U Alle economische activiteiten;Stichtse Vecht;2010;
9504;A-U Alle economische activiteiten;Stichtse Vecht;2011;
9505;A-U Alle economische activiteiten;Stichtse Vecht;2012;
9506;A-U Alle economische activiteiten;Stichtse Vecht;2013;
9507;A-U Alle economische activiteiten;Stichtse Vecht;2014;
9508;A-U Alle economische activiteiten;Stichtse Vecht;2015;6825.0
9509;A-U Alle economische activiteiten;Stichtse Vecht;2016;7140.0
9510;A-U Alle economische activiteiten;Stichtse Vecht;2017;7355.0
9511;A-U Alle economische activiteiten;Stichtse Vecht;2018;7605.0
9512;A-U Alle economische activiteiten;Stichtse Vecht;2019;7940.0
9513;A-U Alle economische activiteiten;Stichtse Vecht;2020;8375.0
9514;A-U Alle economische activiteiten;Stichtse Vecht;2021;8525.0
9515;A-U Alle economische activiteiten;Stichtse Vecht;2022;9150.0
9516;A-U Alle economische activiteiten;Stichtse Vecht;2023;9545.0
9517;A-U Alle economische activiteiten;Stichtse Vecht;2024;10070.0
9518;A-U Alle economische activiteiten;Stichtse Vecht;2025;10205.0
9519;A-U Alle economische activiteiten;Strijen;2007;
9520;A-U Alle economische activiteiten;Strijen;2008;
9521;A-U Alle economische activiteiten;Strijen;2009;
9522;A-U Alle economische activiteiten;Strijen;2010;
9523;A-U Alle economische activiteiten;Strijen;2011;
9524;A-U Alle economische activiteiten;Strijen;2012;
9525;A-U Alle economische activiteiten;Strijen;2013;
9526;A-U Alle economische activiteiten;Strijen;2014;
9527;A-U Alle economische activiteiten;Strijen;2015;955.0
9528;A-U Alle economische activiteiten;Strijen;2016;1000.0
9529;A-U Alle economische activiteiten;Strijen;2017;1000.0
9530;A-U Alle economische activiteiten;Strijen;2018;1020.0
9531;A-U Alle economische activiteiten;Strijen;2019;
9532;A-U Alle economische activiteiten;Strijen;2020;
9533;A-U Alle economische activiteiten;Strijen;2021;
9534;A-U Alle economische activiteiten;Strijen;2022;
9535;A-U Alle economische activiteiten;Strijen;2023;
9536;A-U Alle economische activiteiten;Strijen;2024;
9537;A-U Alle economische activiteiten;Strijen;2025;
9538;A-U Alle economische activiteiten;Súdwest-Fryslân;2007;
9539;A-U Alle economische activiteiten;Súdwest-Fryslân;2008;
9540;A-U Alle economische activiteiten;Súdwest-Fryslân;2009;
9541;A-U Alle economische activiteiten;Súdwest-Fryslân;2010;
