ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
5182;S Overige dienstverlening;2017 3e kwartaal;3.2
5183;S Overige dienstverlening;2017 4e kwartaal;3.7
5184;S Overige dienstverlening;2017;3.5
5185;S Overige dienstverlening;2018 1e kwartaal;3.9
5186;S Overige dienstverlening;2018 2e kwartaal;3.5
5187;S Overige dienstverlening;2018 3e kwartaal;3.2
5188;S Overige dienstverlening;2018 4e kwartaal;3.4
5189;S Overige dienstverlening;2018;3.5
5190;S Overige dienstverlening;2019 1e kwartaal;4.0
5191;S Overige dienstverlening;2019 2e kwartaal;3.8
5192;S Overige dienstverlening;2019 3e kwartaal;3.6
5193;S Overige dienstverlening;2019 4e kwartaal;3.9
5194;S Overige dienstverlening;2019;3.8
5195;S Overige dienstverlening;2020 1e kwartaal;4.3
5196;S Overige dienstverlening;2020 2e kwartaal;3.8
5197;S Overige dienstverlening;2020 3e kwartaal;4.5
5198;S Overige dienstverlening;2020 4e kwartaal;4.9
5199;S Overige dienstverlening;2020;4.4
5200;S Overige dienstverlening;2021 1e kwartaal;4.6
5201;S Overige dienstverlening;2021 2e kwartaal;4.3
5202;S Overige dienstverlening;2021 3e kwartaal;4.8
5203;S Overige dienstverlening;2021 4e kwartaal;5.0
5204;S Overige dienstverlening;2021 ;4.7
5205;S Overige dienstverlening;2022 1e kwartaal;6.7
5206;S Overige dienstverlening;2022 2e kwartaal;5.6
5207;S Overige dienstverlening;2022 3e kwartaal;4.6
5208;S Overige dienstverlening;2022 4e kwartaal;4.7
5209;S Overige dienstverlening;2022;5.4
5210;S Overige dienstverlening;2023 1e kwartaal;5.9
5211;S Overige dienstverlening;2023 2e kwartaal;5.0
5212;S Overige dienstverlening;2023 3e kwartaal;4.3
5213;S Overige dienstverlening;2023 4e kwartaal;4.8
5214;S Overige dienstverlening;2023;5.0
5215;S Overige dienstverlening;2024 1e kwartaal;4.7
5216;S Overige dienstverlening;2024 2e kwartaal;4.1
5217;S Overige dienstverlening;2024 3e kwartaal;4.2
5218;S Overige dienstverlening;2024 4e kwartaal;4.6
5219;S Overige dienstverlening;2024;4.4
5220;1 tot 10 werkzame personen;1996 1e kwartaal;4.1
5221;1 tot 10 werkzame personen;1996 2e kwartaal;3.3
5222;1 tot 10 werkzame personen;1996 3e kwartaal;2.2
5223;1 tot 10 werkzame personen;1996 4e kwartaal;1.7
5224;1 tot 10 werkzame personen;1996;2.8
5225;1 tot 10 werkzame personen;1997 1e kwartaal;2.5
5226;1 tot 10 werkzame personen;1997 2e kwartaal;2.7
5227;1 tot 10 werkzame personen;1997 3e kwartaal;2.2
5228;1 tot 10 werkzame personen;1997 4e kwartaal;2.9
5229;1 tot 10 werkzame personen;1997;2.6
5230;1 tot 10 werkzame personen;1998 1e kwartaal;2.6
5231;1 tot 10 werkzame personen;1998 2e kwartaal;2.4
5232;1 tot 10 werkzame personen;1998 3e kwartaal;2.2
5233;1 tot 10 werkzame personen;1998 4e kwartaal;2.6
5234;1 tot 10 werkzame personen;1998;2.4
5235;1 tot 10 werkzame personen;1999 1e kwartaal;2.9
5236;1 tot 10 werkzame personen;1999 2e kwartaal;2.6
5237;1 tot 10 werkzame personen;1999 3e kwartaal;3.2
5238;1 tot 10 werkzame personen;1999 4e kwartaal;3.0
5239;1 tot 10 werkzame personen;1999;2.9
5240;1 tot 10 werkzame personen;2000 1e kwartaal;3.1
5241;1 tot 10 werkzame personen;2000 2e kwartaal;2.8
5242;1 tot 10 werkzame personen;2000 3e kwartaal;2.9
5243;1 tot 10 werkzame personen;2000 4e kwartaal;2.8
5244;1 tot 10 werkzame personen;2000;2.9
5245;1 tot 10 werkzame personen;2001 1e kwartaal;2.6
5246;1 tot 10 werkzame personen;2001 2e kwartaal;2.8
5247;1 tot 10 werkzame personen;2001 3e kwartaal;3.2
5248;1 tot 10 werkzame personen;2001 4e kwartaal;3.0
5249;1 tot 10 werkzame personen;2001;2.9
5250;1 tot 10 werkzame personen;2002 1e kwartaal;2.3
5251;1 tot 10 werkzame personen;2002 2e kwartaal;3.2
5252;1 tot 10 werkzame personen;2002 3e kwartaal;2.8
5253;1 tot 10 werkzame personen;2002 4e kwartaal;2.8
5254;1 tot 10 werkzame personen;2002;2.8
5255;1 tot 10 werkzame personen;2003 1e kwartaal;
5256;1 tot 10 werkzame personen;2003 2e kwartaal;
5257;1 tot 10 werkzame personen;2003 3e kwartaal;
5258;1 tot 10 werkzame personen;2003 4e kwartaal;
5259;1 tot 10 werkzame personen;2003;
5260;1 tot 10 werkzame personen;2004 1e kwartaal;
5261;1 tot 10 werkzame personen;2004 2e kwartaal;
5262;1 tot 10 werkzame personen;2004 3e kwartaal;
5263;1 tot 10 werkzame personen;2004 4e kwartaal;
5264;1 tot 10 werkzame personen;2004;
5265;1 tot 10 werkzame personen;2005 1e kwartaal;
5266;1 tot 10 werkzame personen;2005 2e kwartaal;
5267;1 tot 10 werkzame personen;2005 3e kwartaal;
5268;1 tot 10 werkzame personen;2005 4e kwartaal;
5269;1 tot 10 werkzame personen;2005;
5270;1 tot 10 werkzame personen;2006 1e kwartaal;
5271;1 tot 10 werkzame personen;2006 2e kwartaal;
5272;1 tot 10 werkzame personen;2006 3e kwartaal;
5273;1 tot 10 werkzame personen;2006 4e kwartaal;
5274;1 tot 10 werkzame personen;2006;
5275;1 tot 10 werkzame personen;2007 1e kwartaal;
5276;1 tot 10 werkzame personen;2007 2e kwartaal;
5277;1 tot 10 werkzame personen;2007 3e kwartaal;
5278;1 tot 10 werkzame personen;2007 4e kwartaal;
5279;1 tot 10 werkzame personen;2007;
5280;1 tot 10 werkzame personen;2008 1e kwartaal;1.6
5281;1 tot 10 werkzame personen;2008 2e kwartaal;1.5
5282;1 tot 10 werkzame personen;2008 3e kwartaal;1.6
5283;1 tot 10 werkzame personen;2008 4e kwartaal;1.9
5284;1 tot 10 werkzame personen;2008;1.7
5285;1 tot 10 werkzame personen;2009 1e kwartaal;1.7
5286;1 tot 10 werkzame personen;2009 2e kwartaal;1.7
5287;1 tot 10 werkzame personen;2009 3e kwartaal;1.6
5288;1 tot 10 werkzame personen;2009 4e kwartaal;1.9
5289;1 tot 10 werkzame personen;2009;1.7
5290;1 tot 10 werkzame personen;2010 1e kwartaal;1.8
5291;1 tot 10 werkzame personen;2010 2e kwartaal;1.8
5292;1 tot 10 werkzame personen;2010 3e kwartaal;1.8
5293;1 tot 10 werkzame personen;2010 4e kwartaal;2.0
5294;1 tot 10 werkzame personen;2010;1.9
5295;1 tot 10 werkzame personen;2011 1e kwartaal;2.0
5296;1 tot 10 werkzame personen;2011 2e kwartaal;1.9
5297;1 tot 10 werkzame personen;2011 3e kwartaal;1.9
5298;1 tot 10 werkzame personen;2011 4e kwartaal;1.9
5299;1 tot 10 werkzame personen;2011;1.9
5300;1 tot 10 werkzame personen;2012 1e kwartaal;1.9
5301;1 tot 10 werkzame personen;2012 2e kwartaal;1.8
5302;1 tot 10 werkzame personen;2012 3e kwartaal;1.6
5303;1 tot 10 werkzame personen;2012 4e kwartaal;1.8
5304;1 tot 10 werkzame personen;2012;1.8
5305;1 tot 10 werkzame personen;2013 1e kwartaal;1.8
5306;1 tot 10 werkzame personen;2013 2e kwartaal;1.5
5307;1 tot 10 werkzame personen;2013 3e kwartaal;1.6
5308;1 tot 10 werkzame personen;2013 4e kwartaal;1.7
5309;1 tot 10 werkzame personen;2013;1.6
5310;1 tot 10 werkzame personen;2014 1e kwartaal;1.7
5311;1 tot 10 werkzame personen;2014 2e kwartaal;1.5
5312;1 tot 10 werkzame personen;2014 3e kwartaal;1.6
5313;1 tot 10 werkzame personen;2014 4e kwartaal;1.7
5314;1 tot 10 werkzame personen;2014;1.6
5315;1 tot 10 werkzame personen;2015 1e kwartaal;1.7
5316;1 tot 10 werkzame personen;2015 2e kwartaal;1.5
5317;1 tot 10 werkzame personen;2015 3e kwartaal;1.6
5318;1 tot 10 werkzame personen;2015 4e kwartaal;1.6
5319;1 tot 10 werkzame personen;2015;1.6
5320;1 tot 10 werkzame personen;2016 1e kwartaal;1.7
5321;1 tot 10 werkzame personen;2016 2e kwartaal;1.6
5322;1 tot 10 werkzame personen;2016 3e kwartaal;1.6
5323;1 tot 10 werkzame personen;2016 4e kwartaal;1.6
5324;1 tot 10 werkzame personen;2016;1.6
5325;1 tot 10 werkzame personen;2017 1e kwartaal;1.7
5326;1 tot 10 werkzame personen;2017 2e kwartaal;1.6
5327;1 tot 10 werkzame personen;2017 3e kwartaal;1.4
5328;1 tot 10 werkzame personen;2017 4e kwartaal;1.7
5329;1 tot 10 werkzame personen;2017;1.6
5330;1 tot 10 werkzame personen;2018 1e kwartaal;1.8
5331;1 tot 10 werkzame personen;2018 2e kwartaal;1.5
5332;1 tot 10 werkzame personen;2018 3e kwartaal;1.4
5333;1 tot 10 werkzame personen;2018 4e kwartaal;1.5
5334;1 tot 10 werkzame personen;2018;1.5
5335;1 tot 10 werkzame personen;2019 1e kwartaal;1.8
5336;1 tot 10 werkzame personen;2019 2e kwartaal;1.7
5337;1 tot 10 werkzame personen;2019 3e kwartaal;1.6
5338;1 tot 10 werkzame personen;2019 4e kwartaal;1.8
5339;1 tot 10 werkzame personen;2019;1.7
5340;1 tot 10 werkzame personen;2020 1e kwartaal;2.4
5341;1 tot 10 werkzame personen;2020 2e kwartaal;2.3
5342;1 tot 10 werkzame personen;2020 3e kwartaal;3.0
5343;1 tot 10 werkzame personen;2020 4e kwartaal;3.3
5344;1 tot 10 werkzame personen;2020;2.8
5345;1 tot 10 werkzame personen;2021 1e kwartaal;3.4
5346;1 tot 10 werkzame personen;2021 2e kwartaal;2.8
5347;1 tot 10 werkzame personen;2021 3e kwartaal;3.2
5348;1 tot 10 werkzame personen;2021 4e kwartaal;3.4
5349;1 tot 10 werkzame personen;2021 ;3.2
5350;1 tot 10 werkzame personen;2022 1e kwartaal;4.3
5351;1 tot 10 werkzame personen;2022 2e kwartaal;3.7
5352;1 tot 10 werkzame personen;2022 3e kwartaal;2.8
5353;1 tot 10 werkzame personen;2022 4e kwartaal;3.1
5354;1 tot 10 werkzame personen;2022;3.5
5355;1 tot 10 werkzame personen;2023 1e kwartaal;3.5
5356;1 tot 10 werkzame personen;2023 2e kwartaal;3.0
5357;1 tot 10 werkzame personen;2023 3e kwartaal;2.6
5358;1 tot 10 werkzame personen;2023 4e kwartaal;2.7
5359;1 tot 10 werkzame personen;2023;3.0
5360;1 tot 10 werkzame personen;2024 1e kwartaal;2.5
5361;1 tot 10 werkzame personen;2024 2e kwartaal;2.4
5362;1 tot 10 werkzame personen;2024 3e kwartaal;2.4
5363;1 tot 10 werkzame personen;2024 4e kwartaal;2.5
5364;1 tot 10 werkzame personen;2024;2.5
5365;10 tot 100 werkzame personen;1996 1e kwartaal;4.4
5366;10 tot 100 werkzame personen;1996 2e kwartaal;3.8
5367;10 tot 100 werkzame personen;1996 3e kwartaal;3.5
5368;10 tot 100 werkzame personen;1996 4e kwartaal;4.1
5369;10 tot 100 werkzame personen;1996;4.0
5370;10 tot 100 werkzame personen;1997 1e kwartaal;4.4
5371;10 tot 100 werkzame personen;1997 2e kwartaal;3.9
5372;10 tot 100 werkzame personen;1997 3e kwartaal;3.7
5373;10 tot 100 werkzame personen;1997 4e kwartaal;4.3
5374;10 tot 100 werkzame personen;1997;4.1
5375;10 tot 100 werkzame personen;1998 1e kwartaal;4.4
5376;10 tot 100 werkzame personen;1998 2e kwartaal;4.2
5377;10 tot 100 werkzame personen;1998 3e kwartaal;4.0
5378;10 tot 100 werkzame personen;1998 4e kwartaal;4.6
5379;10 tot 100 werkzame personen;1998;4.3
5380;10 tot 100 werkzame personen;1999 1e kwartaal;5.0
5381;10 tot 100 werkzame personen;1999 2e kwartaal;4.3
5382;10 tot 100 werkzame personen;1999 3e kwartaal;4.0
5383;10 tot 100 werkzame personen;1999 4e kwartaal;4.7
5384;10 tot 100 werkzame personen;1999;4.5
5385;10 tot 100 werkzame personen;2000 1e kwartaal;4.9
5386;10 tot 100 werkzame personen;2000 2e kwartaal;4.5
5387;10 tot 100 werkzame personen;2000 3e kwartaal;4.3
5388;10 tot 100 werkzame personen;2000 4e kwartaal;4.8
5389;10 tot 100 werkzame personen;2000;4.6
5390;10 tot 100 werkzame personen;2001 1e kwartaal;5.0
5391;10 tot 100 werkzame personen;2001 2e kwartaal;4.7
5392;10 tot 100 werkzame personen;2001 3e kwartaal;4.4
5393;10 tot 100 werkzame personen;2001 4e kwartaal;4.8
5394;10 tot 100 werkzame personen;2001;4.7
5395;10 tot 100 werkzame personen;2002 1e kwartaal;4.9
5396;10 tot 100 werkzame personen;2002 2e kwartaal;4.4
5397;10 tot 100 werkzame personen;2002 3e kwartaal;4.1
5398;10 tot 100 werkzame personen;2002 4e kwartaal;4.7
5399;10 tot 100 werkzame personen;2002;4.5
5400;10 tot 100 werkzame personen;2003 1e kwartaal;4.5
5401;10 tot 100 werkzame personen;2003 2e kwartaal;3.9
5402;10 tot 100 werkzame personen;2003 3e kwartaal;3.6
5403;10 tot 100 werkzame personen;2003 4e kwartaal;4.2
5404;10 tot 100 werkzame personen;2003;4.0
5405;10 tot 100 werkzame personen;2004 1e kwartaal;4.3
5406;10 tot 100 werkzame personen;2004 2e kwartaal;3.8
5407;10 tot 100 werkzame personen;2004 3e kwartaal;3.6
5408;10 tot 100 werkzame personen;2004 4e kwartaal;4.1
5409;10 tot 100 werkzame personen;2004;3.9
5410;10 tot 100 werkzame personen;2005 1e kwartaal;4.2
5411;10 tot 100 werkzame personen;2005 2e kwartaal;3.7
5412;10 tot 100 werkzame personen;2005 3e kwartaal;3.5
5413;10 tot 100 werkzame personen;2005 4e kwartaal;4.0
5414;10 tot 100 werkzame personen;2005;3.8
5415;10 tot 100 werkzame personen;2006 1e kwartaal;4.1
5416;10 tot 100 werkzame personen;2006 2e kwartaal;4.1
5417;10 tot 100 werkzame personen;2006 3e kwartaal;4.1
5418;10 tot 100 werkzame personen;2006 4e kwartaal;4.1
5419;10 tot 100 werkzame personen;2006;4.1
5420;10 tot 100 werkzame personen;2007 1e kwartaal;4.4
5421;10 tot 100 werkzame personen;2007 2e kwartaal;4.0
5422;10 tot 100 werkzame personen;2007 3e kwartaal;3.7
5423;10 tot 100 werkzame personen;2007 4e kwartaal;4.2
5424;10 tot 100 werkzame personen;2007;4.1
5425;10 tot 100 werkzame personen;2008 1e kwartaal;4.1
5426;10 tot 100 werkzame personen;2008 2e kwartaal;3.5
5427;10 tot 100 werkzame personen;2008 3e kwartaal;3.3
5428;10 tot 100 werkzame personen;2008 4e kwartaal;3.7
5429;10 tot 100 werkzame personen;2008;3.6
5430;10 tot 100 werkzame personen;2009 1e kwartaal;3.8
5431;10 tot 100 werkzame personen;2009 2e kwartaal;3.5
5432;10 tot 100 werkzame personen;2009 3e kwartaal;3.4
5433;10 tot 100 werkzame personen;2009 4e kwartaal;3.9
5434;10 tot 100 werkzame personen;2009;3.7
5435;10 tot 100 werkzame personen;2010 1e kwartaal;3.7
5436;10 tot 100 werkzame personen;2010 2e kwartaal;3.5
5437;10 tot 100 werkzame personen;2010 3e kwartaal;3.4
5438;10 tot 100 werkzame personen;2010 4e kwartaal;3.8
5439;10 tot 100 werkzame personen;2010;3.6
5440;10 tot 100 werkzame personen;2011 1e kwartaal;3.8
5441;10 tot 100 werkzame personen;2011 2e kwartaal;3.5
5442;10 tot 100 werkzame personen;2011 3e kwartaal;3.3
5443;10 tot 100 werkzame personen;2011 4e kwartaal;3.6
5444;10 tot 100 werkzame personen;2011;3.6
5445;10 tot 100 werkzame personen;2012 1e kwartaal;3.6
5446;10 tot 100 werkzame personen;2012 2e kwartaal;3.3
5447;10 tot 100 werkzame personen;2012 3e kwartaal;3.2
5448;10 tot 100 werkzame personen;2012 4e kwartaal;3.5
5449;10 tot 100 werkzame personen;2012;3.4
5450;10 tot 100 werkzame personen;2013 1e kwartaal;3.8
5451;10 tot 100 werkzame personen;2013 2e kwartaal;3.2
5452;10 tot 100 werkzame personen;2013 3e kwartaal;3.1
5453;10 tot 100 werkzame personen;2013 4e kwartaal;3.3
5454;10 tot 100 werkzame personen;2013;3.4
5455;10 tot 100 werkzame personen;2014 1e kwartaal;3.4
5456;10 tot 100 werkzame personen;2014 2e kwartaal;3.2
5457;10 tot 100 werkzame personen;2014 3e kwartaal;3.1
5458;10 tot 100 werkzame personen;2014 4e kwartaal;3.4
5459;10 tot 100 werkzame personen;2014;3.3
5460;10 tot 100 werkzame personen;2015 1e kwartaal;3.7
5461;10 tot 100 werkzame personen;2015 2e kwartaal;3.2
5462;10 tot 100 werkzame personen;2015 3e kwartaal;3.0
5463;10 tot 100 werkzame personen;2015 4e kwartaal;3.3
5464;10 tot 100 werkzame personen;2015;3.3
5465;10 tot 100 werkzame personen;2016 1e kwartaal;3.6
5466;10 tot 100 werkzame personen;2016 2e kwartaal;3.2
5467;10 tot 100 werkzame personen;2016 3e kwartaal;3.0
5468;10 tot 100 werkzame personen;2016 4e kwartaal;3.4
5469;10 tot 100 werkzame personen;2016;3.3
5470;10 tot 100 werkzame personen;2017 1e kwartaal;3.6
5471;10 tot 100 werkzame personen;2017 2e kwartaal;3.3
5472;10 tot 100 werkzame personen;2017 3e kwartaal;3.1
5473;10 tot 100 werkzame personen;2017 4e kwartaal;3.5
5474;10 tot 100 werkzame personen;2017;3.4
5475;10 tot 100 werkzame personen;2018 1e kwartaal;4.0
5476;10 tot 100 werkzame personen;2018 2e kwartaal;3.4
5477;10 tot 100 werkzame personen;2018 3e kwartaal;3.3
5478;10 tot 100 werkzame personen;2018 4e kwartaal;3.6
5479;10 tot 100 werkzame personen;2018;3.6
5480;10 tot 100 werkzame personen;2019 1e kwartaal;4.0
5481;10 tot 100 werkzame personen;2019 2e kwartaal;3.8
5482;10 tot 100 werkzame personen;2019 3e kwartaal;3.6
5483;10 tot 100 werkzame personen;2019 4e kwartaal;4.0
5484;10 tot 100 werkzame personen;2019;3.8
5485;10 tot 100 werkzame personen;2020 1e kwartaal;4.5
5486;10 tot 100 werkzame personen;2020 2e kwartaal;4.2
5487;10 tot 100 werkzame personen;2020 3e kwartaal;4.1
5488;10 tot 100 werkzame personen;2020 4e kwartaal;4.5
5489;10 tot 100 werkzame personen;2020;4.4
5490;10 tot 100 werkzame personen;2021 1e kwartaal;4.3
5491;10 tot 100 werkzame personen;2021 2e kwartaal;4.3
5492;10 tot 100 werkzame personen;2021 3e kwartaal;4.2
5493;10 tot 100 werkzame personen;2021 4e kwartaal;4.9
5494;10 tot 100 werkzame personen;2021 ;4.4
5495;10 tot 100 werkzame personen;2022 1e kwartaal;5.7
5496;10 tot 100 werkzame personen;2022 2e kwartaal;4.9
5497;10 tot 100 werkzame personen;2022 3e kwartaal;4.5
5498;10 tot 100 werkzame personen;2022 4e kwartaal;5.0
5499;10 tot 100 werkzame personen;2022;5.0
5500;10 tot 100 werkzame personen;2023 1e kwartaal;5.0
5501;10 tot 100 werkzame personen;2023 2e kwartaal;4.5
5502;10 tot 100 werkzame personen;2023 3e kwartaal;4.3
5503;10 tot 100 werkzame personen;2023 4e kwartaal;4.8
5504;10 tot 100 werkzame personen;2023;4.7
5505;10 tot 100 werkzame personen;2024 1e kwartaal;4.8
5506;10 tot 100 werkzame personen;2024 2e kwartaal;4.4
5507;10 tot 100 werkzame personen;2024 3e kwartaal;4.3
5508;10 tot 100 werkzame personen;2024 4e kwartaal;4.7
5509;10 tot 100 werkzame personen;2024;4.6
5510;100 of meer werkzame personen;1996 1e kwartaal;6.6
5511;100 of meer werkzame personen;1996 2e kwartaal;5.5
5512;100 of meer werkzame personen;1996 3e kwartaal;5.2
5513;100 of meer werkzame personen;1996 4e kwartaal;5.8
5514;100 of meer werkzame personen;1996;5.8
5515;100 of meer werkzame personen;1997 1e kwartaal;6.6
5516;100 of meer werkzame personen;1997 2e kwartaal;5.6
5517;100 of meer werkzame personen;1997 3e kwartaal;5.3
5518;100 of meer werkzame personen;1997 4e kwartaal;6.2
5519;100 of meer werkzame personen;1997;5.9
5520;100 of meer werkzame personen;1998 1e kwartaal;6.9
5521;100 of meer werkzame personen;1998 2e kwartaal;6.5
5522;100 of meer werkzame personen;1998 3e kwartaal;5.9
5523;100 of meer werkzame personen;1998 4e kwartaal;6.9
5524;100 of meer werkzame personen;1998;6.5
5525;100 of meer werkzame personen;1999 1e kwartaal;7.6
5526;100 of meer werkzame personen;1999 2e kwartaal;6.5
5527;100 of meer werkzame personen;1999 3e kwartaal;6.3
5528;100 of meer werkzame personen;1999 4e kwartaal;7.3
5529;100 of meer werkzame personen;1999;6.9
5530;100 of meer werkzame personen;2000 1e kwartaal;7.8
5531;100 of meer werkzame personen;2000 2e kwartaal;6.9
5532;100 of meer werkzame personen;2000 3e kwartaal;6.6
5533;100 of meer werkzame personen;2000 4e kwartaal;7.6
5534;100 of meer werkzame personen;2000;7.2
5535;100 of meer werkzame personen;2001 1e kwartaal;7.8
5536;100 of meer werkzame personen;2001 2e kwartaal;7.1
5537;100 of meer werkzame personen;2001 3e kwartaal;6.6
5538;100 of meer werkzame personen;2001 4e kwartaal;7.1
5539;100 of meer werkzame personen;2001;7.1
5540;100 of meer werkzame personen;2002 1e kwartaal;7.5
5541;100 of meer werkzame personen;2002 2e kwartaal;6.5
5542;100 of meer werkzame personen;2002 3e kwartaal;6.0
5543;100 of meer werkzame personen;2002 4e kwartaal;6.5
5544;100 of meer werkzame personen;2002;6.6
5545;100 of meer werkzame personen;2003 1e kwartaal;6.6
5546;100 of meer werkzame personen;2003 2e kwartaal;5.9
5547;100 of meer werkzame personen;2003 3e kwartaal;5.1
5548;100 of meer werkzame personen;2003 4e kwartaal;6.1
5549;100 of meer werkzame personen;2003;5.9
5550;100 of meer werkzame personen;2004 1e kwartaal;5.8
5551;100 of meer werkzame personen;2004 2e kwartaal;4.9
5552;100 of meer werkzame personen;2004 3e kwartaal;4.5
5553;100 of meer werkzame personen;2004 4e kwartaal;5.3
5554;100 of meer werkzame personen;2004;5.1
5555;100 of meer werkzame personen;2005 1e kwartaal;5.9
5556;100 of meer werkzame personen;2005 2e kwartaal;5.0
5557;100 of meer werkzame personen;2005 3e kwartaal;4.6
5558;100 of meer werkzame personen;2005 4e kwartaal;5.4
5559;100 of meer werkzame personen;2005;5.2
5560;100 of meer werkzame personen;2006 1e kwartaal;5.8
5561;100 of meer werkzame personen;2006 2e kwartaal;4.9
5562;100 of meer werkzame personen;2006 3e kwartaal;4.5
5563;100 of meer werkzame personen;2006 4e kwartaal;5.3
5564;100 of meer werkzame personen;2006;5.1
5565;100 of meer werkzame personen;2007 1e kwartaal;5.8
5566;100 of meer werkzame personen;2007 2e kwartaal;4.9
5567;100 of meer werkzame personen;2007 3e kwartaal;4.5
5568;100 of meer werkzame personen;2007 4e kwartaal;5.3
5569;100 of meer werkzame personen;2007;5.1
5570;100 of meer werkzame personen;2008 1e kwartaal;5.6
5571;100 of meer werkzame personen;2008 2e kwartaal;4.9
5572;100 of meer werkzame personen;2008 3e kwartaal;4.4
5573;100 of meer werkzame personen;2008 4e kwartaal;5.2
5574;100 of meer werkzame personen;2008;5.0
5575;100 of meer werkzame personen;2009 1e kwartaal;5.5
5576;100 of meer werkzame personen;2009 2e kwartaal;4.6
5577;100 of meer werkzame personen;2009 3e kwartaal;4.4
