ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
4898;18 jaar;Ongehuwd;Eenpersoonshuishouden;2047;12810
4899;18 jaar;Ongehuwd;Eenpersoonshuishouden;2048;12989
4900;18 jaar;Ongehuwd;Eenpersoonshuishouden;2049;13179
4901;18 jaar;Ongehuwd;Eenpersoonshuishouden;2050;13337
4902;18 jaar;Ongehuwd;Eenpersoonshuishouden;2051;13470
4903;18 jaar;Ongehuwd;Eenpersoonshuishouden;2052;13579
4904;18 jaar;Ongehuwd;Eenpersoonshuishouden;2053;13667
4905;18 jaar;Ongehuwd;Eenpersoonshuishouden;2054;13739
4906;18 jaar;Ongehuwd;Eenpersoonshuishouden;2055;13791
4907;18 jaar;Ongehuwd;Eenpersoonshuishouden;2056;13822
4908;18 jaar;Ongehuwd;Eenpersoonshuishouden;2057;13829
4909;18 jaar;Ongehuwd;Eenpersoonshuishouden;2058;13821
4910;18 jaar;Ongehuwd;Eenpersoonshuishouden;2059;13805
4911;18 jaar;Ongehuwd;Eenpersoonshuishouden;2060;13785
4912;18 jaar;Ongehuwd;Eenpersoonshuishouden;2061;13760
4913;18 jaar;Ongehuwd;Eenpersoonshuishouden;2062;13732
4914;18 jaar;Ongehuwd;Eenpersoonshuishouden;2063;13703
4915;18 jaar;Ongehuwd;Eenpersoonshuishouden;2064;13673
4916;18 jaar;Ongehuwd;Eenpersoonshuishouden;2065;13644
4917;18 jaar;Ongehuwd;Eenpersoonshuishouden;2066;13619
4918;18 jaar;Ongehuwd;Eenpersoonshuishouden;2067;13599
4919;18 jaar;Ongehuwd;Eenpersoonshuishouden;2068;13579
4920;18 jaar;Ongehuwd;Eenpersoonshuishouden;2069;13562
4921;18 jaar;Ongehuwd;Eenpersoonshuishouden;2070;13548
4922;18 jaar;Ongehuwd;Paar;2025;634
4923;18 jaar;Ongehuwd;Paar;2026;582
4924;18 jaar;Ongehuwd;Paar;2027;545
4925;18 jaar;Ongehuwd;Paar;2028;495
4926;18 jaar;Ongehuwd;Paar;2029;442
4927;18 jaar;Ongehuwd;Paar;2030;408
4928;18 jaar;Ongehuwd;Paar;2031;389
4929;18 jaar;Ongehuwd;Paar;2032;374
4930;18 jaar;Ongehuwd;Paar;2033;377
4931;18 jaar;Ongehuwd;Paar;2034;363
4932;18 jaar;Ongehuwd;Paar;2035;364
4933;18 jaar;Ongehuwd;Paar;2036;354
4934;18 jaar;Ongehuwd;Paar;2037;346
4935;18 jaar;Ongehuwd;Paar;2038;348
4936;18 jaar;Ongehuwd;Paar;2039;342
4937;18 jaar;Ongehuwd;Paar;2040;367
4938;18 jaar;Ongehuwd;Paar;2041;334
4939;18 jaar;Ongehuwd;Paar;2042;328
4940;18 jaar;Ongehuwd;Paar;2043;328
4941;18 jaar;Ongehuwd;Paar;2044;328
4942;18 jaar;Ongehuwd;Paar;2045;330
4943;18 jaar;Ongehuwd;Paar;2046;337
4944;18 jaar;Ongehuwd;Paar;2047;346
4945;18 jaar;Ongehuwd;Paar;2048;356
4946;18 jaar;Ongehuwd;Paar;2049;368
4947;18 jaar;Ongehuwd;Paar;2050;378
4948;18 jaar;Ongehuwd;Paar;2051;386
4949;18 jaar;Ongehuwd;Paar;2052;394
4950;18 jaar;Ongehuwd;Paar;2053;402
4951;18 jaar;Ongehuwd;Paar;2054;408
4952;18 jaar;Ongehuwd;Paar;2055;413
4953;18 jaar;Ongehuwd;Paar;2056;417
4954;18 jaar;Ongehuwd;Paar;2057;419
4955;18 jaar;Ongehuwd;Paar;2058;419
4956;18 jaar;Ongehuwd;Paar;2059;419
4957;18 jaar;Ongehuwd;Paar;2060;418
4958;18 jaar;Ongehuwd;Paar;2061;416
4959;18 jaar;Ongehuwd;Paar;2062;414
4960;18 jaar;Ongehuwd;Paar;2063;411
4961;18 jaar;Ongehuwd;Paar;2064;408
4962;18 jaar;Ongehuwd;Paar;2065;404
4963;18 jaar;Ongehuwd;Paar;2066;401
4964;18 jaar;Ongehuwd;Paar;2067;398
4965;18 jaar;Ongehuwd;Paar;2068;395
4966;18 jaar;Ongehuwd;Paar;2069;392
4967;18 jaar;Ongehuwd;Paar;2070;389
4968;18 jaar;Ongehuwd;Eenouderhuishouden;2025;130
4969;18 jaar;Ongehuwd;Eenouderhuishouden;2026;133
4970;18 jaar;Ongehuwd;Eenouderhuishouden;2027;131
4971;18 jaar;Ongehuwd;Eenouderhuishouden;2028;129
4972;18 jaar;Ongehuwd;Eenouderhuishouden;2029;128
4973;18 jaar;Ongehuwd;Eenouderhuishouden;2030;128
4974;18 jaar;Ongehuwd;Eenouderhuishouden;2031;130
4975;18 jaar;Ongehuwd;Eenouderhuishouden;2032;130
4976;18 jaar;Ongehuwd;Eenouderhuishouden;2033;132
4977;18 jaar;Ongehuwd;Eenouderhuishouden;2034;131
4978;18 jaar;Ongehuwd;Eenouderhuishouden;2035;130
4979;18 jaar;Ongehuwd;Eenouderhuishouden;2036;130
4980;18 jaar;Ongehuwd;Eenouderhuishouden;2037;128
4981;18 jaar;Ongehuwd;Eenouderhuishouden;2038;128
4982;18 jaar;Ongehuwd;Eenouderhuishouden;2039;126
4983;18 jaar;Ongehuwd;Eenouderhuishouden;2040;129
4984;18 jaar;Ongehuwd;Eenouderhuishouden;2041;124
4985;18 jaar;Ongehuwd;Eenouderhuishouden;2042;122
4986;18 jaar;Ongehuwd;Eenouderhuishouden;2043;121
4987;18 jaar;Ongehuwd;Eenouderhuishouden;2044;120
4988;18 jaar;Ongehuwd;Eenouderhuishouden;2045;119
4989;18 jaar;Ongehuwd;Eenouderhuishouden;2046;118
4990;18 jaar;Ongehuwd;Eenouderhuishouden;2047;119
4991;18 jaar;Ongehuwd;Eenouderhuishouden;2048;119
4992;18 jaar;Ongehuwd;Eenouderhuishouden;2049;119
4993;18 jaar;Ongehuwd;Eenouderhuishouden;2050;119
4994;18 jaar;Ongehuwd;Eenouderhuishouden;2051;119
4995;18 jaar;Ongehuwd;Eenouderhuishouden;2052;118
4996;18 jaar;Ongehuwd;Eenouderhuishouden;2053;117
4997;18 jaar;Ongehuwd;Eenouderhuishouden;2054;117
4998;18 jaar;Ongehuwd;Eenouderhuishouden;2055;116
4999;18 jaar;Ongehuwd;Eenouderhuishouden;2056;115
5000;18 jaar;Ongehuwd;Eenouderhuishouden;2057;114
5001;18 jaar;Ongehuwd;Eenouderhuishouden;2058;113
5002;18 jaar;Ongehuwd;Eenouderhuishouden;2059;112
5003;18 jaar;Ongehuwd;Eenouderhuishouden;2060;111
5004;18 jaar;Ongehuwd;Eenouderhuishouden;2061;110
5005;18 jaar;Ongehuwd;Eenouderhuishouden;2062;109
5006;18 jaar;Ongehuwd;Eenouderhuishouden;2063;107
5007;18 jaar;Ongehuwd;Eenouderhuishouden;2064;107
5008;18 jaar;Ongehuwd;Eenouderhuishouden;2065;106
5009;18 jaar;Ongehuwd;Eenouderhuishouden;2066;105
5010;18 jaar;Ongehuwd;Eenouderhuishouden;2067;104
5011;18 jaar;Ongehuwd;Eenouderhuishouden;2068;104
5012;18 jaar;Ongehuwd;Eenouderhuishouden;2069;103
5013;18 jaar;Ongehuwd;Eenouderhuishouden;2070;103
5014;18 jaar;Ongehuwd;Overig huishouden;2025;263
5015;18 jaar;Ongehuwd;Overig huishouden;2026;257
5016;18 jaar;Ongehuwd;Overig huishouden;2027;248
5017;18 jaar;Ongehuwd;Overig huishouden;2028;235
5018;18 jaar;Ongehuwd;Overig huishouden;2029;224
5019;18 jaar;Ongehuwd;Overig huishouden;2030;215
5020;18 jaar;Ongehuwd;Overig huishouden;2031;211
5021;18 jaar;Ongehuwd;Overig huishouden;2032;207
5022;18 jaar;Ongehuwd;Overig huishouden;2033;208
5023;18 jaar;Ongehuwd;Overig huishouden;2034;204
5024;18 jaar;Ongehuwd;Overig huishouden;2035;205
5025;18 jaar;Ongehuwd;Overig huishouden;2036;202
5026;18 jaar;Ongehuwd;Overig huishouden;2037;201
5027;18 jaar;Ongehuwd;Overig huishouden;2038;202
5028;18 jaar;Ongehuwd;Overig huishouden;2039;201
5029;18 jaar;Ongehuwd;Overig huishouden;2040;208
5030;18 jaar;Ongehuwd;Overig huishouden;2041;199
5031;18 jaar;Ongehuwd;Overig huishouden;2042;197
5032;18 jaar;Ongehuwd;Overig huishouden;2043;198
5033;18 jaar;Ongehuwd;Overig huishouden;2044;198
5034;18 jaar;Ongehuwd;Overig huishouden;2045;199
5035;18 jaar;Ongehuwd;Overig huishouden;2046;202
5036;18 jaar;Ongehuwd;Overig huishouden;2047;205
5037;18 jaar;Ongehuwd;Overig huishouden;2048;208
5038;18 jaar;Ongehuwd;Overig huishouden;2049;211
5039;18 jaar;Ongehuwd;Overig huishouden;2050;214
5040;18 jaar;Ongehuwd;Overig huishouden;2051;217
5041;18 jaar;Ongehuwd;Overig huishouden;2052;219
5042;18 jaar;Ongehuwd;Overig huishouden;2053;220
5043;18 jaar;Ongehuwd;Overig huishouden;2054;222
5044;18 jaar;Ongehuwd;Overig huishouden;2055;222
5045;18 jaar;Ongehuwd;Overig huishouden;2056;223
5046;18 jaar;Ongehuwd;Overig huishouden;2057;223
5047;18 jaar;Ongehuwd;Overig huishouden;2058;223
5048;18 jaar;Ongehuwd;Overig huishouden;2059;223
5049;18 jaar;Ongehuwd;Overig huishouden;2060;222
5050;18 jaar;Ongehuwd;Overig huishouden;2061;222
5051;18 jaar;Ongehuwd;Overig huishouden;2062;221
5052;18 jaar;Ongehuwd;Overig huishouden;2063;221
5053;18 jaar;Ongehuwd;Overig huishouden;2064;220
5054;18 jaar;Ongehuwd;Overig huishouden;2065;219
5055;18 jaar;Ongehuwd;Overig huishouden;2066;219
5056;18 jaar;Ongehuwd;Overig huishouden;2067;219
5057;18 jaar;Ongehuwd;Overig huishouden;2068;218
5058;18 jaar;Ongehuwd;Overig huishouden;2069;218
5059;18 jaar;Ongehuwd;Overig huishouden;2070;218
5060;18 jaar;Gehuwd;Particulier huishouden;2025;103
5061;18 jaar;Gehuwd;Particulier huishouden;2026;121
5062;18 jaar;Gehuwd;Particulier huishouden;2027;117
5063;18 jaar;Gehuwd;Particulier huishouden;2028;108
5064;18 jaar;Gehuwd;Particulier huishouden;2029;99
5065;18 jaar;Gehuwd;Particulier huishouden;2030;96
5066;18 jaar;Gehuwd;Particulier huishouden;2031;94
5067;18 jaar;Gehuwd;Particulier huishouden;2032;94
5068;18 jaar;Gehuwd;Particulier huishouden;2033;94
5069;18 jaar;Gehuwd;Particulier huishouden;2034;94
5070;18 jaar;Gehuwd;Particulier huishouden;2035;94
5071;18 jaar;Gehuwd;Particulier huishouden;2036;93
5072;18 jaar;Gehuwd;Particulier huishouden;2037;95
5073;18 jaar;Gehuwd;Particulier huishouden;2038;95
5074;18 jaar;Gehuwd;Particulier huishouden;2039;94
5075;18 jaar;Gehuwd;Particulier huishouden;2040;95
5076;18 jaar;Gehuwd;Particulier huishouden;2041;94
5077;18 jaar;Gehuwd;Particulier huishouden;2042;93
5078;18 jaar;Gehuwd;Particulier huishouden;2043;94
5079;18 jaar;Gehuwd;Particulier huishouden;2044;94
5080;18 jaar;Gehuwd;Particulier huishouden;2045;94
5081;18 jaar;Gehuwd;Particulier huishouden;2046;94
5082;18 jaar;Gehuwd;Particulier huishouden;2047;94
5083;18 jaar;Gehuwd;Particulier huishouden;2048;95
5084;18 jaar;Gehuwd;Particulier huishouden;2049;95
5085;18 jaar;Gehuwd;Particulier huishouden;2050;95
5086;18 jaar;Gehuwd;Particulier huishouden;2051;96
5087;18 jaar;Gehuwd;Particulier huishouden;2052;96
5088;18 jaar;Gehuwd;Particulier huishouden;2053;96
5089;18 jaar;Gehuwd;Particulier huishouden;2054;96
5090;18 jaar;Gehuwd;Particulier huishouden;2055;96
5091;18 jaar;Gehuwd;Particulier huishouden;2056;96
5092;18 jaar;Gehuwd;Particulier huishouden;2057;96
5093;18 jaar;Gehuwd;Particulier huishouden;2058;96
5094;18 jaar;Gehuwd;Particulier huishouden;2059;96
5095;18 jaar;Gehuwd;Particulier huishouden;2060;96
5096;18 jaar;Gehuwd;Particulier huishouden;2061;96
5097;18 jaar;Gehuwd;Particulier huishouden;2062;96
5098;18 jaar;Gehuwd;Particulier huishouden;2063;96
5099;18 jaar;Gehuwd;Particulier huishouden;2064;96
5100;18 jaar;Gehuwd;Particulier huishouden;2065;96
5101;18 jaar;Gehuwd;Particulier huishouden;2066;96
5102;18 jaar;Gehuwd;Particulier huishouden;2067;96
5103;18 jaar;Gehuwd;Particulier huishouden;2068;96
5104;18 jaar;Gehuwd;Particulier huishouden;2069;96
5105;18 jaar;Gehuwd;Particulier huishouden;2070;96
5106;18 jaar;Gehuwd;Eenpersoonshuishouden;2025;6
5107;18 jaar;Gehuwd;Eenpersoonshuishouden;2026;6
5108;18 jaar;Gehuwd;Eenpersoonshuishouden;2027;6
5109;18 jaar;Gehuwd;Eenpersoonshuishouden;2028;6
5110;18 jaar;Gehuwd;Eenpersoonshuishouden;2029;6
5111;18 jaar;Gehuwd;Eenpersoonshuishouden;2030;6
5112;18 jaar;Gehuwd;Eenpersoonshuishouden;2031;6
5113;18 jaar;Gehuwd;Eenpersoonshuishouden;2032;6
5114;18 jaar;Gehuwd;Eenpersoonshuishouden;2033;6
5115;18 jaar;Gehuwd;Eenpersoonshuishouden;2034;6
5116;18 jaar;Gehuwd;Eenpersoonshuishouden;2035;6
5117;18 jaar;Gehuwd;Eenpersoonshuishouden;2036;6
5118;18 jaar;Gehuwd;Eenpersoonshuishouden;2037;7
5119;18 jaar;Gehuwd;Eenpersoonshuishouden;2038;7
5120;18 jaar;Gehuwd;Eenpersoonshuishouden;2039;7
5121;18 jaar;Gehuwd;Eenpersoonshuishouden;2040;7
5122;18 jaar;Gehuwd;Eenpersoonshuishouden;2041;7
5123;18 jaar;Gehuwd;Eenpersoonshuishouden;2042;7
5124;18 jaar;Gehuwd;Eenpersoonshuishouden;2043;7
5125;18 jaar;Gehuwd;Eenpersoonshuishouden;2044;7
5126;18 jaar;Gehuwd;Eenpersoonshuishouden;2045;7
5127;18 jaar;Gehuwd;Eenpersoonshuishouden;2046;7
5128;18 jaar;Gehuwd;Eenpersoonshuishouden;2047;7
5129;18 jaar;Gehuwd;Eenpersoonshuishouden;2048;7
5130;18 jaar;Gehuwd;Eenpersoonshuishouden;2049;7
5131;18 jaar;Gehuwd;Eenpersoonshuishouden;2050;7
5132;18 jaar;Gehuwd;Eenpersoonshuishouden;2051;7
5133;18 jaar;Gehuwd;Eenpersoonshuishouden;2052;7
5134;18 jaar;Gehuwd;Eenpersoonshuishouden;2053;7
5135;18 jaar;Gehuwd;Eenpersoonshuishouden;2054;7
5136;18 jaar;Gehuwd;Eenpersoonshuishouden;2055;7
5137;18 jaar;Gehuwd;Eenpersoonshuishouden;2056;7
5138;18 jaar;Gehuwd;Eenpersoonshuishouden;2057;7
5139;18 jaar;Gehuwd;Eenpersoonshuishouden;2058;7
5140;18 jaar;Gehuwd;Eenpersoonshuishouden;2059;7
5141;18 jaar;Gehuwd;Eenpersoonshuishouden;2060;7
5142;18 jaar;Gehuwd;Eenpersoonshuishouden;2061;7
5143;18 jaar;Gehuwd;Eenpersoonshuishouden;2062;7
5144;18 jaar;Gehuwd;Eenpersoonshuishouden;2063;7
5145;18 jaar;Gehuwd;Eenpersoonshuishouden;2064;7
5146;18 jaar;Gehuwd;Eenpersoonshuishouden;2065;7
5147;18 jaar;Gehuwd;Eenpersoonshuishouden;2066;7
5148;18 jaar;Gehuwd;Eenpersoonshuishouden;2067;7
5149;18 jaar;Gehuwd;Eenpersoonshuishouden;2068;7
5150;18 jaar;Gehuwd;Eenpersoonshuishouden;2069;7
5151;18 jaar;Gehuwd;Eenpersoonshuishouden;2070;7
5152;18 jaar;Gehuwd;Paar;2025;93
5153;18 jaar;Gehuwd;Paar;2026;111
5154;18 jaar;Gehuwd;Paar;2027;107
5155;18 jaar;Gehuwd;Paar;2028;98
5156;18 jaar;Gehuwd;Paar;2029;89
5157;18 jaar;Gehuwd;Paar;2030;86
5158;18 jaar;Gehuwd;Paar;2031;84
5159;18 jaar;Gehuwd;Paar;2032;84
5160;18 jaar;Gehuwd;Paar;2033;84
5161;18 jaar;Gehuwd;Paar;2034;84
5162;18 jaar;Gehuwd;Paar;2035;85
5163;18 jaar;Gehuwd;Paar;2036;84
5164;18 jaar;Gehuwd;Paar;2037;85
5165;18 jaar;Gehuwd;Paar;2038;85
5166;18 jaar;Gehuwd;Paar;2039;85
5167;18 jaar;Gehuwd;Paar;2040;85
5168;18 jaar;Gehuwd;Paar;2041;85
5169;18 jaar;Gehuwd;Paar;2042;84
5170;18 jaar;Gehuwd;Paar;2043;85
5171;18 jaar;Gehuwd;Paar;2044;85
5172;18 jaar;Gehuwd;Paar;2045;85
5173;18 jaar;Gehuwd;Paar;2046;85
5174;18 jaar;Gehuwd;Paar;2047;85
5175;18 jaar;Gehuwd;Paar;2048;86
5176;18 jaar;Gehuwd;Paar;2049;86
5177;18 jaar;Gehuwd;Paar;2050;86
5178;18 jaar;Gehuwd;Paar;2051;87
5179;18 jaar;Gehuwd;Paar;2052;87
5180;18 jaar;Gehuwd;Paar;2053;87
5181;18 jaar;Gehuwd;Paar;2054;87
5182;18 jaar;Gehuwd;Paar;2055;87
5183;18 jaar;Gehuwd;Paar;2056;87
5184;18 jaar;Gehuwd;Paar;2057;87
5185;18 jaar;Gehuwd;Paar;2058;87
5186;18 jaar;Gehuwd;Paar;2059;87
5187;18 jaar;Gehuwd;Paar;2060;87
5188;18 jaar;Gehuwd;Paar;2061;87
5189;18 jaar;Gehuwd;Paar;2062;87
5190;18 jaar;Gehuwd;Paar;2063;87
5191;18 jaar;Gehuwd;Paar;2064;87
5192;18 jaar;Gehuwd;Paar;2065;87
5193;18 jaar;Gehuwd;Paar;2066;87
5194;18 jaar;Gehuwd;Paar;2067;87
5195;18 jaar;Gehuwd;Paar;2068;87
5196;18 jaar;Gehuwd;Paar;2069;87
5197;18 jaar;Gehuwd;Paar;2070;87
5198;18 jaar;Gehuwd;Eenouderhuishouden;2025;4
5199;18 jaar;Gehuwd;Eenouderhuishouden;2026;4
5200;18 jaar;Gehuwd;Eenouderhuishouden;2027;4
5201;18 jaar;Gehuwd;Eenouderhuishouden;2028;4
5202;18 jaar;Gehuwd;Eenouderhuishouden;2029;4
5203;18 jaar;Gehuwd;Eenouderhuishouden;2030;4
5204;18 jaar;Gehuwd;Eenouderhuishouden;2031;4
5205;18 jaar;Gehuwd;Eenouderhuishouden;2032;4
5206;18 jaar;Gehuwd;Eenouderhuishouden;2033;4
5207;18 jaar;Gehuwd;Eenouderhuishouden;2034;4
5208;18 jaar;Gehuwd;Eenouderhuishouden;2035;3
5209;18 jaar;Gehuwd;Eenouderhuishouden;2036;3
5210;18 jaar;Gehuwd;Eenouderhuishouden;2037;3
5211;18 jaar;Gehuwd;Eenouderhuishouden;2038;3
5212;18 jaar;Gehuwd;Eenouderhuishouden;2039;2
5213;18 jaar;Gehuwd;Eenouderhuishouden;2040;3
5214;18 jaar;Gehuwd;Eenouderhuishouden;2041;2
5215;18 jaar;Gehuwd;Eenouderhuishouden;2042;2
5216;18 jaar;Gehuwd;Eenouderhuishouden;2043;2
5217;18 jaar;Gehuwd;Eenouderhuishouden;2044;2
5218;18 jaar;Gehuwd;Eenouderhuishouden;2045;2
5219;18 jaar;Gehuwd;Eenouderhuishouden;2046;2
5220;18 jaar;Gehuwd;Eenouderhuishouden;2047;2
5221;18 jaar;Gehuwd;Eenouderhuishouden;2048;2
5222;18 jaar;Gehuwd;Eenouderhuishouden;2049;2
5223;18 jaar;Gehuwd;Eenouderhuishouden;2050;2
5224;18 jaar;Gehuwd;Eenouderhuishouden;2051;2
5225;18 jaar;Gehuwd;Eenouderhuishouden;2052;2
5226;18 jaar;Gehuwd;Eenouderhuishouden;2053;2
5227;18 jaar;Gehuwd;Eenouderhuishouden;2054;2
5228;18 jaar;Gehuwd;Eenouderhuishouden;2055;2
5229;18 jaar;Gehuwd;Eenouderhuishouden;2056;2
5230;18 jaar;Gehuwd;Eenouderhuishouden;2057;2
5231;18 jaar;Gehuwd;Eenouderhuishouden;2058;2
5232;18 jaar;Gehuwd;Eenouderhuishouden;2059;2
5233;18 jaar;Gehuwd;Eenouderhuishouden;2060;2
5234;18 jaar;Gehuwd;Eenouderhuishouden;2061;2
5235;18 jaar;Gehuwd;Eenouderhuishouden;2062;2
5236;18 jaar;Gehuwd;Eenouderhuishouden;2063;2
5237;18 jaar;Gehuwd;Eenouderhuishouden;2064;2
5238;18 jaar;Gehuwd;Eenouderhuishouden;2065;2
5239;18 jaar;Gehuwd;Eenouderhuishouden;2066;2
5240;18 jaar;Gehuwd;Eenouderhuishouden;2067;2
5241;18 jaar;Gehuwd;Eenouderhuishouden;2068;2
5242;18 jaar;Gehuwd;Eenouderhuishouden;2069;2
5243;18 jaar;Gehuwd;Eenouderhuishouden;2070;2
5244;18 jaar;Gehuwd;Overig huishouden;2025;0
5245;18 jaar;Gehuwd;Overig huishouden;2026;0
5246;18 jaar;Gehuwd;Overig huishouden;2027;0
5247;18 jaar;Gehuwd;Overig huishouden;2028;0
5248;18 jaar;Gehuwd;Overig huishouden;2029;0
5249;18 jaar;Gehuwd;Overig huishouden;2030;0
5250;18 jaar;Gehuwd;Overig huishouden;2031;0
5251;18 jaar;Gehuwd;Overig huishouden;2032;0
5252;18 jaar;Gehuwd;Overig huishouden;2033;0
5253;18 jaar;Gehuwd;Overig huishouden;2034;0
5254;18 jaar;Gehuwd;Overig huishouden;2035;0
5255;18 jaar;Gehuwd;Overig huishouden;2036;0
5256;18 jaar;Gehuwd;Overig huishouden;2037;0
5257;18 jaar;Gehuwd;Overig huishouden;2038;0
5258;18 jaar;Gehuwd;Overig huishouden;2039;0
5259;18 jaar;Gehuwd;Overig huishouden;2040;0
5260;18 jaar;Gehuwd;Overig huishouden;2041;0
5261;18 jaar;Gehuwd;Overig huishouden;2042;0
5262;18 jaar;Gehuwd;Overig huishouden;2043;0
5263;18 jaar;Gehuwd;Overig huishouden;2044;0
5264;18 jaar;Gehuwd;Overig huishouden;2045;0
5265;18 jaar;Gehuwd;Overig huishouden;2046;0
5266;18 jaar;Gehuwd;Overig huishouden;2047;0
5267;18 jaar;Gehuwd;Overig huishouden;2048;0
5268;18 jaar;Gehuwd;Overig huishouden;2049;0
5269;18 jaar;Gehuwd;Overig huishouden;2050;0
5270;18 jaar;Gehuwd;Overig huishouden;2051;0
5271;18 jaar;Gehuwd;Overig huishouden;2052;0
5272;18 jaar;Gehuwd;Overig huishouden;2053;0
5273;18 jaar;Gehuwd;Overig huishouden;2054;0
5274;18 jaar;Gehuwd;Overig huishouden;2055;0
5275;18 jaar;Gehuwd;Overig huishouden;2056;0
5276;18 jaar;Gehuwd;Overig huishouden;2057;0
5277;18 jaar;Gehuwd;Overig huishouden;2058;0
5278;18 jaar;Gehuwd;Overig huishouden;2059;0
5279;18 jaar;Gehuwd;Overig huishouden;2060;0
5280;18 jaar;Gehuwd;Overig huishouden;2061;0
5281;18 jaar;Gehuwd;Overig huishouden;2062;0
5282;18 jaar;Gehuwd;Overig huishouden;2063;0
5283;18 jaar;Gehuwd;Overig huishouden;2064;0
5284;18 jaar;Gehuwd;Overig huishouden;2065;0
5285;18 jaar;Gehuwd;Overig huishouden;2066;0
5286;18 jaar;Gehuwd;Overig huishouden;2067;0
5287;18 jaar;Gehuwd;Overig huishouden;2068;0
5288;18 jaar;Gehuwd;Overig huishouden;2069;0
5289;18 jaar;Gehuwd;Overig huishouden;2070;0
5290;18 jaar;Verweduwd;Particulier huishouden;2025;0
5291;18 jaar;Verweduwd;Particulier huishouden;2026;0
5292;18 jaar;Verweduwd;Particulier huishouden;2027;0
5293;18 jaar;Verweduwd;Particulier huishouden;2028;0
5294;18 jaar;Verweduwd;Particulier huishouden;2029;0
5295;18 jaar;Verweduwd;Particulier huishouden;2030;0
5296;18 jaar;Verweduwd;Particulier huishouden;2031;0
5297;18 jaar;Verweduwd;Particulier huishouden;2032;0
5298;18 jaar;Verweduwd;Particulier huishouden;2033;0
5299;18 jaar;Verweduwd;Particulier huishouden;2034;0
5300;18 jaar;Verweduwd;Particulier huishouden;2035;0
5301;18 jaar;Verweduwd;Particulier huishouden;2036;0
5302;18 jaar;Verweduwd;Particulier huishouden;2037;0
5303;18 jaar;Verweduwd;Particulier huishouden;2038;0
5304;18 jaar;Verweduwd;Particulier huishouden;2039;0
5305;18 jaar;Verweduwd;Particulier huishouden;2040;0
5306;18 jaar;Verweduwd;Particulier huishouden;2041;0
5307;18 jaar;Verweduwd;Particulier huishouden;2042;0
5308;18 jaar;Verweduwd;Particulier huishouden;2043;0
5309;18 jaar;Verweduwd;Particulier huishouden;2044;0
5310;18 jaar;Verweduwd;Particulier huishouden;2045;0
5311;18 jaar;Verweduwd;Particulier huishouden;2046;0
5312;18 jaar;Verweduwd;Particulier huishouden;2047;0
5313;18 jaar;Verweduwd;Particulier huishouden;2048;0
5314;18 jaar;Verweduwd;Particulier huishouden;2049;0
5315;18 jaar;Verweduwd;Particulier huishouden;2050;0
5316;18 jaar;Verweduwd;Particulier huishouden;2051;0
5317;18 jaar;Verweduwd;Particulier huishouden;2052;0
5318;18 jaar;Verweduwd;Particulier huishouden;2053;0
5319;18 jaar;Verweduwd;Particulier huishouden;2054;0
5320;18 jaar;Verweduwd;Particulier huishouden;2055;0
5321;18 jaar;Verweduwd;Particulier huishouden;2056;0
5322;18 jaar;Verweduwd;Particulier huishouden;2057;0
5323;18 jaar;Verweduwd;Particulier huishouden;2058;0
5324;18 jaar;Verweduwd;Particulier huishouden;2059;0
5325;18 jaar;Verweduwd;Particulier huishouden;2060;0
5326;18 jaar;Verweduwd;Particulier huishouden;2061;0
5327;18 jaar;Verweduwd;Particulier huishouden;2062;0
5328;18 jaar;Verweduwd;Particulier huishouden;2063;0
5329;18 jaar;Verweduwd;Particulier huishouden;2064;0
5330;18 jaar;Verweduwd;Particulier huishouden;2065;0
5331;18 jaar;Verweduwd;Particulier huishouden;2066;0
5332;18 jaar;Verweduwd;Particulier huishouden;2067;0
5333;18 jaar;Verweduwd;Particulier huishouden;2068;0
5334;18 jaar;Verweduwd;Particulier huishouden;2069;0
5335;18 jaar;Verweduwd;Particulier huishouden;2070;0
5336;18 jaar;Verweduwd;Eenpersoonshuishouden;2025;0
5337;18 jaar;Verweduwd;Eenpersoonshuishouden;2026;0
5338;18 jaar;Verweduwd;Eenpersoonshuishouden;2027;0
5339;18 jaar;Verweduwd;Eenpersoonshuishouden;2028;0
5340;18 jaar;Verweduwd;Eenpersoonshuishouden;2029;0
5341;18 jaar;Verweduwd;Eenpersoonshuishouden;2030;0
5342;18 jaar;Verweduwd;Eenpersoonshuishouden;2031;0
5343;18 jaar;Verweduwd;Eenpersoonshuishouden;2032;0
5344;18 jaar;Verweduwd;Eenpersoonshuishouden;2033;0
5345;18 jaar;Verweduwd;Eenpersoonshuishouden;2034;0
5346;18 jaar;Verweduwd;Eenpersoonshuishouden;2035;0
5347;18 jaar;Verweduwd;Eenpersoonshuishouden;2036;0
5348;18 jaar;Verweduwd;Eenpersoonshuishouden;2037;0
5349;18 jaar;Verweduwd;Eenpersoonshuishouden;2038;0
5350;18 jaar;Verweduwd;Eenpersoonshuishouden;2039;0
