ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
8418;Geen bezwaar tegen orgaandonatie;Zuid-Holland (PV);2022;754.8
8419;Geen bezwaar tegen orgaandonatie;Zuid-Holland (PV);2023;746.4
8420;Geen bezwaar tegen orgaandonatie;Zuid-Holland (PV);2024;744.7
8421;Geen bezwaar tegen orgaandonatie;Zeeland (PV);2022;68.7
8422;Geen bezwaar tegen orgaandonatie;Zeeland (PV);2023;68.2
8423;Geen bezwaar tegen orgaandonatie;Zeeland (PV);2024;67.7
8424;Geen bezwaar tegen orgaandonatie;Noord-Brabant (PV);2022;454.3
8425;Geen bezwaar tegen orgaandonatie;Noord-Brabant (PV);2023;452.1
8426;Geen bezwaar tegen orgaandonatie;Noord-Brabant (PV);2024;451.8
8427;Geen bezwaar tegen orgaandonatie;Limburg (PV);2022;204.3
8428;Geen bezwaar tegen orgaandonatie;Limburg (PV);2023;200.9
8429;Geen bezwaar tegen orgaandonatie;Limburg (PV);2024;199.0
8430;Geen bezwaar tegen orgaandonatie;Oost-Groningen (CR);2022;25.8
8431;Geen bezwaar tegen orgaandonatie;Oost-Groningen (CR);2023;25.8
8432;Geen bezwaar tegen orgaandonatie;Oost-Groningen (CR);2024;25.8
8433;Geen bezwaar tegen orgaandonatie;Delfzijl en omgeving (CR);2022;8.8
8434;Geen bezwaar tegen orgaandonatie;Delfzijl en omgeving (CR);2023;8.7
8435;Geen bezwaar tegen orgaandonatie;Delfzijl en omgeving (CR);2024;8.6
8436;Geen bezwaar tegen orgaandonatie;Overig Groningen (CR);2022;88.8
8437;Geen bezwaar tegen orgaandonatie;Overig Groningen (CR);2023;87.0
8438;Geen bezwaar tegen orgaandonatie;Overig Groningen (CR);2024;88.2
8439;Geen bezwaar tegen orgaandonatie;Noord-Friesland (CR);2022;65.1
8440;Geen bezwaar tegen orgaandonatie;Noord-Friesland (CR);2023;65.1
8441;Geen bezwaar tegen orgaandonatie;Noord-Friesland (CR);2024;65.4
8442;Geen bezwaar tegen orgaandonatie;Zuidwest-Friesland (CR);2022;25.3
8443;Geen bezwaar tegen orgaandonatie;Zuidwest-Friesland (CR);2023;25.5
8444;Geen bezwaar tegen orgaandonatie;Zuidwest-Friesland (CR);2024;25.6
8445;Geen bezwaar tegen orgaandonatie;Zuidoost-Friesland (CR);2022;34.8
8446;Geen bezwaar tegen orgaandonatie;Zuidoost-Friesland (CR);2023;34.8
8447;Geen bezwaar tegen orgaandonatie;Zuidoost-Friesland (CR);2024;35.0
8448;Geen bezwaar tegen orgaandonatie;Noord-Drenthe (CR);2022;33.4
8449;Geen bezwaar tegen orgaandonatie;Noord-Drenthe (CR);2023;33.4
8450;Geen bezwaar tegen orgaandonatie;Noord-Drenthe (CR);2024;33.5
8451;Geen bezwaar tegen orgaandonatie;Zuidoost-Drenthe (CR);2022;31.5
8452;Geen bezwaar tegen orgaandonatie;Zuidoost-Drenthe (CR);2023;31.6
8453;Geen bezwaar tegen orgaandonatie;Zuidoost-Drenthe (CR);2024;31.7
8454;Geen bezwaar tegen orgaandonatie;Zuidwest-Drenthe (CR);2022;23.9
8455;Geen bezwaar tegen orgaandonatie;Zuidwest-Drenthe (CR);2023;23.9
8456;Geen bezwaar tegen orgaandonatie;Zuidwest-Drenthe (CR);2024;24.1
8457;Geen bezwaar tegen orgaandonatie;Noord-Overijssel (CR);2022;68.1
8458;Geen bezwaar tegen orgaandonatie;Noord-Overijssel (CR);2023;68.7
8459;Geen bezwaar tegen orgaandonatie;Noord-Overijssel (CR);2024;69.2
8460;Geen bezwaar tegen orgaandonatie;Zuidwest-Overijssel (CR);2022;26.8
8461;Geen bezwaar tegen orgaandonatie;Zuidwest-Overijssel (CR);2023;26.9
8462;Geen bezwaar tegen orgaandonatie;Zuidwest-Overijssel (CR);2024;27.0
8463;Geen bezwaar tegen orgaandonatie;Twente (CR);2022;118.1
8464;Geen bezwaar tegen orgaandonatie;Twente (CR);2023;117.5
8465;Geen bezwaar tegen orgaandonatie;Twente (CR);2024;117.5
8466;Geen bezwaar tegen orgaandonatie;Veluwe (CR);2022;121.9
8467;Geen bezwaar tegen orgaandonatie;Veluwe (CR);2023;121.6
8468;Geen bezwaar tegen orgaandonatie;Veluwe (CR);2024;122.4
8469;Geen bezwaar tegen orgaandonatie;Achterhoek (CR);2022;65.6
8470;Geen bezwaar tegen orgaandonatie;Achterhoek (CR);2023;66.0
8471;Geen bezwaar tegen orgaandonatie;Achterhoek (CR);2024;66.5
8472;Geen bezwaar tegen orgaandonatie;Arnhem/Nijmegen (CR);2022;131.0
8473;Geen bezwaar tegen orgaandonatie;Arnhem/Nijmegen (CR);2023;130.8
8474;Geen bezwaar tegen orgaandonatie;Arnhem/Nijmegen (CR);2024;132.0
8475;Geen bezwaar tegen orgaandonatie;Zuidwest-Gelderland (CR);2022;43.0
8476;Geen bezwaar tegen orgaandonatie;Zuidwest-Gelderland (CR);2023;42.8
8477;Geen bezwaar tegen orgaandonatie;Zuidwest-Gelderland (CR);2024;42.7
8478;Geen bezwaar tegen orgaandonatie;Utrecht (CR);2022;232.5
8479;Geen bezwaar tegen orgaandonatie;Utrecht (CR);2023;233.7
8480;Geen bezwaar tegen orgaandonatie;Utrecht (CR);2024;235.8
8481;Geen bezwaar tegen orgaandonatie;Kop van Noord-Holland (CR);2022;67.5
8482;Geen bezwaar tegen orgaandonatie;Kop van Noord-Holland (CR);2023;67.8
8483;Geen bezwaar tegen orgaandonatie;Kop van Noord-Holland (CR);2024;67.9
8484;Geen bezwaar tegen orgaandonatie;Alkmaar en omgeving (CR);2022;44.0
8485;Geen bezwaar tegen orgaandonatie;Alkmaar en omgeving (CR);2023;44.4
8486;Geen bezwaar tegen orgaandonatie;Alkmaar en omgeving (CR);2024;44.6
8487;Geen bezwaar tegen orgaandonatie;IJmond (CR);2022;37.2
8488;Geen bezwaar tegen orgaandonatie;IJmond (CR);2023;37.2
8489;Geen bezwaar tegen orgaandonatie;IJmond (CR);2024;37.2
8490;Geen bezwaar tegen orgaandonatie;Agglomeratie Haarlem (CR);2022;44.6
8491;Geen bezwaar tegen orgaandonatie;Agglomeratie Haarlem (CR);2023;44.2
8492;Geen bezwaar tegen orgaandonatie;Agglomeratie Haarlem (CR);2024;44.0
8493;Geen bezwaar tegen orgaandonatie;Zaanstreek (CR);2022;33.4
8494;Geen bezwaar tegen orgaandonatie;Zaanstreek (CR);2023;33.4
8495;Geen bezwaar tegen orgaandonatie;Zaanstreek (CR);2024;33.7
8496;Geen bezwaar tegen orgaandonatie;Groot-Amsterdam (CR);2022;333.1
8497;Geen bezwaar tegen orgaandonatie;Groot-Amsterdam (CR);2023;323.2
8498;Geen bezwaar tegen orgaandonatie;Groot-Amsterdam (CR);2024;319.2
8499;Geen bezwaar tegen orgaandonatie;Het Gooi en Vechtstreek (CR);2022;42.9
8500;Geen bezwaar tegen orgaandonatie;Het Gooi en Vechtstreek (CR);2023;42.9
8501;Geen bezwaar tegen orgaandonatie;Het Gooi en Vechtstreek (CR);2024;42.4
8502;Geen bezwaar tegen orgaandonatie;Agglomeratie Leiden en Bollenstreek (CR);2022;83.7
8503;Geen bezwaar tegen orgaandonatie;Agglomeratie Leiden en Bollenstreek (CR);2023;83.5
8504;Geen bezwaar tegen orgaandonatie;Agglomeratie Leiden en Bollenstreek (CR);2024;84.3
8505;Geen bezwaar tegen orgaandonatie;Agglomeratie 's-Gravenhage (CR);2022;195.2
8506;Geen bezwaar tegen orgaandonatie;Agglomeratie 's-Gravenhage (CR);2023;190.5
8507;Geen bezwaar tegen orgaandonatie;Agglomeratie 's-Gravenhage (CR);2024;187.2
8508;Geen bezwaar tegen orgaandonatie;Delft en Westland (CR);2022;48.3
8509;Geen bezwaar tegen orgaandonatie;Delft en Westland (CR);2023;46.9
8510;Geen bezwaar tegen orgaandonatie;Delft en Westland (CR);2024;47.3
8511;Geen bezwaar tegen orgaandonatie;Oost-Zuid-Holland (CR);2022;59.9
8512;Geen bezwaar tegen orgaandonatie;Oost-Zuid-Holland (CR);2023;60.3
8513;Geen bezwaar tegen orgaandonatie;Oost-Zuid-Holland (CR);2024;60.9
8514;Geen bezwaar tegen orgaandonatie;Groot-Rijnmond (CR);2022;301.6
8515;Geen bezwaar tegen orgaandonatie;Groot-Rijnmond (CR);2023;298.8
8516;Geen bezwaar tegen orgaandonatie;Groot-Rijnmond (CR);2024;298.2
8517;Geen bezwaar tegen orgaandonatie;Zuidoost-Zuid-Holland (CR);2022;66.1
8518;Geen bezwaar tegen orgaandonatie;Zuidoost-Zuid-Holland (CR);2023;66.4
8519;Geen bezwaar tegen orgaandonatie;Zuidoost-Zuid-Holland (CR);2024;66.7
8520;Geen bezwaar tegen orgaandonatie;Zeeuwsch-Vlaanderen (CR);2022;20.6
8521;Geen bezwaar tegen orgaandonatie;Zeeuwsch-Vlaanderen (CR);2023;20.3
8522;Geen bezwaar tegen orgaandonatie;Zeeuwsch-Vlaanderen (CR);2024;20.0
8523;Geen bezwaar tegen orgaandonatie;Overig Zeeland (CR);2022;48.1
8524;Geen bezwaar tegen orgaandonatie;Overig Zeeland (CR);2023;47.9
8525;Geen bezwaar tegen orgaandonatie;Overig Zeeland (CR);2024;47.7
8526;Geen bezwaar tegen orgaandonatie;West-Noord-Brabant (CR);2022;111.5
8527;Geen bezwaar tegen orgaandonatie;West-Noord-Brabant (CR);2023;111.3
8528;Geen bezwaar tegen orgaandonatie;West-Noord-Brabant (CR);2024;111.5
8529;Geen bezwaar tegen orgaandonatie;Midden-Noord-Brabant (CR);2022;89.3
8530;Geen bezwaar tegen orgaandonatie;Midden-Noord-Brabant (CR);2023;88.6
8531;Geen bezwaar tegen orgaandonatie;Midden-Noord-Brabant (CR);2024;88.6
8532;Geen bezwaar tegen orgaandonatie;Noordoost-Noord-Brabant (CR);2022;110.2
8533;Geen bezwaar tegen orgaandonatie;Noordoost-Noord-Brabant (CR);2023;110.2
8534;Geen bezwaar tegen orgaandonatie;Noordoost-Noord-Brabant (CR);2024;110.8
8535;Geen bezwaar tegen orgaandonatie;Zuidoost-Noord-Brabant (CR);2022;143.4
8536;Geen bezwaar tegen orgaandonatie;Zuidoost-Noord-Brabant (CR);2023;141.9
8537;Geen bezwaar tegen orgaandonatie;Zuidoost-Noord-Brabant (CR);2024;140.9
8538;Geen bezwaar tegen orgaandonatie;Noord-Limburg (CR);2022;49.3
8539;Geen bezwaar tegen orgaandonatie;Noord-Limburg (CR);2023;49.0
8540;Geen bezwaar tegen orgaandonatie;Noord-Limburg (CR);2024;48.8
8541;Geen bezwaar tegen orgaandonatie;Midden-Limburg (CR);2022;42.7
8542;Geen bezwaar tegen orgaandonatie;Midden-Limburg (CR);2023;42.4
8543;Geen bezwaar tegen orgaandonatie;Midden-Limburg (CR);2024;42.4
8544;Geen bezwaar tegen orgaandonatie;Zuid-Limburg (CR);2022;112.3
8545;Geen bezwaar tegen orgaandonatie;Zuid-Limburg (CR);2023;109.4
8546;Geen bezwaar tegen orgaandonatie;Zuid-Limburg (CR);2024;107.8
8547;Geen bezwaar tegen orgaandonatie;Flevoland (CR);2022;86.0
8548;Geen bezwaar tegen orgaandonatie;Flevoland (CR);2023;86.1
8549;Geen bezwaar tegen orgaandonatie;Flevoland (CR);2024;86.7
8550;Geen bezwaar tegen orgaandonatie;Aa en Hunze;2022;4.3
8551;Geen bezwaar tegen orgaandonatie;Aa en Hunze;2023;4.3
8552;Geen bezwaar tegen orgaandonatie;Aa en Hunze;2024;4.3
8553;Geen bezwaar tegen orgaandonatie;Aalsmeer;2022;6.4
8554;Geen bezwaar tegen orgaandonatie;Aalsmeer;2023;6.3
8555;Geen bezwaar tegen orgaandonatie;Aalsmeer;2024;6.4
8556;Geen bezwaar tegen orgaandonatie;Aalten;2022;4.3
8557;Geen bezwaar tegen orgaandonatie;Aalten;2023;4.3
8558;Geen bezwaar tegen orgaandonatie;Aalten;2024;4.4
8559;Geen bezwaar tegen orgaandonatie;Achtkarspelen;2022;5.5
8560;Geen bezwaar tegen orgaandonatie;Achtkarspelen;2023;5.6
8561;Geen bezwaar tegen orgaandonatie;Achtkarspelen;2024;5.7
8562;Geen bezwaar tegen orgaandonatie;Alblasserdam;2022;3.4
8563;Geen bezwaar tegen orgaandonatie;Alblasserdam;2023;3.4
8564;Geen bezwaar tegen orgaandonatie;Alblasserdam;2024;3.4
8565;Geen bezwaar tegen orgaandonatie;Albrandswaard;2022;4.5
8566;Geen bezwaar tegen orgaandonatie;Albrandswaard;2023;4.6
8567;Geen bezwaar tegen orgaandonatie;Albrandswaard;2024;4.6
8568;Geen bezwaar tegen orgaandonatie;Alkmaar;2022;20.2
8569;Geen bezwaar tegen orgaandonatie;Alkmaar;2023;20.3
8570;Geen bezwaar tegen orgaandonatie;Alkmaar;2024;20.4
8571;Geen bezwaar tegen orgaandonatie;Almelo;2022;14.2
8572;Geen bezwaar tegen orgaandonatie;Almelo;2023;14.2
8573;Geen bezwaar tegen orgaandonatie;Almelo;2024;14.3
8574;Geen bezwaar tegen orgaandonatie;Almere;2022;44.2
8575;Geen bezwaar tegen orgaandonatie;Almere;2023;44.5
8576;Geen bezwaar tegen orgaandonatie;Almere;2024;44.7
8577;Geen bezwaar tegen orgaandonatie;Alphen aan den Rijn;2022;20.2
8578;Geen bezwaar tegen orgaandonatie;Alphen aan den Rijn;2023;20.2
8579;Geen bezwaar tegen orgaandonatie;Alphen aan den Rijn;2024;20.5
8580;Geen bezwaar tegen orgaandonatie;Alphen-Chaam;2022;1.8
8581;Geen bezwaar tegen orgaandonatie;Alphen-Chaam;2023;1.8
8582;Geen bezwaar tegen orgaandonatie;Alphen-Chaam;2024;1.8
8583;Geen bezwaar tegen orgaandonatie;Altena;2022;9.3
8584;Geen bezwaar tegen orgaandonatie;Altena;2023;9.4
8585;Geen bezwaar tegen orgaandonatie;Altena;2024;9.4
8586;Geen bezwaar tegen orgaandonatie;Ameland;2022;0.8
8587;Geen bezwaar tegen orgaandonatie;Ameland;2023;0.8
8588;Geen bezwaar tegen orgaandonatie;Ameland;2024;0.8
8589;Geen bezwaar tegen orgaandonatie;Amersfoort;2022;25.8
8590;Geen bezwaar tegen orgaandonatie;Amersfoort;2023;26.1
8591;Geen bezwaar tegen orgaandonatie;Amersfoort;2024;26.2
8592;Geen bezwaar tegen orgaandonatie;Amstelveen;2022;20.9
8593;Geen bezwaar tegen orgaandonatie;Amstelveen;2023;19.7
8594;Geen bezwaar tegen orgaandonatie;Amstelveen;2024;18.9
8595;Geen bezwaar tegen orgaandonatie;Amsterdam;2022;226.9
8596;Geen bezwaar tegen orgaandonatie;Amsterdam;2023;218.3
8597;Geen bezwaar tegen orgaandonatie;Amsterdam;2024;214.9
8598;Geen bezwaar tegen orgaandonatie;Apeldoorn;2022;29.4
8599;Geen bezwaar tegen orgaandonatie;Apeldoorn;2023;29.3
8600;Geen bezwaar tegen orgaandonatie;Apeldoorn;2024;29.3
8601;Geen bezwaar tegen orgaandonatie;Arnhem;2022;32.9
8602;Geen bezwaar tegen orgaandonatie;Arnhem;2023;32.3
8603;Geen bezwaar tegen orgaandonatie;Arnhem;2024;32.2
8604;Geen bezwaar tegen orgaandonatie;Assen;2022;12.2
8605;Geen bezwaar tegen orgaandonatie;Assen;2023;12.2
8606;Geen bezwaar tegen orgaandonatie;Assen;2024;12.2
8607;Geen bezwaar tegen orgaandonatie;Asten;2022;2.8
8608;Geen bezwaar tegen orgaandonatie;Asten;2023;2.8
8609;Geen bezwaar tegen orgaandonatie;Asten;2024;2.9
8610;Geen bezwaar tegen orgaandonatie;Baarle-Nassau;2022;1.3
8611;Geen bezwaar tegen orgaandonatie;Baarle-Nassau;2023;1.4
8612;Geen bezwaar tegen orgaandonatie;Baarle-Nassau;2024;1.4
8613;Geen bezwaar tegen orgaandonatie;Baarn;2022;4.0
8614;Geen bezwaar tegen orgaandonatie;Baarn;2023;4.1
8615;Geen bezwaar tegen orgaandonatie;Baarn;2024;4.1
8616;Geen bezwaar tegen orgaandonatie;Barendrecht;2022;8.2
8617;Geen bezwaar tegen orgaandonatie;Barendrecht;2023;8.3
8618;Geen bezwaar tegen orgaandonatie;Barendrecht;2024;8.3
8619;Geen bezwaar tegen orgaandonatie;Barneveld;2022;9.7
8620;Geen bezwaar tegen orgaandonatie;Barneveld;2023;9.7
8621;Geen bezwaar tegen orgaandonatie;Barneveld;2024;9.9
8622;Geen bezwaar tegen orgaandonatie;Beek (L.);2022;2.4
8623;Geen bezwaar tegen orgaandonatie;Beek (L.);2023;2.4
8624;Geen bezwaar tegen orgaandonatie;Beek (L.);2024;2.4
8625;Geen bezwaar tegen orgaandonatie;Beekdaelen;2022;5.8
8626;Geen bezwaar tegen orgaandonatie;Beekdaelen;2023;5.8
8627;Geen bezwaar tegen orgaandonatie;Beekdaelen;2024;5.7
8628;Geen bezwaar tegen orgaandonatie;Beesel;2022;2.2
8629;Geen bezwaar tegen orgaandonatie;Beesel;2023;2.2
8630;Geen bezwaar tegen orgaandonatie;Beesel;2024;2.2
8631;Geen bezwaar tegen orgaandonatie;Berg en Dal;2022;5.6
8632;Geen bezwaar tegen orgaandonatie;Berg en Dal;2023;5.6
8633;Geen bezwaar tegen orgaandonatie;Berg en Dal;2024;5.6
8634;Geen bezwaar tegen orgaandonatie;Bergeijk;2022;3.2
8635;Geen bezwaar tegen orgaandonatie;Bergeijk;2023;3.2
8636;Geen bezwaar tegen orgaandonatie;Bergeijk;2024;3.2
8637;Geen bezwaar tegen orgaandonatie;Bergen (L.);2022;2.2
8638;Geen bezwaar tegen orgaandonatie;Bergen (L.);2023;2.2
8639;Geen bezwaar tegen orgaandonatie;Bergen (L.);2024;2.2
8640;Geen bezwaar tegen orgaandonatie;Bergen (NH.);2022;5.3
8641;Geen bezwaar tegen orgaandonatie;Bergen (NH.);2023;5.3
8642;Geen bezwaar tegen orgaandonatie;Bergen (NH.);2024;5.3
8643;Geen bezwaar tegen orgaandonatie;Bergen op Zoom;2022;11.3
8644;Geen bezwaar tegen orgaandonatie;Bergen op Zoom;2023;11.4
8645;Geen bezwaar tegen orgaandonatie;Bergen op Zoom;2024;11.5
8646;Geen bezwaar tegen orgaandonatie;Berkelland;2022;7.1
8647;Geen bezwaar tegen orgaandonatie;Berkelland;2023;7.2
8648;Geen bezwaar tegen orgaandonatie;Berkelland;2024;7.2
8649;Geen bezwaar tegen orgaandonatie;Bernheze;2022;5.3
8650;Geen bezwaar tegen orgaandonatie;Bernheze;2023;5.3
8651;Geen bezwaar tegen orgaandonatie;Bernheze;2024;5.3
8652;Geen bezwaar tegen orgaandonatie;Best;2022;4.8
8653;Geen bezwaar tegen orgaandonatie;Best;2023;4.8
8654;Geen bezwaar tegen orgaandonatie;Best;2024;4.8
8655;Geen bezwaar tegen orgaandonatie;Beuningen;2022;4.1
8656;Geen bezwaar tegen orgaandonatie;Beuningen;2023;4.1
8657;Geen bezwaar tegen orgaandonatie;Beuningen;2024;4.2
8658;Geen bezwaar tegen orgaandonatie;Beverwijk;2022;8.9
8659;Geen bezwaar tegen orgaandonatie;Beverwijk;2023;8.9
8660;Geen bezwaar tegen orgaandonatie;Beverwijk;2024;8.8
8661;Geen bezwaar tegen orgaandonatie;De Bilt;2022;6.6
8662;Geen bezwaar tegen orgaandonatie;De Bilt;2023;6.6
8663;Geen bezwaar tegen orgaandonatie;De Bilt;2024;6.5
8664;Geen bezwaar tegen orgaandonatie;Bladel;2022;3.4
8665;Geen bezwaar tegen orgaandonatie;Bladel;2023;3.4
8666;Geen bezwaar tegen orgaandonatie;Bladel;2024;3.4
8667;Geen bezwaar tegen orgaandonatie;Blaricum;2022;2.0
8668;Geen bezwaar tegen orgaandonatie;Blaricum;2023;2.0
8669;Geen bezwaar tegen orgaandonatie;Blaricum;2024;2.0
8670;Geen bezwaar tegen orgaandonatie;Bloemendaal;2022;4.1
8671;Geen bezwaar tegen orgaandonatie;Bloemendaal;2023;4.0
8672;Geen bezwaar tegen orgaandonatie;Bloemendaal;2024;4.0
8673;Geen bezwaar tegen orgaandonatie;Bodegraven-Reeuwijk;2022;6.0
8674;Geen bezwaar tegen orgaandonatie;Bodegraven-Reeuwijk;2023;6.1
8675;Geen bezwaar tegen orgaandonatie;Bodegraven-Reeuwijk;2024;6.1
8676;Geen bezwaar tegen orgaandonatie;Boekel;2022;1.8
8677;Geen bezwaar tegen orgaandonatie;Boekel;2023;1.8
8678;Geen bezwaar tegen orgaandonatie;Boekel;2024;1.8
8679;Geen bezwaar tegen orgaandonatie;Borger-Odoorn;2022;4.5
8680;Geen bezwaar tegen orgaandonatie;Borger-Odoorn;2023;4.5
8681;Geen bezwaar tegen orgaandonatie;Borger-Odoorn;2024;4.5
8682;Geen bezwaar tegen orgaandonatie;Borne;2022;3.8
8683;Geen bezwaar tegen orgaandonatie;Borne;2023;3.9
8684;Geen bezwaar tegen orgaandonatie;Borne;2024;3.9
8685;Geen bezwaar tegen orgaandonatie;Borsele;2022;3.9
8686;Geen bezwaar tegen orgaandonatie;Borsele;2023;3.9
8687;Geen bezwaar tegen orgaandonatie;Borsele;2024;3.9
8688;Geen bezwaar tegen orgaandonatie;Boxtel;2022;5.4
8689;Geen bezwaar tegen orgaandonatie;Boxtel;2023;5.4
8690;Geen bezwaar tegen orgaandonatie;Boxtel;2024;5.4
8691;Geen bezwaar tegen orgaandonatie;Breda;2022;33.9
8692;Geen bezwaar tegen orgaandonatie;Breda;2023;33.7
8693;Geen bezwaar tegen orgaandonatie;Breda;2024;33.8
8694;Geen bezwaar tegen orgaandonatie;Bronckhorst;2022;5.8
8695;Geen bezwaar tegen orgaandonatie;Bronckhorst;2023;5.9
8696;Geen bezwaar tegen orgaandonatie;Bronckhorst;2024;5.9
8697;Geen bezwaar tegen orgaandonatie;Brummen;2022;3.4
8698;Geen bezwaar tegen orgaandonatie;Brummen;2023;3.5
8699;Geen bezwaar tegen orgaandonatie;Brummen;2024;3.5
8700;Geen bezwaar tegen orgaandonatie;Brunssum;2022;5.1
8701;Geen bezwaar tegen orgaandonatie;Brunssum;2023;5.1
8702;Geen bezwaar tegen orgaandonatie;Brunssum;2024;5.1
8703;Geen bezwaar tegen orgaandonatie;Bunnik;2022;2.3
8704;Geen bezwaar tegen orgaandonatie;Bunnik;2023;2.3
8705;Geen bezwaar tegen orgaandonatie;Bunnik;2024;2.4
8706;Geen bezwaar tegen orgaandonatie;Bunschoten;2022;4.0
8707;Geen bezwaar tegen orgaandonatie;Bunschoten;2023;4.0
8708;Geen bezwaar tegen orgaandonatie;Bunschoten;2024;4.1
8709;Geen bezwaar tegen orgaandonatie;Buren;2022;4.6
8710;Geen bezwaar tegen orgaandonatie;Buren;2023;4.6
8711;Geen bezwaar tegen orgaandonatie;Buren;2024;4.6
8712;Geen bezwaar tegen orgaandonatie;Capelle aan den IJssel;2022;13.8
8713;Geen bezwaar tegen orgaandonatie;Capelle aan den IJssel;2023;13.7
8714;Geen bezwaar tegen orgaandonatie;Capelle aan den IJssel;2024;13.8
8715;Geen bezwaar tegen orgaandonatie;Castricum;2022;5.8
8716;Geen bezwaar tegen orgaandonatie;Castricum;2023;5.9
8717;Geen bezwaar tegen orgaandonatie;Castricum;2024;5.9
8718;Geen bezwaar tegen orgaandonatie;Coevorden;2022;6.4
8719;Geen bezwaar tegen orgaandonatie;Coevorden;2023;6.4
8720;Geen bezwaar tegen orgaandonatie;Coevorden;2024;6.4
8721;Geen bezwaar tegen orgaandonatie;Cranendonck;2022;3.7
8722;Geen bezwaar tegen orgaandonatie;Cranendonck;2023;3.6
8723;Geen bezwaar tegen orgaandonatie;Cranendonck;2024;3.6
8724;Geen bezwaar tegen orgaandonatie;Culemborg;2022;4.7
8725;Geen bezwaar tegen orgaandonatie;Culemborg;2023;4.7
8726;Geen bezwaar tegen orgaandonatie;Culemborg;2024;4.7
8727;Geen bezwaar tegen orgaandonatie;Dalfsen;2022;5.0
8728;Geen bezwaar tegen orgaandonatie;Dalfsen;2023;5.1
8729;Geen bezwaar tegen orgaandonatie;Dalfsen;2024;5.1
8730;Geen bezwaar tegen orgaandonatie;Dantumadiel;2022;3.8
8731;Geen bezwaar tegen orgaandonatie;Dantumadiel;2023;3.8
8732;Geen bezwaar tegen orgaandonatie;Dantumadiel;2024;3.8
8733;Geen bezwaar tegen orgaandonatie;Delft;2022;24.5
8734;Geen bezwaar tegen orgaandonatie;Delft;2023;23.3
8735;Geen bezwaar tegen orgaandonatie;Delft;2024;23.9
8736;Geen bezwaar tegen orgaandonatie;Deurne;2022;5.2
8737;Geen bezwaar tegen orgaandonatie;Deurne;2023;5.3
8738;Geen bezwaar tegen orgaandonatie;Deurne;2024;5.3
8739;Geen bezwaar tegen orgaandonatie;Deventer;2022;17.8
8740;Geen bezwaar tegen orgaandonatie;Deventer;2023;17.8
8741;Geen bezwaar tegen orgaandonatie;Deventer;2024;17.8
8742;Geen bezwaar tegen orgaandonatie;Diemen;2022;7.5
8743;Geen bezwaar tegen orgaandonatie;Diemen;2023;7.1
8744;Geen bezwaar tegen orgaandonatie;Diemen;2024;6.9
8745;Geen bezwaar tegen orgaandonatie;Dijk en Waard;2022;14.6
8746;Geen bezwaar tegen orgaandonatie;Dijk en Waard;2023;14.9
8747;Geen bezwaar tegen orgaandonatie;Dijk en Waard;2024;15.0
8748;Geen bezwaar tegen orgaandonatie;Dinkelland;2022;5.1
8749;Geen bezwaar tegen orgaandonatie;Dinkelland;2023;5.1
8750;Geen bezwaar tegen orgaandonatie;Dinkelland;2024;5.1
8751;Geen bezwaar tegen orgaandonatie;Doesburg;2022;1.9
8752;Geen bezwaar tegen orgaandonatie;Doesburg;2023;1.9
8753;Geen bezwaar tegen orgaandonatie;Doesburg;2024;1.9
8754;Geen bezwaar tegen orgaandonatie;Doetinchem;2022;9.7
8755;Geen bezwaar tegen orgaandonatie;Doetinchem;2023;9.8
8756;Geen bezwaar tegen orgaandonatie;Doetinchem;2024;10.0
8757;Geen bezwaar tegen orgaandonatie;Dongen;2022;4.1
