ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
818;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
819;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
820;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
821;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
822;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
823;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
824;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
825;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
826;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
827;C Industrie;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
828;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2009;25123;644.2;25641.0
829;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2010;23816;617.0;25909.0
830;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2011;21692;551.8;25439.0
831;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2012;18826;486.5;25843.0
832;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2013;19223;503.0;26164.0
833;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2014;19208;502.3;26150.0
834;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2015;18168;467.0;25702.0
835;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2016;20047;508.9;25387.0
836;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2017;21528;557.5;25897.0
837;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2018;24442;614.2;25129.0
838;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2019;25430;644.5;25343.0
839;C Industrie;Leeftijd bestelauto: 0 tot 4 jaar;2020;24576;602.2;24504.0
840;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2009;26653;515.3;19332.0
841;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2010;26968;523.3;19405.0
842;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2011;28948;587.4;20292.0
843;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2012;29906;611.6;20450.0
844;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2013;29460;588.2;19967.0
845;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2014;27293;554.3;20310.0
846;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2015;27178;570.7;20998.0
847;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2016;27501;574.3;20881.0
848;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2017;25973;540.7;20816.0
849;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2018;25055;517.0;20635.0
850;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2019;25832;528.8;20472.0
851;C Industrie;Leeftijd bestelauto: 4 tot 10 jaar;2020;27898;553.6;19842.0
852;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2009;12797;154.6;12080.0
853;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2010;14359;175.2;12201.0
854;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2011;15798;191.9;12146.0
855;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2012;16540;211.0;12754.0
856;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2013;17232;218.1;12657.0
857;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2014;18349;236.0;12862.0
858;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2015;19358;255.7;13207.0
859;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2016;20416;272.0;13325.0
860;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2017;22183;297.6;13417.0
861;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2018;24300;319.2;13136.0
862;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2019;24121;304.6;12629.0
863;C Industrie;Leeftijd bestelauto: 10 jaar en ouder;2020;24224;289.2;11940.0
864;D Energievoorziening;Totaal;2009;2398;40.2;16745.0
865;D Energievoorziening;Totaal;2010;2491;44.7;17931.0
866;D Energievoorziening;Totaal;2011;3574;59.7;16693.0
867;D Energievoorziening;Totaal;2012;2436;41.6;17075.0
868;D Energievoorziening;Totaal;2013;2563;44.7;17458.0
869;D Energievoorziening;Totaal;2014;2560;46.5;18147.0
870;D Energievoorziening;Totaal;2015;2551;48.0;18799.0
871;D Energievoorziening;Totaal;2016;4092;73.9;18064.0
872;D Energievoorziening;Totaal;2017;3615;68.0;18807.0
873;D Energievoorziening;Totaal;2018;4129;71.5;17314.0
874;D Energievoorziening;Totaal;2019;2714;46.5;17142.0
875;D Energievoorziening;Totaal;2020;2513;44.7;17807.0
876;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;130;;
877;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;132;;
878;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;184;;
879;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;136;2.0;14602.0
880;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;153;2.5;16267.0
881;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;154;2.5;16556.0
882;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;178;3.0;16624.0
883;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;216;3.7;17002.0
884;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;186;3.2;17336.0
885;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;283;4.3;15029.0
886;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;231;3.2;13788.0
887;D Energievoorziening;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;238;3.2;13488.0
888;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;82;;
889;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;66;;
890;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;76;;
891;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;70;1.5;20829.0
892;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;53;1.3;24291.0
893;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;82;2.3;27755.0
894;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;80;2.0;24675.0
895;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;63;1.4;21505.0
896;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;101;2.8;27898.0
897;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;133;3.3;24633.0
898;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;134;3.4;25403.0
899;D Energievoorziening;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;106;3.0;28597.0
900;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2009;2186;36.8;16853.0
901;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2010;2293;41.0;17897.0
902;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2011;3314;55.2;16670.0
903;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2012;2230;38.2;17108.0
904;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2013;2357;41.0;17381.0
905;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2014;2324;41.6;17914.0
906;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2015;2293;43.0;18763.0
907;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2016;3813;68.9;18067.0
908;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2017;3328;61.9;18614.0
909;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3713;64.0;17226.0
910;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2019;2349;39.9;17001.0
911;D Energievoorziening;Bedrijfsgrootte: >= 100 werkzame pers.;2020;2169;38.5;17754.0
912;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
913;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
914;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
915;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
916;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
917;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
918;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
919;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
920;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
921;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
922;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
923;D Energievoorziening;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
924;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2009;1377;24.1;17497.0
925;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2010;1166;22.3;19091.0
926;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2011;1711;28.7;16778.0
927;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2012;1071;20.7;19358.0
928;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2013;987;18.4;18619.0
929;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2014;971;19.1;19645.0
930;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2015;1175;24.3;20639.0
931;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2016;1887;35.6;18846.0
932;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2017;1822;35.9;19698.0
933;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2018;1987;35.4;17801.0
934;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2019;1383;25.4;18339.0
935;D Energievoorziening;Leeftijd bestelauto: 0 tot 4 jaar;2020;1260;24.5;19452.0
936;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2009;911;14.6;16010.0
937;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2010;1204;21.5;17861.0
938;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2011;1735;29.9;17235.0
939;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2012;1238;19.8;15968.0
940;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2013;1432;24.8;17341.0
941;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2014;1381;24.2;17500.0
942;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2015;1237;22.0;17807.0
943;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2016;2060;36.9;17895.0
944;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2017;1687;31.1;18421.0
945;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2018;2008;34.9;17370.0
946;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2019;1188;19.6;16507.0
947;D Energievoorziening;Leeftijd bestelauto: 4 tot 10 jaar;2020;1079;18.5;17177.0
948;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2009;110;;
949;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2010;121;;
950;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2011;128;;
951;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2012;127;1.1;8611.0
952;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2013;144;1.5;10661.0
953;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2014;208;3.2;15449.0
954;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2015;139;1.7;12074.0
955;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2016;145;1.5;10270.0
956;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2017;106;1.0;9648.0
957;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2018;134;1.2;9259.0
958;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2019;143;1.6;10843.0
959;D Energievoorziening;Leeftijd bestelauto: 10 jaar en ouder;2020;174;1.7;9807.0
960;E Waterbedrijven en afvalbeheer;Totaal;2009;6114;114.2;18671.0
961;E Waterbedrijven en afvalbeheer;Totaal;2010;6018;106.5;17690.0
962;E Waterbedrijven en afvalbeheer;Totaal;2011;6185;108.4;17522.0
963;E Waterbedrijven en afvalbeheer;Totaal;2012;5080;91.4;17986.0
964;E Waterbedrijven en afvalbeheer;Totaal;2013;4868;86.8;17827.0
965;E Waterbedrijven en afvalbeheer;Totaal;2014;5013;91.0;18146.0
966;E Waterbedrijven en afvalbeheer;Totaal;2015;5065;90.7;17898.0
967;E Waterbedrijven en afvalbeheer;Totaal;2016;5235;91.5;17484.0
968;E Waterbedrijven en afvalbeheer;Totaal;2017;5713;105.0;18380.0
969;E Waterbedrijven en afvalbeheer;Totaal;2018;6174;109.1;17668.0
970;E Waterbedrijven en afvalbeheer;Totaal;2019;6230;111.0;17821.0
971;E Waterbedrijven en afvalbeheer;Totaal;2020;5980;103.1;17249.0
972;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;898;16.7;18578.0
973;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;891;15.1;16943.0
974;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;1113;20.1;18071.0
975;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;895;16.1;17964.0
976;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;965;17.7;18363.0
977;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;952;18.3;19231.0
978;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;1054;20.3;19275.0
979;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;1176;22.7;19304.0
980;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;1304;26.7;20464.0
981;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;1448;29.2;20168.0
982;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;1467;28.8;19639.0
983;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;1289;24.9;19341.0
984;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;1576;30.1;19099.0
985;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;1458;24.4;16764.0
986;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;1446;24.4;16881.0
987;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;1532;29.1;19014.0
988;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;1227;23.9;19458.0
989;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;1313;25.7;19565.0
990;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;1188;22.4;18834.0
991;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;1224;23.1;18886.0
992;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;1229;23.3;18993.0
993;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;1401;26.2;18710.0
994;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;1361;26.3;19299.0
995;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;1339;24.3;18118.0
996;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2009;3640;67.4;18509.0
997;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2010;3669;66.9;18239.0
998;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2011;3626;63.9;17609.0
999;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2012;2653;46.2;17400.0
1000;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2013;2676;45.2;16887.0
1001;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2014;2748;47.0;17092.0
1002;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2015;2823;48.0;16990.0
1003;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2016;2835;45.7;16123.0
1004;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2017;3180;55.0;17289.0
1005;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2018;3325;53.7;16140.0
1006;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2019;3402;55.9;16445.0
1007;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: >= 100 werkzame pers.;2020;3352;54.0;16097.0
1008;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1009;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1010;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1011;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1012;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1013;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1014;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1015;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1016;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1017;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1018;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1019;E Waterbedrijven en afvalbeheer;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1020;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2009;2410;52.8;21917.0
1021;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2010;2240;46.1;20576.0
1022;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2011;2289;44.8;19586.0
1023;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2012;1614;32.6;20173.0
1024;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2013;1557;31.2;20022.0
1025;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2014;1626;33.3;20507.0
1026;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2015;1535;31.1;20254.0
1027;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2016;1696;32.7;19291.0
1028;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2017;1898;38.8;20432.0
1029;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2018;2198;42.8;19488.0
1030;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2019;2331;47.3;20274.0
1031;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 0 tot 4 jaar;2020;2251;44.2;19625.0
1032;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2009;2842;51.0;17955.0
1033;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2010;2765;49.2;17795.0
1034;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2011;2900;52.1;17966.0
1035;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2012;2440;46.7;19135.0
1036;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2013;2328;44.1;18941.0
1037;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2014;2388;44.8;18762.0
1038;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2015;2449;46.2;18846.0
1039;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2016;2369;44.1;18597.0
1040;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2017;2519;48.6;19298.0
1041;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2018;2514;47.1;18716.0
1042;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2019;2472;45.6;18446.0
1043;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 4 tot 10 jaar;2020;2411;43.0;17830.0
1044;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2009;862;10.3;11958.0
1045;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2010;1013;11.2;11021.0
1046;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2011;996;11.4;11486.0
1047;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2012;1026;12.1;11813.0
1048;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2013;983;11.5;11714.0
1049;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2014;999;12.8;12833.0
1050;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2015;1081;13.4;12405.0
1051;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2016;1170;14.8;12611.0
1052;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2017;1296;17.6;13590.0
1053;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2018;1462;19.2;13129.0
1054;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2019;1427;18.2;12730.0
1055;E Waterbedrijven en afvalbeheer;Leeftijd bestelauto: 10 jaar en ouder;2020;1318;16.0;12128.0
1056;F Bouwnijverheid;Totaal;2009;245258;4415.9;18005.0
1057;F Bouwnijverheid;Totaal;2010;243057;4419.1;18181.0
1058;F Bouwnijverheid;Totaal;2011;247700;4497.8;18158.0
1059;F Bouwnijverheid;Totaal;2012;245203;4404.2;17961.0
1060;F Bouwnijverheid;Totaal;2013;236818;4250.6;17949.0
1061;F Bouwnijverheid;Totaal;2014;234541;4280.2;18249.0
1062;F Bouwnijverheid;Totaal;2015;236204;4376.7;18529.0
1063;F Bouwnijverheid;Totaal;2016;245736;4553.7;18531.0
1064;F Bouwnijverheid;Totaal;2017;255011;4724.0;18525.0
1065;F Bouwnijverheid;Totaal;2018;275041;5008.8;18211.0
1066;F Bouwnijverheid;Totaal;2019;286427;5211.3;18194.0
1067;F Bouwnijverheid;Totaal;2020;295401;5295.1;17925.0
1068;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;137645;2378.3;17279.0
1069;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;145618;2536.4;17418.0
1070;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;145731;2531.1;17368.0
1071;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;146657;2506.6;17092.0
1072;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;145113;2474.0;17049.0
1073;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;147193;2550.5;17327.0
1074;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;154398;2722.9;17635.0
1075;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;164321;2927.4;17815.0
1076;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;170632;3019.6;17697.0
1077;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;180410;3154.2;17484.0
1078;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;189202;3301.1;17447.0
1079;F Bouwnijverheid;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;195864;3348.8;17098.0
1080;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;75448;1331.8;17651.0
1081;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;68390;1222.3;17872.0
1082;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;69686;1259.8;18079.0
1083;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;67240;1223.5;18197.0
1084;F Bouwnijverheid;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;62138;1138.6;18324.0
